  PLAYER TEAM AGE GP W L MIN OFFRTG DEFRTG NETRTG AST% AST/TO AST RATIO OREB% DREB% REB% TO RATIO EFG% TS% USG% PACE PIE POSS
459 Jermaine Samuels Jr. HOU 25 11 6 5 4.8 105.1 115.5 -10.4 4.8 0.00 14.3 4.1 18.0 11.1 0.0 72.7 75.8 9.2 105.42 10.6 117
459 Juan Toscano-Anderson SAC 30 11 7 4 4.8 99.1 99.2 -0.1 10.8 2.00 22.2 6.8 16.7 11.8 11.1 29.2 29.2 10.6 104.36 1.3 110
459 Jules Bernard WAS 24 11 1 10 6.0 101.4 104.2 -2.8 15.2 1.75 16.7 5.7 7.0 6.3 9.5 46.7 47.2 19.2 104.90 6.5 147
459 Moussa Diabate LAC 22 11 7 4 5.8 117.7 121.1 -3.4 8.9 2.00 12.5 22.7 12.9 17.6 6.3 52.6 57.6 17.1 96.39 14.1 130
459 Nate Hinton HOU 24 11 6 5 5.2 112.9 100.8 12.1 13.0 3.00 20.0 5.3 13.2 9.6 6.7 67.5 69.8 16.1 110.14 11.4 132
467 Armoni Brooks BKN 25 10 3 7 10.4 127.7 114.0 13.7 6.0 1.67 9.3 6.1 9.8 7.9 5.6 44.6 44.8 18.8 98.52 5.4 213
467 Boban Marjanovic HOU 35 10 6 4 5.0 93.7 118.0 -24.3 11.4 2.00 13.3 12.2 32.0 22.2 6.7 45.5 46.7 20.6 106.93 11.8 111
467 Noah Clowney BKN 19 10 4 6 8.6 107.1 126.1 -19.0 13.6 1.60 22.9 6.9 13.9 10.1 14.3 60.5 67.0 13.3 101.50 8.2 184
467 Ryan Rollins MIL 21 10 1 9 6.6 120.8 82.0 38.8 20.0 1.57 22.0 3.2 11.8 7.9 14.0 56.0 63.1 23.2 108.92 16.8 149
471 Dru Smith MIA 26 9 7 2 14.5 97.4 112.5 -15.0 18.7 2.80 26.4 4.1 5.8 4.9 9.4 56.1 57.6 12.8 99.74 8.3 271
471 Ish Wainright PHX 29 9 1 8 6.6 79.4 85.6 -6.2 3.1 0.50 3.6 3.9 18.0 10.2 7.1 43.8 46.2 17.4 108.24 10.0 136
471 Ja Morant MEM 24 9 6 3 35.3 111.0 111.1 -0.2 38.4 2.70 24.5 1.9 13.4 7.7 9.1 51.2 57.0 29.6 101.08 15.7 675
471 Jacob Toppin NYK 23 9 2 7 4.2 98.7 118.4 -19.8 14.3 3.00 21.4 7.7 14.8 10.6 7.1 61.1 65.8 13.3 94.99 9.0 75
471 Jaylen Nowell MEM 24 9 3 6 17.3 108.2 108.8 -0.6 14.5 3.20 20.8 1.8 6.7 4.2 6.5 43.6 45.3 16.2 101.14 4.9 329
471 Kendall Brown IND 20 9 5 4 3.5 82.9 94.0 -11.2 15.8 3.00 21.4 5.7 0.0 3.2 7.1 57.1 62.2 12.6 103.53 6.5 70
471 Keyontae Johnson OKC 23 9 7 2 7.4 100.0 105.8 -5.8 8.5 1.00 16.7 6.5 9.5 8.0 16.7 34.4 34.4 12.8 100.42 1.5 139
471 Kobe Bufkin ATL 20 9 6 3 9.9 105.7 102.6 3.1 25.0 3.00 25.4 2.2 11.9 7.3 8.5 41.9 42.6 20.3 103.24 7.9 192
471 Leonard Miller MIN 20 9 8 1 3.3 89.9 104.5 -14.7 27.8 5.00 29.4 6.5 35.7 20.3 5.9 68.2 68.2 16.0 107.88 17.7 69
471 Scotty Pippen Jr. MEM 23 9 1 8 23.1 104.7 108.2 -3.5 35.4 2.56 32.6 4.1 10.7 7.3 12.8 57.5 60.3 19.7 98.79 11.5 429
471 Seth Lundy ATL 23 9 2 7 5.8 102.7 114.4 -11.7 0.0 0.00 0.0 2.2 11.8 7.2 5.0 32.4 37.3 16.8 102.49 -0.2 111
482 Charlie Brown Jr. NYK 27 8 2 6 4.7 104.1 105.1 -1.0 0.0 0.00 0.0 2.5 2.7 2.6 16.7 30.0 30.0 14.5 97.20 -4.7 73
482 E.J. Liddell NOP 23 8 3 5 2.9 98.1 109.8 -11.7 6.7 0.50 10.0 0.0 21.7 10.6 20.0 16.7 29.1 14.8 108.13 4.5 53
482 Javon Freeman-Liberty TOR 24 8 1 7 9.2 108.8 115.2 -6.4 12.3 2.33 20.6 2.4 12.8 7.5 8.8 45.0 54.3 14.9 103.21 6.8 159
482 Johnny Juzang UTA 23 8 3 5 12.8 109.9 111.7 -1.8 5.4 1.33 9.3 1.9 11.1 6.5 7.0 56.9 56.9 16.1 98.46 6.8 213
482 Jordan Miller LAC 24 8 5 3 3.5 95.2 119.7 -24.4 0.0 0.00 0.0 10.3 5.7 7.8 9.1 61.1 65.8 15.3 105.56 8.4 63
482 Matt Hurt MEM 23 8 2 6 14.2 98.7 104.8 -6.0 6.2 2.00 9.8 7.0 6.0 6.5 4.9 42.6 45.3 13.4 98.34 5.4 233
482 Oscar Tshiebwe IND 24 8 2 6 5.2 114.9 98.9 15.9 6.5 0.00 7.7 16.7 22.9 19.3 0.0 50.0 55.3 20.5 108.21 16.5 94
482 R.J. Hampton MIA 23 8 3 5 9.5 118.4 107.8 10.6 12.7 2.67 30.8 2.6 4.5 3.6 11.5 32.1 33.6 9.8 98.50 0.3 158
490 Colin Castleton LAL 23 7 3 4 5.1 95.9 124.3 -28.4 16.7 3.00 18.8 12.1 15.2 13.6 6.3 70.0 76.5 15.9 98.75 11.8 74
490 D'Moi Hodge LAL 25 7 1 6 5.9 86.4 130.6 -44.2 22.7 5.00 22.7 0.0 0.0 0.0 4.5 43.3 44.1 17.2 100.67 2.7 88
490 Tosan Evbuomwan DET 23 7 0 7 13.0 100.0 113.7 -13.7 9.5 6.00 24.0 8.1 9.3 8.6 4.0 47.2 47.2 9.1 98.29 5.0 184
490 Vit Krejci ATL 23 7 3 4 19.3 117.2 118.2 -1.0 13.8 7.50 39.5 1.3 4.2 2.6 5.3 42.1 47.2 7.2 94.65 3.2 268
494 Dereon Seabron NOP 23 6 3 3 9.2 118.8 92.5 26.3 11.6 0.00 23.8 2.1 8.2 5.8 0.0 34.6 44.8 12.2 103.26 6.9 117
494 Greg Brown III DAL 22 6 3 3 6.6 101.1 110.6 -9.6 13.8 1.00 17.4 6.4 12.2 9.4 17.4 50.0 50.1 17.8 113.53 4.4 94
494 Isaiah Mobley CLE 24 6 1 5 8.5 106.9 114.6 -7.7 16.2 6.00 30.0 0.0 14.3 6.7 5.0 46.2 46.2 12.5 96.75 4.9 102
494 Jalen Slawson SAC 24 6 4 2 3.4 85.7 121.4 -35.7 15.4 1.00 28.6 0.0 21.7 11.9 28.6 66.7 66.7 10.6 98.45 7.0 42
494 Jamaree Bouyea SAS 24 6 0 6 9.5 80.3 100.0 -19.7 25.8 1.00 21.6 2.7 15.7 8.1 21.6 23.8 23.8 20.0 101.51 0.0 122
494 James Johnson IND 37 6 2 4 5.3 122.9 111.6 11.3 18.8 3.00 40.0 3.2 12.5 7.3 13.3 33.3 43.6 11.1 105.59 4.6 70
494 Jared Rhoden DET 24 6 1 5 7.1 129.0 110.9 18.2 11.8 1.33 21.1 3.6 10.0 7.4 15.8 59.1 63.1 15.3 104.64 6.6 93
494 Jordan Ford SAC 25 6 2 4 3.6 128.9 100.0 28.9 11.8 2.00 18.2 0.0 10.0 5.1 9.1 71.4 76.1 18.4 97.91 11.9 45
494 Justin Champagnie WAS 22 6 0 6 13.4 100.6 118.6 -18.0 9.3 0.83 11.6 4.3 16.9 9.8 14.0 54.8 56.5 19.5 103.52 9.8 175
494 Robert Williams III POR 26 6 2 4 19.8 101.6 114.9 -13.3 6.5 0.71 12.2 8.0 22.7 14.8 17.1 65.4 68.4 12.2 101.25 11.3 252
494 Sidy Cissoko SAS 19 6 1 5 5.3 104.1 83.8 20.3 0.0 0.00 0.0 0.0 17.1 8.1 11.1 16.7 38.7 10.5 111.20 5.7 74
505 Frank Ntilikina CHA 25 5 0 5 8.6 121.3 121.1 0.2 10.8 4.00 26.7 2.1 11.1 6.5 6.7 16.7 25.3 11.1 100.14 0.7 89
505 Gabe Vincent LAL 27 5 2 3 25.5 102.2 103.7 -1.5 17.2 7.50 30.0 1.5 2.3 1.9 4.0 40.6 41.1 11.5 100.97 3.6 269
505 JD Davison BOS 21 5 5 0 1.7 89.5 71.4 18.0 0.0 0.00 0.0 12.5 14.3 13.6 0.0 75.0 86.8 13.6 111.07 23.9 19
505 Micah Potter UTA 25 5 2 3 9.4 107.4 113.7 -6.3 3.4 0.00 9.1 4.3 18.0 11.5 0.0 100 101.7 9.5 96.58 13.1 95
505 T.J. Warren MIN 30 5 3 2 16.1 114.8 97.7 17.1 7.7 1.67 14.7 3.2 11.4 7.0 8.8 40.4 40.4 14.1 104.34 3.0 176
505 TyTy Washington Jr. MIL 22 5 3 2 4.1 75.0 84.8 -9.8 10.0 0.50 10.0 0.0 5.6 2.5 20.0 21.4 21.4 18.0 109.07 -1.8 48
505 Wenyen Gabriel MEM 26 5 1 4 16.2 89.0 96.4 -7.4 7.1 0.38 8.6 7.2 22.0 14.0 22.9 38.6 35.1 16.6 98.35 3.0 164
505 Xavier Moon LAC 29 5 3 2 4.1 80.0 118.6 -38.6 36.4 2.00 33.3 5.3 9.1 7.3 16.7 80.0 76.5 16.7 102.52 10.9 45
513 Adama Sanogo CHI 22 4 1 3 2.9 88.5 8.0 80.5 0.0 0.00 0.0 21.4 28.6 25.0 16.7 100 94.0 19.4 104.21 112.5 26
513 Alex Fudge DAL 20 4 1 3 3.6 60.6 137.9 -77.3 0.0 0.00 0.0 13.3 0.0 6.9 12.5 16.7 29.1 21.1 102.86 -4.7 33
513 Amari Bailey CHA 20 4 0 4 4.1 114.3 108.6 5.7 7.1 1.00 10.0 12.5 0.0 5.7 10.0 28.6 31.7 22.5 102.96 0.0 35
513 D.J. Carton TOR 23 4 2 2 8.9 81.5 122.8 -41.3 15.0 3.00 21.4 5.1 4.3 4.7 7.1 43.8 53.9 12.5 108.07 6.0 81
513 DeJon Jarreau MEM 26 4 1 3 17.8 104.8 102.7 2.1 30.6 2.50 33.3 1.3 33.3 16.2 13.3 34.1 40.0 17.4 99.63 12.6 146
513 Dexter Dennis DAL 25 4 1 3 7.5 89.0 100.0 -11.0 36.4 1.33 15.4 2.5 21.1 11.5 11.5 55.3 54.1 27.8 118.13 16.4 73
513 Jahmi'us Ramsey TOR 22 4 0 4 15.4 98.5 101.5 -3.0 9.8 1.33 12.9 5.6 14.9 10.3 9.7 38.1 44.4 18.0 104.11 8.4 133
513 Jeff Dowtin Jr. PHI 26 4 0 4 14.3 114.3 103.6 10.7 19.5 2.67 36.4 0.0 5.8 3.1 13.6 72.7 72.7 10.8 93.83 10.7 112
513 Jordan Walsh BOS 20 4 4 0 8.3 121.5 78.3 43.3 6.7 1.00 22.2 6.3 22.0 15.1 22.2 20.0 20.0 9.0 97.45 4.5 65
513 Keon Johnson BKN 22 4 0 4 12.8 123.3 144.2 -20.9 8.3 0.75 9.7 5.4 5.1 5.3 12.9 47.4 59.8 22.2 97.31 6.6 103
513 Marques Bolden CHA 25 4 2 2 3.9 118.4 102.9 15.5 0.0 0.00 0.0 0.0 14.3 9.1 50.0 0.0 0.0 5.3 111.27 -1.3 38
524 Darius Bazley UTA 23 3 0 3 3.3 121.1 126.3 -5.3 22.2 2.00 50.0 0.0 14.3 7.7 25.0 0.0 0.0 9.5 93.22 2.0 19
524 Filip Petrusev SAC 23 3 2 1 3.1 110.0 80.0 30.0 0.0 0.00 0.0 0.0 8.3 5.6 0.0 50.0 52.1 15.0 103.11 2.6 20
524 Jason Preston UTA 24 3 1 2 8.8 118.2 96.5 21.7 29.2 3.50 46.7 12.5 13.8 13.2 13.3 33.3 33.3 13.3 102.34 7.8 55
524 Lindell Wigginton MIL 25 3 3 0 2.5 64.7 131.3 -66.5 0.0 0.00 0.0 0.0 0.0 0.0 14.3 40.0 51.0 41.2 103.80 2.9 17
524 Mamadi Diakite NYK 27 3 2 1 5.3 100.0 84.8 15.2 25.0 0.00 20.0 5.9 11.8 8.8 0.0 80.0 78.5 22.2 99.31 25.2 33
524 Pete Nance CLE 24 3 1 2 2.5 64.3 53.8 10.4 0.0 0.00 0.0 0.0 20.0 9.1 0.0 0.0 0.0 14.3 87.37 -9.5 14
524 Shaquille Harrison MEM 30 3 1 2 2.0 46.2 121.4 -75.3 0.0 0.00 0.0 0.0 40.0 16.7 0.0 50.0 50.0 15.4 108.60 15.9 13
524 Taze Moore POR 25 3 1 2 3.4 121.4 111.5 9.9 11.1 1.00 14.3 0.0 0.0 0.0 14.3 60.0 60.0 18.8 127.27 6.0 28
524 Usman Garuba GSW 22 3 2 1 2.6 85.0 129.4 -44.4 33.3 0.00 50.0 8.3 0.0 5.3 0.0 0.0 0.0 4.2 113.85 -1.8 20
533 Alondes Williams MIA 24 2 2 0 4.7 52.2 95.2 -43.1 0.0 0.00 0.0 0.0 11.1 5.6 25.0 0.0 0.0 16.7 112.38 -10.2 23
533 Andrew Funk CHI 24 2 1 1 1.3 160.0 0.0 160.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.3 94.12 -11.8 5
533 Danny Green PHI 36 2 1 1 9.2 114.6 120.5 -5.9 5.6 0.00 33.3 0.0 11.1 5.6 0.0 0.0 0.0 4.3 104.07 1.2 41
533 Dariq Whitehead BKN 19 2 1 1 12.0 110.9 153.7 -42.8 14.3 0.00 33.3 0.0 19.0 7.8 0.0 20.0 25.5 9.4 109.08 3.5 55
533 Dmytro Skapintsev NYK 25 2 0 2 1.1 75.0 60.0 15.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 101.25 -16.7 4
533 Hamidou Diallo WAS 25 2 1 1 2.4 81.8 50.0 31.8 33.3 1.00 25.0 18.2 0.0 12.5 25.0 50.0 50.0 18.8 106.11 26.1 11
533 Joshua Primo LAC 21 2 2 0 5.1 91.7 104.5 -12.9 0.0 0.00 0.0 11.1 0.0 4.2 57.1 33.3 33.3 25.9 107.53 -7.6 24
533 Justin Jackson MIN 28 2 2 0 0.4 0.0 0.0 0.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 137.14 0.0 2
533 Kevon Harris ORL 26 2 1 1 3.0 142.9 133.3 9.5 20.0 1.00 20.0 0.0 28.6 20.0 20.0 66.7 66.7 28.6 115.04 5.3 14
533 Mouhamadou Gueye TOR 25 2 0 2 4.8 91.3 95.2 -3.9 0.0 0.00 0.0 23.1 11.8 16.7 0.0 25.0 25.0 13.8 109.05 7.0 23
533 Mouhamed Gueye ATL 21 2 2 0 2.2 10.0 127.3 -117.3 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.3 114.98 -11.1 10
533 Pat Spencer GSW 27 2 0 2 1.7 33.3 100.0 -66.7 100 0.00 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 85.97 20.0 6
533 Ty Jerome CLE 26 2 1 1 7.4 106.7 143.8 -37.1 27.3 3.00 37.5 6.7 0.0 4.0 12.5 50.0 50.0 14.7 100.43 3.4 30
546 Adam Flagler OKC 24 1 1 0 5.5 100.0 100.0 0.0 25.0 0.00 25.0 0.0 0.0 0.0 0.0 0.0 0.0 21.4 113.45 -7.4 13
546 Drew Peterson BOS 24 1 1 0 2.6 160.0 100.0 60.0 50.0 0.00 50.0 0.0 0.0 0.0 0.0 150.0 150.0 20.0 103.53 20.7 5
546 Henri Drell CHI 23 1 0 1 2.9 150.0 100.0 50.0 66.7 0.00 50.0 50.0 0.0 25.0 0.0 50.0 50.0 28.6 99.88 24.1 6
546 Izaiah Brockington NOP 24 1 1 0 3.4 150.0 100.0 50.0 0.0 0.00 0.0 12.5 16.7 14.3 0.0 40.0 40.0 38.5 120.59 12.8 8
546 Jalen Crutcher NOP 24 1 1 0 2.7 120.0 100.0 20.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.7 90.57 -8.0 5
546 Javonte Smart PHI 24 1 1 0 0.7 0.0 150.0 -150.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 108.00 0.0 1
546 Kaiser Gates NOP 27 1 0 1 7.4 81.3 88.2 -7.0 0.0 0.00 0.0 0.0 9.1 4.5 0.0 0.0 0.0 22.2 106.55 -15.0 16
546 Malcolm Cazalon DET 22 1 0 1 2.6 183.3 100.0 83.3 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 111.48 0.0 6
546 Markquis Nowell TOR 24 1 0 1 3.5 128.6 62.5 66.1 100 0.00 50.0 50.0 0.0 28.6 0.0 0.0 53.2 22.2 102.37 35.7 7
546 Mason Jones SAC 25 1 0 1 13.0 103.8 63.0 40.9 36.4 0.00 50.0 5.9 20.0 12.5 0.0 0.0 12.9 12.1 97.85 12.9 26
546 Quenton Jackson IND 25 1 1 0 1.8 0.0 120.0 -120.0 0.0 0.00 0.0 0.0 50.0 25.0 0.0 0.0 0.0 0.0 132.11 18.2 5
546 Ron Harper Jr. TOR 23 1 1 0 3.7 100.0 188.9 -88.9 33.3 0.00 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 111.78 -4.5 8
