IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS_OFF_TO, 2ND_PTS, FBPS, PITP, OPP_PTS_OFF_TO, OPP_2ND_PTS, OPP_FBPS, OPP_PITP, BLK, BLKA, PF, PFD
450, Jules Bernard , WAS, 24, 15, 2, 13, 7.4, 0.4, 0.9, 0.3, 1.5, 3.0, 2.6, 2.1, 7.3, 0.1, 0.1, 0.7, 0.8
450, Otto Porter Jr. , TOR, 30, 15, 6, 9, 11.6, 0.0, 0.0, 0.1, 0.5, 3.9, 3.2, 3.3, 10.9, 0.3, 0.1, 1.3, 0.1
454, Hunter Tyson , DEN, 23, 14, 10, 4, 2.9, 0.4, 0.0, 0.0, 0.1, 0.8, 0.6, 0.9, 3.0, 0.0, 0.0, 0.7, 0.0
454, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 0.4, 0.3, 0.6, 0.7, 2.1, 1.9, 1.3, 5.7, 0.1, 0.1, 0.2, 0.2
454, Javon Freeman-Liberty , TOR, 24, 14, 1, 13, 16.9, 1.7, 0.8, 1.5, 3.7, 8.4, 6.1, 5.3, 17.7, 0.1, 0.5, 1.2, 1.4
454, Jett Howard , ORL, 20, 14, 7, 7, 3.7, 0.4, 0.1, 0.1, 0.4, 1.7, 1.0, 1.1, 4.0, 0.1, 0.0, 0.2, 0.1
454, Johnny Juzang , UTA, 23, 14, 3, 11, 15.0, 0.9, 0.4, 0.6, 1.7, 4.7, 4.9, 5.4, 13.0, 0.0, 0.1, 1.2, 0.3
454, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 0.5, 0.8, 0.0, 1.3, 3.6, 1.8, 2.2, 4.9, 0.5, 0.0, 1.3, 0.7
454, Tosan Evbuomwan , DET, 23, 14, 1, 13, 19.7, 1.1, 0.4, 0.9, 2.4, 8.1, 5.5, 6.6, 22.3, 0.1, 0.3, 1.4, 1.1
454, Udoka Azubuike , PHX, 24, 14, 10, 4, 7.7, 0.2, 0.7, 0.1, 2.3, 4.3, 3.1, 2.0, 7.1, 0.4, 0.2, 1.2, 0.6
454, Vit Krejci , ATL, 23, 14, 7, 7, 25.8, 0.6, 0.9, 1.3, 1.9, 9.4, 6.6, 8.5, 28.3, 0.4, 0.2, 2.4, 0.5
463, Emoni Bates , CLE, 20, 13, 7, 6, 7.8, 0.8, 0.0, 0.2, 0.3, 3.7, 2.4, 2.9, 6.5, 0.2, 0.2, 0.4, 0.4
463, Scotty Pippen Jr. , MEM, 23, 13, 2, 11, 23.4, 1.7, 1.5, 2.8, 4.2, 10.8, 6.8, 10.3, 22.6, 0.5, 0.5, 2.7, 2.8
463, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 1.1, 0.3, 0.5, 1.5, 5.2, 3.9, 3.0, 14.8, 0.4, 0.0, 1.2, 0.8
466, Boban Marjanovic , HOU, 35, 12, 8, 4, 4.6, 0.2, 0.8, 0.0, 1.7, 2.1, 1.0, 2.3, 4.5, 0.1, 0.1, 0.4, 0.8
466, Brandon Williams , DAL, 24, 12, 7, 5, 4.9, 0.1, 0.0, 0.0, 1.0, 1.7, 1.8, 2.0, 6.0, 0.1, 0.2, 0.2, 0.9
466, Daishen Nix , MIN, 22, 12, 9, 3, 3.3, 0.3, 0.0, 0.6, 0.5, 0.4, 1.2, 1.2, 3.2, 0.0, 0.2, 0.1, 0.2
466, Kendall Brown , IND, 20, 12, 7, 5, 3.6, 0.3, 0.2, 0.2, 1.0, 1.3, 0.7, 1.5, 3.5, 0.0, 0.0, 0.4, 0.5
466, Micah Potter , UTA, 25, 12, 2, 10, 10.6, 1.0, 0.2, 0.3, 0.8, 3.0, 3.7, 3.3, 7.0, 0.2, 0.0, 0.4, 0.3
466, Terquavion Smith , PHI, 21, 12, 4, 8, 5.8, 0.6, 0.5, 0.4, 0.7, 2.2, 2.3, 1.8, 6.8, 0.0, 0.3, 0.3, 0.3
472, Jermaine Samuels Jr. , HOU, 25, 11, 6, 5, 4.8, 0.0, 0.2, 0.5, 1.5, 1.2, 1.2, 1.2, 5.3, 0.1, 0.1, 0.4, 0.3
472, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 0.0, 0.0, 0.2, 0.4, 1.8, 1.5, 0.8, 3.6, 0.1, 0.2, 1.0, 0.0
472, Leonard Miller , MIN, 20, 11, 10, 1, 3.0, 0.0, 0.2, 0.0, 0.9, 0.6, 0.5, 1.1, 3.3, 0.1, 0.1, 0.4, 0.0
472, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 0.0, 1.1, 0.0, 1.8, 3.4, 2.3, 1.3, 5.5, 0.1, 0.3, 0.4, 0.9
472, Nate Hinton , HOU, 24, 11, 6, 5, 5.2, 0.2, 0.5, 0.6, 0.5, 1.3, 0.9, 1.5, 5.1, 0.2, 0.2, 0.9, 0.3
477, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 0.3, 0.8, 0.8, 0.8, 2.3, 3.9, 2.1, 9.0, 0.1, 0.4, 0.3, 0.1
477, Colin Castleton , LAL, 23, 10, 5, 5, 4.5, 0.4, 0.2, 0.2, 1.2, 1.9, 2.0, 0.4, 5.4, 0.0, 0.1, 1.0, 0.2
477, Ish Wainright , PHX, 29, 10, 2, 8, 6.1, 0.0, 0.0, 0.5, 0.0, 2.0, 0.5, 2.0, 3.4, 0.1, 0.0, 0.8, 0.2
477, Jared Rhoden , DET, 24, 10, 1, 9, 9.9, 0.8, 0.6, 0.4, 1.6, 3.9, 3.1, 2.0, 9.8, 0.4, 0.1, 1.2, 0.2
477, Justin Champagnie , WAS, 22, 10, 3, 7, 15.1, 1.2, 0.6, 1.0, 2.0, 4.7, 5.0, 4.1, 14.2, 0.6, 0.4, 1.2, 0.7
477, Ryan Rollins , MIL, 21, 10, 1, 9, 6.6, 1.7, 0.7, 0.6, 2.0, 1.5, 1.8, 1.6, 4.8, 0.3, 0.2, 0.7, 1.4
483, DeJon Jarreau , MEM, 26, 9, 2, 7, 16.6, 0.4, 1.1, 0.2, 2.9, 5.1, 3.4, 6.3, 14.4, 0.2, 0.1, 1.6, 0.9
483, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 0.3, 0.7, 0.0, 1.8, 4.9, 5.4, 4.0, 13.3, 0.3, 0.1, 1.3, 0.7
483, Ja Morant , MEM, 24, 9, 6, 3, 35.3, 2.6, 1.7, 3.3, 13.8, 13.0, 10.3, 11.7, 38.0, 0.6, 1.8, 2.1, 5.3
483, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 0.0, 0.2, 0.4, 0.7, 2.3, 0.6, 1.6, 3.3, 0.1, 0.1, 0.3, 0.1
483, Jalen Slawson , SAC, 24, 9, 6, 3, 3.5, 0.0, 0.0, 0.4, 0.7, 2.4, 1.4, 1.1, 4.4, 0.1, 0.0, 0.8, 0.1
483, Jaylen Nowell , MEM, 24, 9, 3, 6, 17.3, 0.6, 0.4, 0.4, 2.0, 4.0, 5.6, 4.4, 18.2, 0.0, 0.0, 1.4, 0.4
483, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 0.0, 0.2, 0.2, 0.7, 3.7, 0.8, 3.2, 6.9, 0.0, 0.2, 0.6, 0.0
483, Kobe Bufkin , ATL, 20, 9, 6, 3, 9.9, 0.9, 0.6, 0.3, 1.1, 2.8, 2.6, 3.1, 10.2, 0.1, 0.4, 0.7, 0.2
483, Seth Lundy , ATL, 23, 9, 2, 7, 5.8, 0.3, 0.3, 0.3, 0.0, 3.6, 1.9, 1.8, 8.0, 0.0, 0.2, 0.7, 0.3
483, Xavier Moon , LAC, 29, 9, 5, 4, 4.1, 0.0, 0.2, 0.0, 0.4, 2.1, 1.1, 1.6, 5.6, 0.1, 0.0, 0.4, 0.3
493, Amari Bailey , CHA, 20, 8, 0, 8, 3.9, 0.3, 0.5, 0.3, 0.5, 1.6, 0.5, 1.0, 2.8, 0.0, 0.0, 0.0, 0.1
493, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 0.0, 0.0, 0.4, 0.0, 1.8, 0.5, 0.8, 3.0, 0.3, 0.1, 0.6, 0.1
493, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 0.3, 0.0, 0.0, 0.3, 1.4, 1.4, 0.8, 3.3, 0.3, 0.0, 0.3, 0.1
493, James Johnson , IND, 37, 8, 3, 5, 5.0, 0.0, 0.0, 0.0, 0.5, 1.9, 2.0, 1.9, 4.5, 0.1, 0.3, 0.9, 0.3
493, Jordan Miller , LAC, 24, 8, 5, 3, 3.5, 0.0, 0.5, 0.3, 1.0, 2.0, 2.1, 1.8, 5.3, 0.0, 0.3, 0.3, 0.1
493, Matt Hurt , MEM, 23, 8, 2, 6, 14.2, 1.1, 0.9, 0.0, 1.0, 6.1, 5.8, 2.8, 14.8, 0.4, 0.1, 1.0, 0.6
493, Mouhamadou Gueye , TOR, 25, 8, 0, 8, 8.0, 0.3, 0.9, 0.0, 1.5, 5.0, 4.4, 3.1, 9.8, 1.1, 0.4, 0.8, 1.0
493, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 0.4, 0.3, 0.3, 2.3, 1.5, 0.9, 2.9, 4.8, 0.1, 0.5, 0.4, 0.6
493, R.J. Hampton , MIA, 23, 8, 3, 5, 9.5, 0.1, 0.0, 0.5, 0.8, 4.3, 2.5, 3.6, 9.8, 0.0, 0.1, 1.0, 0.1
493, T.J. Warren , MIN, 30, 8, 5, 3, 13.2, 0.8, 0.9, 0.3, 1.5, 4.3, 2.6, 4.4, 15.5, 0.1, 0.1, 1.4, 0.1
503, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 0.9, 0.0, 0.4, 0.3, 4.0, 3.1, 0.9, 7.1, 0.1, 0.0, 0.6, 0.1
503, Jahmi'us Ramsey , TOR, 22, 7, 0, 7, 17.3, 1.4, 0.4, 2.1, 2.9, 7.3, 6.1, 7.7, 19.7, 0.0, 0.3, 1.4, 0.7
503, Jeff Dowtin Jr. , PHI, 26, 7, 2, 5, 12.3, 0.9, 1.4, 1.3, 0.9, 3.3, 4.1, 1.9, 12.0, 0.1, 0.1, 0.1, 0.3
506, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 0.0, 0.3, 0.3, 1.0, 4.0, 2.2, 1.8, 8.7, 0.2, 0.2, 0.7, 0.7
506, Gabe Vincent , LAL, 27, 6, 3, 3, 23.6, 0.3, 0.0, 0.3, 2.3, 9.0, 8.0, 3.7, 16.7, 0.0, 0.2, 2.3, 0.5
506, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 0.3, 0.3, 1.2, 1.3, 3.5, 2.3, 5.8, 12.3, 0.7, 0.2, 0.8, 0.8
506, Isaiah Mobley , CLE, 24, 6, 1, 5, 8.5, 0.0, 0.0, 0.3, 1.0, 2.3, 1.8, 1.3, 4.7, 0.0, 0.0, 0.8, 0.0
506, JD Davison , BOS, 21, 6, 6, 0, 1.9, 0.0, 0.3, 0.0, 0.0, 0.0, 0.5, 0.3, 2.0, 0.0, 0.0, 0.2, 0.2
506, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 1.0, 0.3, 0.7, 1.3, 3.2, 2.0, 3.3, 9.0, 0.0, 0.3, 0.5, 0.2
506, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 0.7, 0.0, 0.0, 0.3, 0.3, 1.2, 0.0, 3.3, 0.0, 0.0, 0.0, 0.2
506, Jordan Walsh , BOS, 20, 6, 6, 0, 6.7, 0.3, 0.0, 0.7, 1.0, 1.3, 1.2, 2.2, 4.3, 0.2, 0.0, 1.0, 0.0
506, Robert Williams III , POR, 26, 6, 2, 4, 19.8, 0.0, 3.0, 0.0, 4.3, 7.5, 4.3, 8.2, 20.7, 1.2, 0.7, 2.8, 1.3
506, Sidy Cissoko , SAS, 19, 6, 1, 5, 5.3, 0.3, 0.0, 0.7, 0.3, 2.0, 1.7, 2.0, 5.0, 0.0, 0.2, 0.3, 0.3
516, Buddy Boeheim , DET, 24, 5, 0, 5, 9.8, 1.8, 0.6, 0.0, 0.0, 1.6, 3.0, 3.2, 9.2, 0.2, 0.2, 0.6, 0.4
516, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 0.0, 0.0, 0.0, 0.0, 2.6, 2.6, 1.6, 10.4, 0.0, 0.0, 0.8, 0.2
516, Mamadi Diakite , NYK, 27, 5, 4, 1, 4.8, 0.0, 0.2, 0.4, 1.6, 1.4, 1.4, 1.2, 3.2, 0.2, 0.0, 0.4, 0.6
516, Maozinha Pereira , MEM, 23, 5, 1, 4, 11.0, 0.4, 1.4, 0.4, 2.4, 4.0, 1.4, 3.8, 7.6, 0.6, 0.2, 1.2, 0.8
516, Tristan Vukcevic , WAS, 21, 5, 2, 3, 6.4, 0.6, 0.6, 0.0, 0.0, 1.0, 1.0, 1.4, 5.6, 0.2, 0.2, 1.2, 0.2
516, TyTy Washington Jr. , MIL, 22, 5, 3, 2, 4.1, 0.6, 0.0, 0.0, 0.0, 2.6, 0.4, 1.4, 1.6, 0.0, 0.0, 0.0, 0.2
516, Wenyen Gabriel , MEM, 27, 5, 1, 4, 16.2, 0.0, 0.8, 0.4, 2.8, 7.6, 3.2, 4.6, 12.8, 0.4, 0.4, 2.0, 1.2
523, Adama Sanogo , CHI, 22, 4, 1, 3, 2.9, 0.0, 1.0, 0.0, 2.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5
523, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 0.0, 0.5, 0.0, 0.5, 3.8, 1.3, 0.5, 4.0, 0.0, 0.3, 0.3, 0.3
523, Alondes Williams , MIA, 24, 4, 3, 1, 2.9, 0.0, 0.0, 0.0, 0.5, 3.0, 0.3, 2.8, 3.5, 0.0, 0.3, 0.0, 0.3
523, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 0.0, 0.0, 0.0, 1.0, 3.5, 7.5, 0.5, 10.5, 0.0, 0.0, 0.8, 0.8
523, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 0.5, 0.0, 0.5, 4.0, 3.8, 3.3, 5.8, 12.0, 0.3, 0.0, 0.3, 0.8
523, Jason Preston , UTA, 24, 4, 1, 3, 7.6, 0.0, 1.0, 0.0, 1.0, 2.3, 1.0, 1.3, 6.5, 0.0, 0.0, 0.3, 0.0
523, Keon Johnson , BKN, 22, 4, 0, 4, 12.8, 1.5, 1.3, 0.0, 1.0, 2.3, 5.8, 5.0, 15.0, 0.3, 0.3, 1.0, 1.8
523, Marques Bolden , CHA, 25, 4, 2, 2, 3.9, 0.0, 0.0, 0.0, 0.0, 1.3, 0.8, 1.8, 4.0, 0.0, 0.0, 0.5, 0.3
523, Pete Nance , CLE, 24, 4, 2, 2, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.3, 0.0
532, Darius Bazley , UTA, 23, 3, 0, 3, 3.3, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0, 1.3, 4.7, 0.0, 0.3, 0.0, 0.0
532, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 0.0, 0.0, 0.0, 0.7, 0.7, 0.7, 0.0, 2.7, 0.0, 0.0, 0.3, 0.3
532, Javonte Green , CHI, 30, 3, 2, 1, 17.0, 1.3, 1.0, 0.7, 2.0, 4.0, 4.0, 1.3, 12.7, 0.7, 0.0, 1.0, 0.0
532, Kobi Simmons , TOR, 26, 3, 0, 3, 19.1, 0.7, 0.0, 2.3, 3.3, 8.3, 7.3, 9.7, 19.3, 0.3, 0.7, 1.3, 0.7
532, Lindell Wigginton , MIL, 26, 3, 3, 0, 2.5, 0.0, 0.0, 0.0, 1.3, 2.7, 1.7, 3.3, 4.0, 0.0, 0.0, 0.3, 0.3
532, Mason Jones , SAC, 25, 3, 1, 2, 6.8, 0.0, 0.0, 1.3, 0.0, 2.7, 0.7, 1.3, 3.3, 0.0, 0.3, 0.3, 0.7
532, Pat Spencer , GSW, 27, 3, 1, 2, 2.0, 0.0, 0.0, 0.7, 0.7, 0.0, 1.3, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0
532, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.3, 1.0, 2.7, 0.3, 0.0, 0.0, 0.0
532, Taze Moore , POR, 25, 3, 1, 2, 3.4, 0.7, 0.0, 0.7, 2.0, 2.0, 0.7, 1.3, 2.7, 0.0, 0.0, 0.7, 0.3
532, Usman Garuba , GSW, 22, 3, 2, 1, 2.6, 0.0, 0.0, 0.0, 0.0, 1.0, 1.3, 1.7, 2.7, 0.0, 0.3, 0.7, 0.0
542, Andrew Funk , CHI, 24, 2, 1, 1, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0
542, Brandon Clarke , MEM, 27, 2, 0, 2, 20.3, 0.0, 1.0, 1.0, 8.0, 9.5, 6.0, 8.0, 14.0, 0.5, 0.0, 1.5, 1.5
542, D.J. Wilson , PHI, 28, 2, 1, 1, 7.7, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 10.0, 1.0, 0.5, 0.5, 0.0
542, Danny Green , PHI, 36, 2, 1, 1, 9.2, 0.0, 0.0, 0.0, 0.0, 4.0, 2.5, 2.5, 9.0, 0.0, 0.0, 0.5, 0.0
542, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 0.0, 1.0, 0.0, 1.0, 1.5, 7.0, 3.5, 14.0, 0.5, 0.5, 0.0, 0.5
542, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
542, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0
542, Isaiah Thomas , PHX, 35, 2, 1, 1, 4.7, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 1.0, 4.0, 0.0, 0.5, 0.0, 1.0
542, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 0.0, 0.0, 0.0, 1.0, 4.0, 3.5, 1.0, 9.0, 0.5, 0.5, 0.0, 0.0
542, Justin Jackson , MIN, 29, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
542, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 4.0, 0.0, 0.0, 1.5, 0.0
542, Mouhamed Gueye , ATL, 21, 2, 2, 0, 2.2, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 3.0, 0.0, 0.0, 0.5, 0.0
542, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 0.0, 0.0, 0.0, 1.0, 3.5, 2.0, 5.5, 12.0, 0.0, 0.0, 1.0, 0.0
555, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 10.0, 0.0, 0.0, 0.0, 0.0
555, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0
555, Henri Drell , CHI, 23, 1, 0, 1, 2.9, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0
555, Izaiah Brockington , NOP, 24, 1, 1, 0, 3.4, 0.0, 0.0, 2.0, 4.0, 0.0, 3.0, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0
555, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0
555, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
555, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0
555, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0
555, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0
555, Quenton Jackson , IND, 25, 1, 1, 0, 1.8, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0
555, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 10.0, 0.0, 0.0, 2.0, 0.0
555, Zavier Simpson , MEM, 27, 1, 0, 1, 8.9, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0
