IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
202, Kristaps Porzingis, BOS, 56, 43, 13, 47.6, 41.2, 93.1, 44.3, 13.6, 37.9, 35.9, 12.8, 17.0, 75.2, 11.4, 33.0, 44.5, 25.4, 11.5, 6.3, 3.1, 7.4, 18.9, 15.4, 108.9, -12.3
202, Dennis Smith Jr., BKN, 56, 19, 37, 49.0, 39.4, 86.0, 45.8, 12.9, 36.4, 35.5, 19.8, 24.4, 81.1, 9.7, 32.5, 42.1, 24.0, 14.6, 6.6, 5.6, 4.2, 17.7, 21.0, 111.5, 1.7
202, Daniel Theis, LAC, 56, 37, 19, 48.1, 41.3, 88.2, 46.8, 12.3, 35.8, 34.4, 18.7, 24.6, 76.1, 12.1, 32.8, 44.8, 25.5, 13.5, 5.9, 5.3, 5.9, 17.8, 22.0, 113.6, -3.3
202, Lonnie Walker IV, BKN, 56, 23, 33, 47.5, 39.4, 85.4, 46.1, 11.7, 34.2, 34.1, 20.2, 25.0, 80.8, 10.0, 32.1, 42.1, 23.7, 13.3, 7.8, 4.7, 4.4, 17.1, 20.0, 110.7, -1.2
209, Jordan Clarkson, UTA, 55, 22, 33, 47.6, 44.0, 89.0, 49.4, 14.2, 35.4, 40.2, 17.1, 22.2, 77.1, 10.2, 31.0, 41.2, 28.9, 11.7, 8.5, 6.3, 5.5, 20.0, 18.7, 119.3, 5.4
209, Darius Garland, CLE, 55, 29, 26, 48.9, 40.9, 87.5, 46.7, 12.8, 33.6, 38.0, 16.5, 21.2, 77.9, 11.1, 32.3, 43.4, 25.4, 13.9, 7.9, 5.4, 4.4, 19.2, 18.1, 111.1, -2.3
209, Jalen Johnson, ATL, 55, 27, 28, 46.2, 42.6, 88.6, 48.1, 13.9, 36.8, 37.9, 16.0, 20.2, 78.8, 10.5, 32.5, 42.9, 26.9, 13.3, 7.6, 5.3, 4.8, 19.1, 16.6, 115.1, 1.5
209, John Konchar, MEM, 55, 18, 37, 48.7, 41.9, 86.5, 48.4, 13.2, 34.5, 38.4, 15.5, 20.2, 76.7, 9.5, 34.6, 44.1, 27.5, 15.3, 8.3, 6.6, 7.1, 18.0, 18.5, 112.5, 6.3
209, Dereck Lively II, DAL, 55, 35, 20, 47.5, 43.5, 91.2, 47.7, 14.2, 36.7, 38.8, 14.2, 18.5, 76.4, 10.8, 31.9, 42.7, 28.9, 12.9, 6.9, 4.0, 5.5, 19.2, 16.6, 115.3, -5.3
209, Lauri Markkanen, UTA, 55, 22, 33, 46.9, 43.3, 88.6, 48.9, 14.0, 35.5, 39.5, 16.3, 20.8, 78.5, 9.9, 29.4, 39.3, 29.3, 12.2, 8.4, 6.7, 4.9, 19.6, 18.0, 117.0, -0.5
209, Bryce McGowens, CHA, 55, 9, 46, 48.3, 42.3, 87.3, 48.5, 13.4, 34.6, 38.7, 17.3, 21.4, 81.0, 10.8, 35.8, 46.6, 27.9, 14.2, 7.6, 4.9, 4.7, 18.6, 18.7, 115.4, 11.4
209, Jamal Murray, DEN, 55, 41, 14, 49.1, 42.2, 89.9, 46.9, 11.4, 32.2, 35.4, 16.6, 21.5, 77.2, 11.3, 30.0, 41.3, 26.8, 12.4, 7.4, 5.0, 6.2, 18.3, 17.2, 112.4, -7.2
209, Onyeka Okongwu, ATL, 55, 23, 32, 46.5, 44.1, 87.0, 50.7, 14.1, 36.2, 39.0, 16.8, 22.1, 76.0, 9.9, 32.5, 42.4, 28.1, 13.8, 7.3, 5.4, 3.9, 20.5, 18.4, 119.2, 1.1
209, Dalen Terry, CHI, 55, 25, 30, 48.3, 39.1, 84.4, 46.3, 14.4, 36.4, 39.6, 17.4, 22.6, 77.0, 9.2, 29.0, 38.2, 26.2, 14.7, 7.2, 4.5, 5.0, 21.0, 20.4, 110.0, -3.3
219, Mo Bamba, PHI, 54, 27, 27, 49.2, 39.2, 85.9, 45.6, 13.4, 36.9, 36.2, 19.5, 24.8, 78.7, 12.1, 36.8, 48.9, 26.6, 15.1, 6.7, 5.5, 6.7, 17.8, 21.3, 111.2, 3.8
219, Nicolas Batum, PHI, 54, 31, 23, 48.9, 41.5, 88.2, 47.1, 11.9, 33.6, 35.3, 17.7, 22.4, 79.2, 11.0, 32.4, 43.4, 26.7, 14.3, 6.1, 5.6, 6.7, 18.2, 20.2, 112.7, -5.6
219, Jerami Grant, POR, 54, 17, 37, 48.8, 43.8, 88.3, 49.6, 11.3, 32.4, 34.7, 18.4, 23.6, 77.9, 10.8, 34.1, 44.9, 28.6, 14.0, 8.5, 6.2, 4.7, 18.4, 20.2, 117.2, 9.4
219, AJ Green, MIL, 54, 33, 21, 48.3, 39.6, 86.2, 45.9, 13.2, 37.2, 35.3, 18.7, 22.9, 81.5, 10.8, 32.8, 43.6, 23.9, 13.7, 7.7, 3.9, 4.0, 16.4, 21.0, 110.9, -2.5
219, Josh Green, DAL, 54, 31, 23, 47.5, 44.0, 89.0, 49.4, 13.7, 35.0, 39.2, 18.3, 23.9, 76.6, 11.0, 32.5, 43.5, 28.2, 13.3, 7.4, 4.0, 4.3, 20.6, 19.6, 119.9, 1.6
219, Justin Holiday, DEN, 54, 35, 19, 48.2, 40.4, 86.8, 46.6, 11.3, 31.9, 35.3, 17.7, 24.1, 73.5, 10.6, 32.6, 43.3, 25.5, 13.5, 7.3, 4.8, 6.2, 17.1, 20.7, 109.8, -3.3
219, De'Andre Hunter, ATL, 54, 26, 28, 47.4, 43.6, 88.2, 49.4, 13.8, 36.0, 38.3, 16.8, 20.8, 81.0, 11.0, 32.6, 43.6, 27.2, 14.2, 7.5, 4.9, 4.6, 18.7, 18.1, 117.8, 0.7
219, Jonathan Isaac, ORL, 54, 34, 20, 49.0, 37.0, 84.0, 44.0, 11.6, 34.2, 33.9, 17.4, 22.8, 76.1, 9.5, 28.1, 37.7, 22.5, 16.6, 7.9, 5.0, 6.9, 21.8, 20.6, 102.8, -11.2
219, Trey Lyles, SAC, 54, 32, 22, 47.8, 39.5, 86.1, 45.9, 12.9, 34.0, 37.9, 19.7, 24.3, 81.0, 9.4, 30.5, 39.9, 24.8, 12.7, 7.3, 4.9, 4.9, 19.9, 20.5, 111.5, -6.7
219, Zeke Nnaji, DEN, 54, 38, 16, 49.0, 40.4, 88.9, 45.5, 13.0, 32.0, 40.6, 23.3, 30.7, 75.9, 14.4, 34.2, 48.6, 23.0, 13.3, 7.0, 5.5, 9.1, 18.5, 24.3, 117.2, 14.3
219, Chris Paul, GSW, 54, 30, 24, 47.9, 39.6, 88.3, 44.8, 12.4, 36.4, 33.9, 18.7, 23.4, 79.7, 11.2, 32.5, 43.7, 25.1, 13.1, 6.7, 4.5, 3.7, 17.1, 20.5, 110.2, -3.4
219, Ben Sheppard, IND, 54, 30, 24, 46.2, 41.6, 84.0, 49.5, 10.0, 28.3, 35.4, 21.4, 27.5, 77.8, 10.6, 31.5, 42.2, 22.8, 14.0, 6.1, 5.1, 5.4, 17.4, 21.8, 114.5, -2.6
219, Dean Wade, CLE, 54, 36, 18, 48.2, 39.1, 87.8, 44.5, 10.3, 31.9, 32.2, 15.7, 20.2, 78.0, 8.9, 32.7, 41.6, 23.6, 14.1, 7.5, 5.2, 5.2, 19.7, 16.9, 104.2, -7.7
232, Keon Ellis, SAC, 53, 32, 21, 48.6, 39.5, 86.1, 45.8, 12.3, 34.0, 36.3, 18.5, 23.1, 80.4, 10.0, 32.3, 42.3, 24.8, 13.9, 7.2, 4.8, 5.4, 18.0, 19.4, 109.8, -4.8
232, Draymond Green, GSW, 53, 32, 21, 46.4, 39.8, 87.6, 45.5, 13.5, 37.6, 35.9, 16.8, 21.4, 78.8, 10.2, 31.8, 42.1, 25.8, 13.3, 7.2, 4.9, 4.5, 17.4, 18.4, 110.0, -5.4
232, Andre Jackson Jr., MIL, 53, 31, 22, 46.9, 42.6, 86.2, 49.4, 12.6, 31.6, 40.0, 21.2, 26.4, 80.3, 9.9, 30.7, 40.7, 26.0, 12.2, 7.6, 3.8, 4.8, 17.1, 23.4, 119.1, 5.4
232, Donovan Mitchell, CLE, 53, 34, 19, 47.9, 39.8, 87.3, 45.6, 11.7, 32.3, 36.4, 16.3, 20.7, 78.6, 10.4, 32.9, 43.3, 24.2, 14.5, 7.4, 5.2, 5.0, 18.8, 17.1, 107.7, -8.0
232, Trey Murphy III, NOP, 53, 32, 21, 48.3, 39.7, 86.7, 45.7, 13.5, 38.7, 34.8, 15.0, 18.9, 78.9, 9.5, 32.8, 42.2, 26.5, 14.4, 6.6, 5.5, 4.9, 18.2, 17.7, 107.7, -7.1
237, Jose Alvarado, NOP, 52, 35, 17, 48.3, 37.6, 85.8, 43.8, 12.8, 38.0, 33.7, 18.6, 23.3, 80.1, 10.6, 31.1, 41.7, 24.8, 16.0, 6.4, 5.3, 4.4, 19.4, 19.6, 106.6, -10.5
237, Deandre Ayton, POR, 52, 14, 38, 49.1, 44.0, 89.3, 49.3, 11.6, 33.4, 34.7, 15.8, 20.2, 78.1, 10.4, 33.2, 43.7, 28.7, 13.7, 9.4, 6.2, 4.2, 17.0, 18.4, 115.4, 8.2
237, Oshae Brissett, BOS, 52, 44, 8, 48.1, 40.6, 89.1, 45.5, 10.9, 34.7, 31.3, 16.0, 20.6, 77.6, 10.2, 31.7, 42.0, 25.2, 11.9, 6.1, 4.3, 5.1, 18.6, 18.6, 108.0, -10.4
237, Kessler Edwards, SAC, 52, 31, 21, 47.1, 38.8, 80.8, 48.0, 12.2, 34.5, 35.4, 17.6, 23.2, 76.0, 8.3, 35.0, 43.3, 22.6, 16.0, 7.2, 3.9, 4.1, 17.1, 18.3, 107.4, 8.8
237, Dante Exum, DAL, 52, 34, 18, 47.0, 41.0, 88.1, 46.5, 13.0, 35.0, 37.3, 16.3, 21.1, 77.5, 10.3, 31.9, 42.3, 26.2, 13.2, 6.1, 3.7, 4.7, 20.2, 18.1, 111.4, -9.5
237, Buddy Hield, IND, 52, 29, 23, 45.9, 43.6, 86.1, 50.7, 10.4, 27.4, 38.1, 20.7, 25.9, 80.1, 10.8, 30.3, 41.1, 23.8, 13.4, 7.1, 5.0, 5.9, 17.2, 20.9, 118.4, -3.1
237, Jock Landale, HOU, 52, 25, 27, 46.7, 36.9, 84.2, 43.9, 10.8, 32.7, 33.1, 19.8, 24.3, 81.4, 10.5, 29.9, 40.4, 22.2, 14.4, 8.0, 5.2, 5.2, 19.6, 20.1, 104.5, -10.3
237, Jordan McLaughlin, MIN, 52, 33, 19, 47.6, 36.3, 81.1, 44.7, 10.8, 31.9, 33.9, 16.7, 21.7, 77.1, 9.5, 34.3, 43.7, 22.3, 17.4, 6.9, 4.1, 5.1, 18.0, 17.2, 100.1, -10.4
237, Khris Middleton, MIL, 52, 30, 22, 46.7, 41.8, 90.6, 46.2, 11.7, 33.5, 35.0, 18.4, 22.3, 82.4, 10.7, 32.3, 43.0, 24.0, 10.4, 6.7, 4.2, 5.3, 18.9, 19.3, 113.8, -5.0
237, Vince Williams Jr., MEM, 52, 18, 34, 48.5, 41.2, 86.8, 47.5, 12.4, 34.0, 36.5, 16.6, 21.5, 77.5, 10.9, 34.5, 45.4, 26.0, 15.6, 8.2, 5.7, 6.8, 20.7, 19.1, 111.5, 3.1
247, Ochai Agbaji, UTA, 51, 25, 26, 47.4, 43.2, 91.5, 47.2, 13.9, 36.7, 37.8, 16.2, 21.3, 76.1, 11.9, 30.6, 42.6, 28.1, 11.5, 9.2, 6.1, 6.8, 19.4, 19.1, 116.5, 5.7
247, Wendell Carter Jr., ORL, 51, 29, 22, 49.0, 39.9, 83.9, 47.5, 11.7, 31.4, 37.4, 17.0, 20.7, 82.4, 8.4, 32.2, 40.6, 24.2, 16.1, 8.5, 4.2, 4.0, 20.3, 18.5, 108.5, -1.9
247, Gary Harris, ORL, 51, 34, 17, 48.8, 40.6, 84.1, 48.3, 11.5, 31.1, 36.9, 17.3, 22.1, 78.2, 9.0, 30.7, 39.7, 24.1, 15.4, 7.4, 4.6, 5.0, 22.5, 20.5, 110.0, -4.0
247, Kevin Love, MIA, 51, 28, 23, 48.4, 40.1, 87.0, 46.0, 12.6, 37.0, 34.1, 16.6, 21.5, 77.4, 9.2, 34.3, 43.5, 27.2, 13.5, 6.8, 5.7, 2.5, 20.7, 18.1, 109.4, -5.5
247, Dennis Schroder, TOR, 51, 18, 33, 48.0, 42.8, 88.8, 48.2, 13.4, 35.1, 38.1, 16.8, 20.5, 82.2, 10.1, 33.1, 43.2, 27.5, 12.6, 6.5, 5.3, 4.5, 19.3, 18.5, 115.8, 0.9
247, Ziaire Williams, MEM, 51, 20, 31, 48.1, 41.8, 87.9, 47.5, 13.3, 34.9, 38.0, 17.1, 22.2, 77.2, 12.0, 36.0, 48.0, 26.2, 15.4, 8.1, 6.5, 5.8, 20.4, 18.6, 114.0, 11.5
247, Trae Young, ATL, 51, 22, 29, 45.8, 44.2, 88.0, 50.2, 13.1, 34.0, 38.5, 17.6, 22.2, 79.3, 10.7, 31.6, 42.3, 27.7, 13.6, 7.4, 5.1, 4.6, 20.5, 18.0, 119.0, 2.8
254, Chris Boucher, TOR, 50, 16, 34, 48.4, 41.6, 88.4, 47.1, 13.6, 36.7, 37.1, 17.2, 21.9, 78.7, 11.5, 31.4, 42.9, 27.3, 14.9, 6.3, 4.9, 4.8, 19.8, 19.4, 114.1, -1.9
254, Simone Fontecchio, UTA, 50, 25, 25, 46.7, 43.1, 88.7, 48.5, 13.3, 35.0, 38.1, 16.4, 21.0, 78.1, 9.9, 30.6, 40.6, 28.7, 12.5, 7.7, 6.7, 5.5, 19.7, 17.8, 115.8, -0.4
254, Kelly Olynyk, UTA, 50, 25, 25, 47.1, 42.1, 88.5, 47.6, 14.0, 36.8, 38.1, 18.2, 24.0, 75.9, 11.7, 28.6, 40.3, 27.1, 12.4, 9.0, 6.0, 5.6, 19.8, 20.2, 116.5, 2.7
254, Jakob Poeltl, TOR, 50, 21, 29, 47.7, 43.9, 90.4, 48.6, 14.4, 35.8, 40.2, 12.0, 15.6, 76.6, 9.7, 32.5, 42.1, 28.4, 13.5, 6.8, 5.4, 5.2, 18.0, 16.3, 114.2, 0.6
254, Christian Wood, LAL, 50, 28, 22, 47.2, 40.1, 89.7, 44.8, 13.5, 37.5, 36.1, 16.0, 19.8, 80.4, 9.9, 30.7, 40.6, 25.1, 12.5, 8.5, 3.8, 5.9, 21.0, 16.8, 109.7, -0.2
259, Bradley Beal, PHX, 49, 30, 19, 48.0, 43.0, 89.8, 47.9, 13.8, 36.5, 37.7, 14.2, 18.7, 76.1, 10.0, 30.1, 40.1, 28.1, 12.8, 8.4, 4.7, 5.1, 17.3, 17.3, 114.0, -2.2
259, Torrey Craig, CHI, 49, 20, 29, 49.2, 43.1, 87.7, 49.1, 15.8, 39.4, 40.1, 17.6, 22.2, 79.1, 9.9, 34.4, 44.3, 29.5, 13.5, 6.2, 4.1, 4.2, 19.8, 19.5, 119.5, 9.7
259, Royce O'Neale, BKN, 49, 20, 29, 47.8, 40.0, 87.4, 45.8, 12.9, 36.0, 35.9, 20.2, 24.7, 81.8, 10.3, 33.5, 43.9, 24.5, 13.2, 6.8, 4.4, 5.3, 18.5, 20.6, 113.2, 0.9
259, Craig Porter Jr., CLE, 49, 29, 20, 49.5, 41.2, 87.7, 46.9, 13.6, 37.1, 36.7, 18.0, 21.4, 84.1, 8.6, 30.4, 39.0, 25.4, 11.2, 8.0, 4.0, 4.5, 17.4, 17.5, 114.0, 2.2
263, Spencer Dinwiddie, BKN, 48, 19, 29, 48.4, 42.8, 91.0, 47.0, 13.0, 34.0, 38.3, 17.2, 21.1, 81.9, 10.6, 36.2, 46.8, 26.0, 11.1, 6.1, 4.3, 6.0, 18.6, 18.2, 115.8, 0.9
263, Talen Horton-Tucker, UTA, 48, 12, 36, 47.6, 43.1, 89.7, 48.1, 15.5, 39.2, 39.6, 16.0, 21.2, 75.4, 11.0, 31.2, 42.2, 28.5, 12.8, 8.2, 5.7, 6.2, 18.9, 19.8, 117.8, 5.6
263, David Roddy, MEM, 48, 15, 33, 47.7, 41.5, 85.8, 48.4, 13.0, 34.4, 37.8, 18.0, 23.3, 77.2, 9.8, 35.3, 45.1, 26.3, 14.5, 8.1, 6.7, 5.7, 18.2, 19.9, 113.9, 9.1
263, Nick Smith Jr., CHA, 48, 8, 40, 49.5, 41.9, 87.0, 48.2, 13.4, 35.7, 37.4, 18.0, 22.8, 79.0, 11.4, 38.8, 50.2, 27.3, 14.5, 6.6, 5.7, 4.5, 17.0, 19.0, 115.2, 13.6
263, Tristan Thompson, CLE, 48, 28, 20, 49.1, 40.2, 88.0, 45.6, 14.5, 37.7, 38.3, 19.0, 24.6, 77.3, 9.7, 29.6, 39.2, 23.8, 11.7, 7.8, 3.9, 3.6, 22.0, 21.0, 113.8, -0.8
268, Patrick Beverley, PHI, 47, 27, 20, 48.3, 39.7, 88.0, 45.1, 11.9, 34.8, 34.2, 20.2, 25.7, 78.5, 11.8, 33.6, 45.4, 25.4, 14.4, 6.2, 5.6, 5.9, 21.0, 22.0, 111.4, 0.8
268, Jae Crowder, MIL, 47, 24, 23, 47.3, 43.3, 89.0, 48.7, 12.8, 33.8, 37.9, 16.1, 19.8, 81.4, 9.3, 35.8, 45.1, 27.4, 12.7, 6.1, 3.4, 4.4, 18.9, 17.8, 115.6, 2.6
268, Johnny Davis, WAS, 47, 8, 39, 45.6, 41.5, 84.7, 49.0, 11.1, 31.3, 35.4, 20.2, 25.5, 78.9, 10.6, 36.2, 46.8, 26.2, 15.0, 7.3, 7.1, 4.5, 17.0, 20.6, 114.3, 11.3
268, Anthony Gill, WAS, 47, 9, 38, 46.0, 39.2, 84.9, 46.2, 11.0, 35.4, 31.1, 19.6, 24.2, 80.9, 12.3, 32.1, 44.4, 24.4, 16.0, 8.6, 5.9, 4.6, 19.1, 18.9, 109.0, -3.7
268, Jalen McDaniels, TOR, 47, 12, 35, 47.1, 43.3, 89.4, 48.4, 12.9, 34.8, 37.0, 15.2, 20.2, 75.5, 12.0, 34.5, 46.6, 26.9, 13.0, 9.1, 6.4, 5.4, 17.2, 17.7, 114.6, 15.0
268, Evan Mobley, CLE, 47, 27, 20, 47.7, 40.3, 88.7, 45.5, 13.1, 33.7, 38.8, 16.4, 21.1, 77.5, 11.1, 32.9, 44.0, 25.7, 13.7, 8.0, 4.9, 5.0, 17.9, 17.4, 110.1, -0.5
268, Cameron Payne, MIL, 47, 30, 17, 46.9, 42.0, 88.5, 47.5, 10.8, 32.8, 33.0, 20.9, 25.4, 82.4, 12.0, 31.4, 43.3, 24.8, 12.4, 6.6, 4.0, 4.5, 18.7, 23.1, 115.8, 0.9
268, Cam Reddish, LAL, 47, 27, 20, 46.4, 42.8, 88.5, 48.3, 13.6, 34.9, 38.9, 12.9, 16.8, 76.8, 10.4, 32.5, 42.9, 26.6, 14.8, 9.0, 4.6, 5.3, 18.7, 15.9, 112.0, 2.2
268, Julian Strawther, DEN, 47, 31, 16, 47.1, 41.1, 88.3, 46.6, 12.9, 33.4, 38.8, 19.5, 25.2, 77.2, 12.1, 34.2, 46.3, 25.5, 11.9, 6.6, 6.5, 6.0, 17.0, 21.8, 114.6, 8.4
268, Grant Williams, DAL, 47, 24, 23, 47.6, 44.1, 88.9, 49.6, 12.3, 33.8, 36.5, 17.3, 23.0, 75.5, 10.7, 35.1, 45.8, 28.0, 13.5, 6.9, 3.6, 4.7, 20.6, 19.2, 117.9, 4.4
278, Precious Achiuwa, NYK, 46, 29, 17, 50.9, 42.0, 89.3, 47.1, 13.4, 35.1, 38.3, 14.5, 19.8, 73.1, 10.9, 32.6, 43.5, 26.3, 13.9, 7.4, 5.9, 5.4, 18.9, 17.6, 112.0, -0.6
278, MarJon Beauchamp, MIL, 46, 30, 16, 46.4, 41.0, 86.7, 47.2, 11.0, 32.8, 33.6, 21.5, 26.4, 81.4, 10.0, 31.4, 41.4, 25.0, 12.6, 7.2, 5.5, 4.5, 17.7, 21.7, 114.5, 0.9
278, Doug McDermott, SAS, 46, 10, 36, 46.3, 44.3, 90.0, 49.3, 15.1, 35.5, 42.5, 15.4, 21.0, 73.5, 11.6, 33.7, 45.3, 27.4, 11.6, 8.1, 3.7, 5.8, 19.7, 17.6, 119.2, 10.3
278, Julius Randle, NYK, 46, 29, 17, 48.5, 41.9, 88.1, 47.6, 13.3, 34.9, 38.0, 16.2, 20.9, 77.4, 10.3, 29.9, 40.2, 27.1, 13.0, 7.0, 5.2, 4.0, 21.1, 18.1, 113.3, -6.5
278, Landry Shamet, WAS, 46, 6, 40, 46.2, 44.2, 86.2, 51.3, 11.6, 32.0, 36.3, 18.8, 24.5, 76.9, 10.0, 35.5, 45.4, 27.4, 12.5, 7.3, 5.9, 3.7, 18.0, 20.2, 118.8, 9.5
278, Anfernee Simons, POR, 46, 11, 35, 49.0, 45.1, 88.9, 50.7, 12.7, 34.3, 37.0, 17.3, 21.9, 78.7, 10.3, 33.4, 43.6, 29.2, 13.2, 8.5, 6.2, 3.7, 16.7, 19.9, 120.1, 10.2
278, Isaiah Stewart, DET, 46, 9, 37, 47.8, 42.4, 88.7, 47.8, 11.1, 31.4, 35.3, 18.9, 23.1, 81.7, 9.4, 31.2, 40.7, 25.7, 11.3, 8.7, 5.9, 5.2, 17.1, 21.0, 114.8, 4.5
285, Daniel Gafford, WAS, 45, 9, 36, 46.2, 45.1, 92.0, 49.0, 12.6, 32.6, 38.7, 17.7, 23.1, 76.8, 13.3, 35.4, 48.7, 29.8, 13.7, 6.7, 5.0, 6.8, 15.9, 18.8, 120.5, 7.3
285, Quentin Grimes, NYK, 45, 29, 16, 49.3, 40.8, 89.2, 45.7, 12.2, 35.9, 34.0, 15.6, 21.5, 72.5, 11.1, 33.7, 44.9, 25.1, 13.3, 7.3, 6.6, 4.0, 19.2, 19.0, 109.4, -0.3
285, JaVale McGee, SAC, 45, 27, 18, 45.1, 38.5, 82.2, 46.9, 12.4, 30.9, 40.1, 18.0, 24.5, 73.3, 9.5, 30.6, 40.1, 22.6, 12.8, 8.3, 3.1, 5.9, 17.3, 21.1, 107.3, -1.1
288, GG Jackson, MEM, 44, 14, 30, 48.1, 41.5, 88.6, 46.8, 12.8, 36.1, 35.5, 15.3, 19.7, 77.3, 11.9, 34.4, 46.3, 26.7, 14.9, 9.0, 5.9, 6.0, 18.7, 17.4, 111.0, 7.3
288, Alex Len, SAC, 44, 23, 21, 47.4, 35.1, 81.6, 43.0, 11.7, 34.2, 34.2, 19.7, 25.4, 77.4, 9.3, 31.7, 41.0, 20.5, 15.2, 5.7, 5.0, 5.9, 16.2, 21.4, 101.6, -15.8
288, Chuma Okeke, ORL, 44, 23, 21, 49.5, 40.6, 86.6, 46.8, 10.2, 33.9, 30.1, 16.9, 22.6, 74.6, 8.8, 35.5, 44.3, 22.7, 12.5, 7.7, 3.9, 5.2, 18.2, 20.4, 108.2, 8.4
288, Jericho Sims, NYK, 44, 29, 15, 51.2, 42.2, 92.1, 45.8, 12.9, 37.9, 34.1, 12.8, 17.1, 75.0, 12.8, 32.2, 45.0, 26.4, 13.0, 8.0, 6.6, 4.1, 17.2, 16.8, 110.1, 2.1
288, P.J. Washington, CHA, 44, 9, 35, 48.0, 43.9, 87.0, 50.5, 14.0, 35.2, 39.7, 18.9, 24.3, 77.9, 10.1, 35.4, 45.5, 28.0, 13.6, 6.5, 4.9, 4.8, 18.5, 19.8, 120.7, 10.8
288, Omer Yurtseven, UTA, 44, 15, 29, 47.1, 43.1, 86.4, 49.9, 12.7, 33.9, 37.4, 16.7, 21.4, 77.8, 8.7, 34.1, 42.8, 30.0, 11.6, 8.2, 5.7, 4.8, 17.0, 18.8, 115.5, 12.1
294, Alec Burks, DET, 43, 7, 36, 46.5, 43.3, 87.2, 49.7, 11.5, 30.2, 38.1, 20.8, 25.9, 80.3, 10.2, 32.7, 42.8, 25.8, 11.3, 8.1, 5.7, 5.2, 19.8, 20.0, 118.9, 9.6
294, Gary Payton II, GSW, 43, 26, 17, 46.4, 38.7, 83.6, 46.3, 13.0, 35.6, 36.6, 18.4, 22.6, 81.2, 9.3, 29.2, 38.6, 25.3, 15.9, 7.2, 4.8, 4.8, 18.0, 19.3, 108.8, -5.7
294, Josh Richardson, MIA, 43, 24, 19, 48.6, 41.6, 87.4, 47.5, 13.8, 38.2, 36.0, 16.6, 21.7, 76.3, 9.6, 33.9, 43.5, 27.7, 13.6, 7.4, 4.7, 2.9, 20.1, 19.4, 113.5, 4.7
294, Ish Smith, CHA, 43, 6, 37, 47.8, 44.1, 85.7, 51.4, 13.6, 34.7, 39.3, 17.9, 22.7, 79.2, 8.3, 37.3, 45.6, 29.4, 13.5, 6.8, 5.4, 4.8, 16.7, 18.1, 119.8, 18.1
294, Cam Whitmore, HOU, 43, 16, 27, 46.5, 40.0, 84.2, 47.5, 12.8, 33.9, 37.8, 19.8, 26.1, 75.8, 10.1, 33.0, 43.1, 24.7, 14.0, 7.6, 6.0, 4.9, 18.9, 21.6, 112.7, 3.4
294, Patrick Williams, CHI, 43, 19, 24, 49.1, 42.2, 87.4, 48.3, 14.2, 38.6, 36.7, 16.3, 21.5, 75.7, 9.6, 33.2, 42.7, 29.3, 13.5, 6.9, 5.7, 4.6, 17.8, 19.3, 114.9, 0.6
300, Desmond Bane, MEM, 42, 14, 28, 47.5, 40.9, 85.9, 47.6, 14.3, 35.3, 40.4, 18.8, 23.6, 79.4, 9.6, 34.2, 43.8, 26.2, 14.3, 7.8, 7.1, 5.8, 18.7, 20.1, 114.8, 6.6
300, Killian Hayes, DET, 42, 7, 35, 46.9, 43.8, 88.3, 49.6, 11.5, 30.7, 37.4, 18.8, 23.0, 81.6, 9.4, 33.4, 42.9, 26.5, 11.9, 8.1, 5.7, 4.9, 17.3, 20.3, 117.9, 11.4
300, Nikola Jovic, MIA, 42, 21, 21, 49.0, 40.9, 88.4, 46.3, 12.1, 38.0, 31.8, 13.4, 17.3, 77.8, 9.1, 34.5, 43.6, 27.4, 13.7, 6.3, 4.5, 3.8, 17.6, 16.7, 107.3, -9.8
300, Nassir Little, PHX, 42, 26, 16, 47.3, 40.2, 88.7, 45.3, 11.3, 33.5, 33.8, 20.6, 27.5, 74.9, 12.3, 31.6, 43.9, 23.0, 12.7, 9.4, 4.9, 7.5, 17.6, 19.8, 112.4, 9.1
300, Sandro Mamukelashvili, SAS, 42, 9, 33, 46.2, 37.4, 83.7, 44.7, 12.7, 34.3, 37.0, 14.8, 17.8, 83.3, 9.3, 34.0, 43.3, 23.5, 15.5, 7.7, 6.3, 5.4, 17.9, 15.0, 102.3, -7.8
300, Mason Plumlee, LAC, 42, 28, 14, 47.9, 43.6, 91.5, 47.7, 12.4, 33.0, 37.7, 14.7, 19.3, 76.2, 12.5, 31.0, 43.5, 26.6, 12.7, 7.1, 4.9, 4.8, 21.3, 18.4, 114.4, -3.6
306, Bruno Fernando, ATL, 41, 20, 21, 48.5, 40.5, 86.7, 46.6, 13.2, 37.8, 34.8, 18.8, 23.9, 78.8, 11.6, 32.4, 44.0, 26.1, 15.2, 7.6, 4.6, 4.5, 18.1, 20.1, 112.9, 4.6
307, Bol Bol, PHX, 40, 26, 14, 47.6, 38.8, 89.4, 43.4, 13.7, 39.4, 34.7, 16.2, 21.3, 75.9, 11.6, 29.3, 40.9, 25.4, 12.1, 8.1, 4.4, 7.2, 18.1, 17.3, 107.4, -3.0
