IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
497, Isaiah Mobley , CLE, 24, 8, 1, 7, 6.7, 101.9, 112.8, -11.0, 16.2, 6.00, 30.0, 0.0, 13.3, 6.3, 5.0, 46.2, 46.2, 11.8, 96.26, 5.0, 107
497, James Johnson , IND, 37, 8, 3, 5, 5.0, 114.8, 115.9, -1.1, 18.9, 1.75, 33.3, 2.4, 9.4, 5.4, 19.0, 33.3, 40.5, 13.7, 104.57, 3.7, 88
497, Jordan Miller , LAC, 24, 8, 5, 3, 3.5, 95.2, 119.7, -24.4, 0.0, 0.00, 0.0, 10.3, 5.7, 7.8, 9.1, 61.1, 65.8, 15.3, 105.56, 8.4, 63
497, Matt Hurt , MEM, 23, 8, 2, 6, 14.2, 98.7, 104.8, -6.0, 6.2, 2.00, 9.8, 7.0, 6.0, 6.5, 4.9, 42.6, 45.3, 13.4, 98.34, 5.4, 233
497, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 114.9, 98.9, 15.9, 6.5, 0.00, 7.7, 16.7, 22.9, 19.3, 0.0, 50.0, 55.3, 20.5, 108.21, 16.5, 94
497, R.J. Hampton , MIA, 23, 8, 3, 5, 9.5, 118.4, 107.8, 10.6, 12.7, 2.67, 30.8, 2.6, 4.5, 3.6, 11.5, 32.1, 33.6, 9.8, 98.50, 0.3, 158
497, Sidy Cissoko , SAS, 20, 8, 2, 6, 5.4, 97.9, 88.9, 9.0, 0.0, 0.00, 0.0, 0.0, 14.9, 7.2, 18.2, 14.3, 34.2, 9.9, 109.54, 2.5, 97
508, Buddy Boeheim , DET, 24, 7, 0, 7, 9.5, 111.4, 100.0, 11.4, 7.1, 0.00, 10.0, 1.4, 9.0, 5.4, 0.0, 46.0, 51.5, 16.9, 100.50, 6.9, 140
508, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 86.4, 130.6, -44.2, 22.7, 5.00, 22.7, 0.0, 0.0, 0.0, 4.5, 43.3, 44.1, 17.2, 100.67, 2.7, 88
508, Jahmi'us Ramsey , TOR, 22, 7, 0, 7, 17.3, 100.4, 110.8, -10.4, 10.3, 1.14, 13.6, 3.3, 13.0, 8.5, 11.9, 51.2, 53.8, 18.0, 102.87, 8.5, 259
508, Jordan Walsh , BOS, 20, 7, 7, 0, 6.6, 125.0, 86.2, 38.8, 10.0, 2.00, 26.7, 8.5, 18.9, 14.0, 13.3, 33.3, 33.3, 10.2, 94.17, 5.5, 88
508, Maozinha Pereira , MEM, 23, 7, 2, 5, 17.4, 99.2, 96.5, 2.7, 2.7, 0.40, 4.3, 7.7, 20.6, 13.8, 10.9, 58.6, 60.9, 14.3, 101.42, 12.6, 258
508, Marques Bolden , CHA, 25, 7, 3, 4, 7.8, 100.8, 103.5, -2.6, 0.0, 0.00, 0.0, 8.0, 22.7, 16.4, 9.1, 77.8, 75.9, 8.7, 102.36, 11.5, 118
508, TyTy Washington Jr. , MIL, 22, 7, 3, 4, 4.4, 77.1, 85.1, -7.9, 6.7, 0.50, 7.7, 2.9, 6.9, 4.7, 15.4, 30.0, 30.0, 15.8, 106.83, 0.6, 70
515, Adama Sanogo , CHI, 22, 6, 1, 5, 2.5, 88.2, 15.2, 73.1, 0.0, 0.00, 0.0, 17.6, 37.5, 27.3, 16.7, 100, 94.0, 15.4, 105.13, 81.6, 34
515, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 118.8, 92.5, 26.3, 11.6, 0.00, 23.8, 2.1, 8.2, 5.8, 0.0, 34.6, 44.8, 12.2, 103.26, 6.9, 117
515, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 101.1, 110.6, -9.6, 13.8, 1.00, 17.4, 6.4, 12.2, 9.4, 17.4, 50.0, 50.1, 17.8, 113.53, 4.4, 94
515, JD Davison , BOS, 21, 6, 6, 0, 1.9, 112.5, 70.4, 42.1, 14.3, 0.00, 20.0, 10.0, 13.3, 12.0, 0.0, 100, 103.1, 14.3, 106.96, 24.7, 24
515, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 80.3, 100.0, -19.7, 25.8, 1.00, 21.6, 2.7, 15.7, 8.1, 21.6, 23.8, 23.8, 20.0, 101.51, 0.0, 122
515, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 128.9, 100.0, 28.9, 11.8, 2.00, 18.2, 0.0, 10.0, 5.1, 9.1, 71.4, 76.1, 18.4, 97.91, 11.9, 45
515, Mamadi Diakite , NYK, 27, 6, 5, 1, 4.1, 90.2, 82.7, 7.5, 16.7, 2.00, 16.7, 4.0, 11.1, 7.7, 8.3, 66.7, 69.4, 17.5, 101.17, 16.3, 51
515, Pete Nance , CLE, 24, 6, 2, 4, 2.3, 75.0, 76.0, -1.0, 0.0, 0.00, 0.0, 0.0, 20.0, 10.0, 25.0, 0.0, 0.0, 15.4, 87.00, -14.0, 24
515, Robert Williams III , POR, 26, 6, 2, 4, 19.8, 101.6, 114.9, -13.3, 6.5, 0.71, 12.2, 8.0, 22.7, 14.8, 17.1, 65.4, 68.4, 12.2, 101.25, 11.3, 252
524, Brandon Clarke , MEM, 27, 5, 2, 3, 21.5, 105.3, 104.9, 0.4, 13.4, 3.00, 14.8, 10.0, 17.1, 13.2, 4.9, 56.4, 53.9, 19.0, 100.64, 13.4, 227
524, Darius Bazley , UTA, 23, 5, 0, 5, 14.7, 111.4, 125.9, -14.4, 7.5, 0.80, 16.7, 3.8, 12.3, 7.6, 20.8, 54.2, 59.7, 11.6, 96.72, 6.6, 149
524, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 121.3, 121.1, 0.2, 10.8, 4.00, 26.7, 2.1, 11.1, 6.5, 6.7, 16.7, 25.3, 11.1, 100.14, 0.7, 89
524, Jason Preston , UTA, 24, 5, 1, 4, 9.5, 110.0, 102.0, 8.0, 34.2, 6.50, 48.1, 7.8, 14.0, 10.9, 7.4, 41.7, 41.7, 12.5, 101.95, 11.0, 100
524, Javonte Green , CHI, 30, 5, 3, 2, 21.2, 112.2, 103.8, 8.4, 5.3, 0.80, 9.5, 9.4, 20.7, 15.5, 11.9, 78.1, 79.4, 15.5, 95.80, 16.9, 213
524, Wenyen Gabriel , MEM, 27, 5, 1, 4, 16.2, 89.0, 96.4, -7.4, 7.1, 0.38, 8.6, 7.2, 22.0, 14.0, 22.9, 38.6, 35.1, 16.6, 98.35, 3.0, 164
530, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 60.6, 137.9, -77.3, 0.0, 0.00, 0.0, 13.3, 0.0, 6.9, 12.5, 16.7, 29.1, 21.1, 102.86, -4.7, 33
530, Alondes Williams , MIA, 24, 4, 3, 1, 2.9, 64.3, 107.7, -43.4, 0.0, 0.00, 0.0, 0.0, 10.0, 5.0, 20.0, 25.0, 33.8, 16.7, 112.58, 0.0, 28
530, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 81.5, 122.8, -41.3, 15.0, 3.00, 21.4, 5.1, 4.3, 4.7, 7.1, 43.8, 53.9, 12.5, 108.07, 6.0, 81
530, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 89.0, 100.0, -11.0, 36.4, 1.33, 15.4, 2.5, 21.1, 11.5, 11.5, 55.3, 54.1, 27.8, 118.13, 16.4, 73
530, Isaiah Thomas , PHX, 35, 4, 3, 1, 3.4, 82.8, 129.6, -46.9, 28.6, 0.00, 25.0, 0.0, 0.0, 0.0, 0.0, 41.7, 41.7, 20.0, 98.46, 5.4, 29
530, Keon Johnson , BKN, 22, 4, 0, 4, 12.8, 123.3, 144.2, -20.9, 8.3, 0.75, 9.7, 5.4, 5.1, 5.3, 12.9, 47.4, 59.8, 22.2, 97.31, 6.6, 103
530, Kobi Simmons , TOR, 26, 4, 0, 4, 16.9, 94.2, 116.5, -22.3, 30.0, 12.00, 35.3, 1.4, 9.0, 5.1, 2.9, 47.6, 47.6, 14.1, 98.94, 10.2, 139
530, Mason Jones , SAC, 25, 4, 2, 2, 5.5, 100.0, 93.6, 6.4, 31.3, 5.00, 35.7, 3.3, 19.0, 9.8, 7.1, 42.9, 44.4, 15.8, 100.21, 12.1, 45
530, Pat Spencer , GSW, 27, 4, 2, 2, 2.2, 66.7, 135.3, -68.6, 50.0, 0.00, 66.7, 0.0, 0.0, 0.0, 0.0, 100, 100, 4.5, 96.37, 13.6, 18
530, Usman Garuba , GSW, 22, 4, 3, 1, 2.6, 73.1, 152.2, -79.1, 33.3, 1.00, 14.3, 16.7, 0.0, 11.5, 14.3, 20.0, 20.0, 18.8, 111.12, -3.6, 26
540, Andrew Funk , CHI, 24, 3, 1, 2, 1.3, 125.0, 33.3, 91.7, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 101.16, -7.4, 8
540, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 110.0, 80.0, 30.0, 0.0, 0.00, 0.0, 0.0, 8.3, 5.6, 0.0, 50.0, 52.1, 15.0, 103.11, 2.6, 20
540, Lindell Wigginton , MIL, 26, 3, 3, 0, 2.5, 64.7, 131.3, -66.5, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 14.3, 40.0, 51.0, 41.2, 103.80, 2.9, 17
540, Malik Williams , TOR, 25, 3, 2, 1, 12.7, 75.6, 109.6, -34.0, 4.0, 1.00, 11.1, 2.3, 11.5, 7.3, 11.1, 0.0, 0.0, 8.7, 104.26, -0.7, 82
540, Mouhamed Gueye , ATL, 21, 3, 2, 1, 2.7, 26.3, 125.0, -98.7, 0.0, 0.00, 0.0, 7.7, 0.0, 5.9, 20.0, 0.0, 0.0, 21.7, 115.56, -16.7, 19
540, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 46.2, 121.4, -75.3, 0.0, 0.00, 0.0, 0.0, 40.0, 16.7, 0.0, 50.0, 50.0, 15.4, 108.60, 15.9, 13
540, Taze Moore , POR, 25, 3, 1, 2, 3.4, 121.4, 111.5, 9.9, 11.1, 1.00, 14.3, 0.0, 0.0, 0.0, 14.3, 60.0, 60.0, 18.8, 127.27, 6.0, 28
540, Zavier Simpson , MEM, 27, 3, 1, 2, 23.9, 100.0, 92.6, 7.4, 21.2, 1.83, 26.8, 3.3, 5.6, 4.3, 14.6, 29.5, 33.7, 16.1, 99.30, 4.4, 149
548, D.J. Wilson , PHI, 28, 2, 1, 1, 7.7, 120.0, 117.2, 2.8, 22.2, 0.00, 25.0, 8.3, 7.1, 7.7, 0.0, 83.3, 83.3, 18.2, 91.55, 17.2, 30
548, Danny Green , PHI, 36, 2, 1, 1, 9.2, 114.6, 120.5, -5.9, 5.6, 0.00, 33.3, 0.0, 11.1, 5.6, 0.0, 0.0, 0.0, 4.3, 104.07, 1.2, 41
548, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 110.9, 153.7, -42.8, 14.3, 0.00, 33.3, 0.0, 19.0, 7.8, 0.0, 20.0, 25.5, 9.4, 109.08, 3.5, 55
548, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 75.0, 60.0, 15.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 101.25, -16.7, 4
548, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 81.8, 50.0, 31.8, 33.3, 1.00, 25.0, 18.2, 0.0, 12.5, 25.0, 50.0, 50.0, 18.8, 106.11, 26.1, 11
548, Henri Drell , CHI, 23, 2, 0, 2, 2.2, 122.2, 90.0, 32.2, 75.0, 3.00, 50.0, 33.3, 0.0, 16.7, 16.7, 50.0, 50.0, 30.0, 104.43, 17.9, 9
548, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 91.7, 104.5, -12.9, 0.0, 0.00, 0.0, 11.1, 0.0, 4.2, 57.1, 33.3, 33.3, 25.9, 107.53, -7.6, 24
548, Justin Jackson , MIN, 29, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.14, 0.0, 2
548, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 142.9, 133.3, 9.5, 20.0, 1.00, 20.0, 0.0, 28.6, 20.0, 20.0, 66.7, 66.7, 28.6, 115.04, 5.3, 14
548, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 106.7, 143.8, -37.1, 27.3, 3.00, 37.5, 6.7, 0.0, 4.0, 12.5, 50.0, 50.0, 14.7, 100.43, 3.4, 30
558, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 100.0, 100.0, 0.0, 25.0, 0.00, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.4, 113.45, -7.4, 13
558, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 160.0, 100.0, 60.0, 50.0, 0.00, 50.0, 0.0, 0.0, 0.0, 0.0, 150.0, 150.0, 20.0, 103.53, 20.7, 5
558, Isaiah Wong , IND, 23, 1, 1, 0, 4.3, 75.0, 122.2, -47.2, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 33.3, 33.3, 37.5, 95.25, 0.0, 8
558, Izaiah Brockington , NOP, 24, 1, 1, 0, 3.4, 150.0, 100.0, 50.0, 0.0, 0.00, 0.0, 12.5, 16.7, 14.3, 0.0, 40.0, 40.0, 38.5, 120.59, 12.8, 8
558, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 120.0, 100.0, 20.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 90.57, -8.0, 5
558, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 150.0, -150.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108.00, 0.0, 1
558, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 81.3, 88.2, -7.0, 0.0, 0.00, 0.0, 0.0, 9.1, 4.5, 0.0, 0.0, 0.0, 22.2, 106.55, -15.0, 16
558, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 183.3, 100.0, 83.3, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.48, 0.0, 6
558, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 128.6, 62.5, 66.1, 100, 0.00, 50.0, 50.0, 0.0, 28.6, 0.0, 0.0, 53.2, 22.2, 102.37, 35.7, 7
558, Quenton Jackson , IND, 25, 1, 1, 0, 1.8, 0.0, 120.0, -120.0, 0.0, 0.00, 0.0, 0.0, 50.0, 25.0, 0.0, 0.0, 0.0, 0.0, 132.11, 18.2, 5
558, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 100.0, 188.9, -88.9, 33.3, 0.00, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.78, -4.5, 8
558, Timmy Allen , MEM, 24, 1, 0, 1, 26.1, 80.8, 113.2, -32.4, 0.0, 0.00, 0.0, 0.0, 9.1, 3.6, 14.3, 16.7, 16.7, 11.1, 96.68, -4.4, 52
