IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
375, Jared Butler , WAS, 23, 29, 4, 25, 10.9, 109.0, 113.2, -4.2, 31.8, 2.34, 31.1, 1.2, 7.4, 4.3, 13.2, 54.8, 57.8, 19.8, 102.15, 9.8, 669
375, Jarred Vanderbilt , LAL, 24, 29, 14, 15, 20.0, 113.6, 109.4, 4.2, 7.7, 1.29, 18.7, 7.3, 16.4, 12.0, 14.5, 55.3, 57.8, 11.1, 103.85, 7.7, 1253
375, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 115.6, 103.6, 12.1, 6.4, 2.18, 16.8, 6.4, 12.7, 9.7, 7.7, 53.6, 58.0, 10.4, 98.87, 7.9, 998
375, Taylor Hendricks , UTA, 20, 29, 11, 18, 19.3, 109.0, 116.7, -7.7, 3.8, 0.80, 7.8, 5.9, 16.1, 11.0, 9.8, 52.8, 55.0, 13.7, 102.82, 6.6, 1201
375, Thanasis Antetokounmpo , MIL, 31, 29, 19, 10, 4.7, 100.7, 110.7, -10.0, 14.7, 1.17, 26.4, 5.0, 4.3, 4.6, 22.6, 50.0, 48.4, 12.3, 101.63, 1.1, 288
375, Tre Mann , CHA, 23, 29, 17, 12, 21.2, 103.1, 109.9, -6.8, 24.7, 3.00, 28.6, 2.5, 14.7, 8.6, 9.5, 53.7, 55.4, 17.8, 97.05, 11.4, 1250
381, Cody Martin , CHA, 28, 28, 7, 21, 26.9, 106.4, 116.9, -10.5, 19.2, 2.36, 27.6, 2.4, 12.4, 7.2, 11.7, 44.4, 46.0, 15.7, 98.10, 6.6, 1541
381, Patrick Baldwin Jr. , WAS, 21, 28, 5, 23, 9.9, 103.1, 104.3, -1.2, 8.9, 1.50, 14.2, 3.8, 20.2, 11.9, 9.4, 45.6, 48.3, 15.8, 105.59, 7.7, 609
381, Patty Mills , MIA, 35, 28, 13, 15, 12.5, 109.5, 108.4, 1.1, 11.8, 2.21, 19.7, 2.3, 7.4, 4.6, 8.9, 43.7, 44.8, 14.9, 100.32, 4.3, 733
381, Rayan Rupert , POR, 19, 28, 5, 23, 10.2, 106.5, 112.5, -6.0, 14.4, 2.00, 23.3, 4.5, 12.6, 8.2, 11.6, 46.1, 49.7, 14.1, 101.34, 5.9, 602
381, Terry Taylor , CHI, 24, 28, 11, 17, 6.2, 108.5, 104.7, 3.8, 6.6, 1.29, 16.7, 8.6, 10.5, 9.6, 13.0, 54.1, 54.8, 11.0, 100.20, 5.8, 366
381, Thaddeus Young , PHX, 35, 28, 8, 20, 13.9, 117.0, 119.7, -2.7, 18.3, 4.08, 31.0, 9.9, 13.1, 11.5, 7.6, 61.1, 59.9, 12.9, 98.91, 9.2, 800
387, Jarace Walker , IND, 20, 27, 13, 14, 10.1, 115.6, 114.0, 1.6, 12.1, 2.15, 19.9, 4.0, 15.4, 9.5, 9.2, 47.9, 50.0, 16.3, 105.59, 7.4, 601
388, Brandon Boston Jr. , LAC, 22, 26, 15, 11, 8.5, 104.8, 123.3, -18.5, 5.0, 0.64, 5.6, 4.8, 8.6, 6.7, 8.7, 46.9, 49.7, 22.4, 99.08, 4.7, 457
388, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 114.2, 117.2, -3.0, 17.4, 3.50, 34.7, 1.9, 8.3, 5.0, 9.9, 46.1, 47.0, 10.8, 102.20, 4.2, 633
388, Jake LaRavia , MEM, 22, 26, 5, 21, 19.8, 101.2, 110.2, -9.0, 11.5, 1.62, 12.3, 6.6, 9.6, 8.1, 7.6, 42.1, 49.5, 19.4, 98.72, 7.9, 1055
388, Jontay Porter , TOR, 24, 26, 6, 20, 13.8, 105.8, 115.0, -9.2, 22.6, 2.86, 30.9, 7.1, 15.3, 11.2, 10.8, 48.1, 51.4, 15.5, 103.94, 9.3, 779
388, Neemias Queta , BOS, 24, 26, 22, 4, 11.4, 128.9, 108.8, 20.1, 6.1, 1.40, 12.0, 15.3, 19.6, 17.5, 8.5, 61.4, 63.6, 14.5, 97.70, 10.8, 599
393, Justin Minaya , POR, 24, 25, 2, 23, 7.9, 100.0, 105.4, -5.4, 6.6, 1.50, 15.8, 5.8, 8.2, 6.8, 10.5, 34.2, 36.1, 10.0, 97.84, 2.8, 403
393, Maxwell Lewis , LAL, 21, 25, 12, 13, 3.3, 74.7, 105.0, -30.3, 11.1, 0.71, 20.0, 1.2, 2.3, 1.7, 28.0, 26.9, 26.9, 10.0, 106.19, -1.7, 182
393, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 94.9, 114.5, -19.6, 4.3, 0.64, 15.8, 8.7, 12.7, 10.5, 24.6, 42.9, 49.6, 6.8, 99.71, 0.7, 633
393, Zach LaVine , CHI, 29, 25, 10, 15, 34.9, 109.9, 115.3, -5.4, 17.2, 1.88, 17.3, 0.9, 13.4, 7.2, 9.2, 53.1, 57.8, 23.8, 97.91, 11.0, 1780
397, Derrick Rose , MEM, 35, 24, 6, 18, 16.6, 103.9, 107.7, -3.8, 31.0, 2.52, 27.3, 1.7, 8.9, 5.3, 10.8, 50.6, 54.0, 22.2, 101.51, 10.8, 844
397, Josh Minott , MIN, 21, 24, 18, 6, 2.8, 100.0, 101.3, -1.3, 9.3, 2.00, 10.5, 4.1, 14.9, 9.2, 5.3, 48.1, 57.3, 18.9, 111.43, 12.0, 160
397, Ricky Council IV , PHI, 22, 24, 9, 15, 9.0, 109.4, 112.6, -3.2, 6.4, 2.25, 6.9, 4.9, 12.7, 8.5, 3.1, 52.2, 59.2, 22.2, 103.73, 11.3, 467
397, Stanley Umude , DET, 24, 24, 4, 20, 12.8, 104.1, 113.8, -9.7, 5.3, 0.79, 9.1, 2.7, 13.0, 8.1, 11.6, 58.3, 64.7, 15.0, 103.78, 7.2, 659
401, Isaiah Livers , WAS, 25, 23, 1, 22, 20.4, 106.1, 125.4, -19.3, 7.1, 1.56, 15.2, 3.0, 7.3, 5.0, 9.7, 44.0, 46.0, 12.2, 103.54, 2.6, 1011
401, Kira Lewis Jr. , UTA, 22, 23, 10, 13, 8.5, 100.2, 107.8, -7.6, 24.4, 3.00, 26.1, 3.2, 6.2, 4.7, 8.7, 36.0, 42.4, 17.8, 102.88, 7.0, 419
401, P.J. Tucker , LAC, 38, 23, 9, 14, 16.3, 109.8, 110.5, -0.7, 4.2, 1.71, 21.1, 6.2, 12.2, 9.2, 12.3, 48.6, 50.9, 5.1, 98.58, 3.2, 764
404, Evan Fournier , DET, 31, 22, 6, 16, 17.0, 99.4, 109.6, -10.3, 13.9, 2.13, 16.8, 1.0, 9.7, 5.2, 7.9, 43.1, 46.7, 18.8, 102.55, 5.9, 800
404, LaMelo Ball , CHA, 22, 22, 7, 15, 32.3, 111.8, 120.2, -8.4, 39.5, 2.12, 24.3, 3.8, 12.2, 7.8, 11.5, 51.5, 56.1, 31.5, 103.00, 13.3, 1522
404, Leaky Black , CHA, 24, 22, 1, 21, 9.9, 104.9, 113.1, -8.2, 11.3, 3.60, 26.1, 3.5, 13.8, 8.5, 7.2, 52.6, 55.4, 10.1, 99.38, 6.9, 450
404, Matt Ryan , NOP, 26, 22, 12, 10, 16.5, 110.7, 107.1, 3.6, 6.4, 0.94, 11.4, 1.6, 8.2, 5.0, 12.1, 63.8, 66.0, 14.9, 103.93, 6.9, 785
404, Monte Morris , MIN, 28, 22, 14, 8, 14.8, 111.4, 107.3, 4.1, 22.4, 10.40, 29.9, 1.4, 8.8, 4.9, 2.9, 47.3, 48.4, 16.1, 99.60, 9.0, 674
404, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 112.6, 103.1, 9.4, 8.7, 1.35, 10.8, 8.8, 20.3, 14.5, 8.0, 51.3, 52.8, 18.8, 101.43, 13.1, 1011
410, Brice Sensabaugh , UTA, 20, 21, 6, 15, 15.7, 111.4, 122.4, -11.0, 12.7, 1.11, 16.7, 2.6, 15.8, 9.0, 15.1, 44.1, 47.7, 19.3, 101.77, 5.7, 702
410, Harry Giles III , LAL, 25, 21, 9, 12, 4.4, 111.7, 120.2, -8.5, 9.4, 1.00, 9.4, 11.1, 16.7, 13.7, 9.4, 52.1, 53.1, 23.7, 103.22, 8.7, 197
410, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 88.9, 111.9, -23.0, 12.9, 0.89, 11.1, 1.7, 9.6, 5.7, 12.5, 24.4, 31.6, 24.2, 103.50, -1.8, 235
410, Jalen Pickett , DEN, 24, 21, 15, 6, 5.2, 102.3, 106.8, -4.6, 20.5, 1.88, 27.3, 1.0, 8.9, 5.2, 14.5, 51.7, 53.5, 16.3, 97.94, 5.8, 222
410, Mitchell Robinson , NYK, 25, 21, 12, 9, 29.2, 116.6, 113.7, 2.9, 3.3, 0.71, 9.9, 16.9, 17.9, 17.4, 13.8, 59.2, 56.7, 9.3, 97.24, 8.9, 1241
410, Saben Lee , PHX, 24, 21, 12, 9, 8.5, 105.8, 101.1, 4.8, 25.9, 3.75, 27.3, 5.3, 11.0, 8.4, 7.3, 35.8, 47.7, 18.9, 102.08, 9.9, 377
416, Admiral Schofield , ORL, 26, 20, 13, 7, 3.6, 91.9, 94.8, -2.9, 13.5, 1.25, 15.6, 2.8, 13.9, 8.7, 12.5, 45.5, 43.7, 16.8, 101.12, 4.5, 148
416, Colby Jones , SAC, 21, 20, 10, 10, 6.7, 106.9, 106.6, 0.3, 13.2, 2.00, 17.1, 7.2, 12.2, 9.5, 8.6, 37.0, 37.4, 17.5, 97.70, 3.5, 274
416, Collin Gillespie , DEN, 24, 20, 13, 7, 9.0, 110.6, 109.0, 1.5, 13.2, 1.42, 19.3, 0.5, 7.5, 4.0, 13.6, 60.9, 61.4, 16.6, 100.54, 6.5, 379
416, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 108.5, 109.2, -0.8, 21.1, 1.39, 21.0, 0.9, 7.3, 4.1, 15.1, 51.9, 55.2, 22.5, 102.65, 8.3, 1289
416, Markieff Morris , DAL, 34, 20, 11, 9, 8.4, 103.3, 119.0, -15.7, 9.6, 1.10, 14.7, 2.2, 14.9, 8.5, 13.3, 48.1, 49.3, 15.6, 102.57, 6.3, 365
416, Ryan Arcidiacono , NYK, 29, 20, 15, 5, 2.3, 82.1, 80.0, 2.1, 13.3, 2.00, 33.3, 0.0, 13.8, 7.5, 16.7, 0.0, 0.0, 7.4, 100.99, 0.8, 95
422, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 105.1, 116.7, -11.6, 13.6, 1.40, 26.9, 10.2, 26.5, 17.8, 19.2, 72.5, 73.9, 11.0, 105.69, 11.6, 455
422, Ibou Badji , POR, 21, 19, 5, 14, 10.8, 96.0, 112.2, -16.2, 9.8, 0.93, 25.5, 8.6, 14.5, 11.4, 27.5, 63.2, 62.0, 7.8, 100.51, 3.5, 423
422, Jamal Cain , MIA, 25, 19, 9, 10, 12.6, 105.5, 110.0, -4.5, 4.3, 1.00, 7.1, 6.3, 8.7, 7.5, 7.1, 49.3, 54.1, 16.2, 99.74, 6.9, 494
422, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 115.2, 116.4, -1.2, 5.9, 1.29, 10.0, 14.3, 20.9, 17.6, 7.7, 64.9, 67.5, 16.2, 100.03, 12.9, 1056
426, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 109.7, 119.5, -9.8, 4.2, 0.67, 7.1, 1.4, 10.1, 5.4, 10.7, 38.9, 40.3, 15.6, 107.79, 1.8, 298
426, Garrett Temple , TOR, 37, 18, 4, 14, 5.4, 102.8, 102.8, 0.0, 14.1, 2.00, 22.7, 5.1, 13.3, 9.2, 11.4, 54.0, 59.6, 14.0, 105.57, 8.9, 215
426, Gui Santos , GSW, 21, 18, 12, 6, 8.4, 113.0, 106.2, 6.8, 9.3, 1.57, 16.9, 8.9, 17.3, 13.1, 10.8, 56.3, 63.3, 14.0, 102.30, 10.1, 323
426, Luka Garza , MIN, 25, 18, 13, 5, 5.4, 101.4, 113.7, -12.4, 5.1, 0.60, 4.2, 11.1, 12.6, 11.8, 6.9, 51.8, 55.6, 26.7, 107.16, 8.1, 219
430, Aleksej Pokusevski , CHA, 22, 17, 10, 7, 11.4, 101.8, 119.9, -18.2, 14.9, 2.00, 23.0, 4.5, 14.8, 9.4, 11.5, 40.4, 44.9, 14.8, 98.09, 6.8, 397
430, Braxton Key , DEN, 27, 17, 12, 5, 3.2, 98.3, 103.4, -5.1, 22.2, 8.00, 29.6, 5.5, 20.0, 12.7, 3.7, 40.6, 45.6, 15.2, 102.42, 11.1, 116
430, Chris Livingston , MIL, 20, 17, 11, 6, 4.2, 109.0, 117.4, -8.4, 8.6, 1.25, 17.9, 3.2, 19.4, 11.6, 14.3, 47.2, 50.3, 13.5, 103.92, 4.7, 156
430, Jerome Robinson , GSW, 27, 17, 12, 5, 3.8, 108.3, 94.3, 14.0, 10.0, 5.00, 13.9, 1.4, 5.7, 3.5, 2.8, 36.0, 40.8, 18.1, 105.64, 3.4, 144
430, Kenneth Lofton Jr. , UTA, 21, 17, 5, 12, 6.3, 103.4, 106.3, -2.9, 20.0, 1.75, 19.7, 1.6, 15.5, 7.8, 11.3, 38.4, 41.3, 21.0, 106.14, 4.3, 237
430, Moses Brown , POR, 24, 17, 4, 13, 8.6, 104.3, 116.3, -12.0, 6.5, 0.86, 9.2, 16.6, 27.0, 21.2, 10.8, 47.7, 44.3, 15.9, 100.04, 7.5, 304
430, Taj Gibson , DET, 38, 17, 7, 10, 10.4, 103.8, 109.6, -5.8, 6.6, 1.80, 22.5, 5.6, 11.4, 8.5, 12.5, 34.0, 36.7, 7.7, 101.13, 1.1, 369
430, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 107.8, 121.6, -13.8, 17.4, 1.56, 23.0, 1.6, 9.3, 5.3, 14.8, 32.1, 38.5, 17.3, 104.35, 2.9, 463
430, Trey Jemison , MEM, 24, 17, 3, 14, 19.3, 108.4, 111.4, -3.0, 7.0, 0.75, 12.5, 10.6, 11.9, 11.2, 16.7, 59.0, 61.5, 13.7, 96.83, 6.3, 653
430, Wendell Moore Jr. , MIN, 22, 17, 13, 4, 2.9, 91.7, 111.0, -19.4, 5.3, 0.67, 13.3, 0.0, 12.2, 5.8, 20.0, 50.0, 50.0, 9.6, 114.89, 5.2, 120
440, Joe Harris , DET, 32, 16, 4, 12, 10.6, 104.9, 119.4, -14.5, 7.9, 2.50, 18.5, 1.7, 5.7, 3.7, 7.4, 48.7, 48.9, 10.4, 104.06, 2.2, 371
440, Nate Williams , HOU, 25, 16, 8, 8, 5.8, 116.3, 108.6, 7.8, 8.0, 3.00, 12.8, 9.3, 5.8, 7.6, 4.3, 50.0, 53.3, 16.9, 103.34, 7.6, 202
440, Robin Lopez , MIL, 35, 16, 10, 6, 4.0, 95.8, 115.9, -20.1, 8.7, 2.00, 15.4, 4.5, 3.0, 3.8, 7.7, 42.1, 45.3, 13.9, 104.19, 2.6, 143
443, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 109.6, 113.0, -3.4, 30.6, 3.19, 44.3, 8.0, 24.1, 15.8, 13.9, 58.1, 57.1, 12.6, 102.24, 11.9, 759
443, Devonte' Graham , SAS, 29, 15, 4, 11, 8.3, 118.2, 102.6, 15.6, 21.2, 5.25, 30.4, 1.5, 14.9, 7.8, 5.8, 51.2, 54.5, 15.6, 104.33, 10.4, 269
443, Onuralp Bitim , CHI, 24, 15, 7, 8, 14.4, 107.8, 114.5, -6.7, 7.2, 1.83, 13.8, 2.6, 10.2, 6.3, 7.5, 52.5, 53.4, 13.3, 99.58, 5.3, 447
443, Otto Porter Jr. , TOR, 30, 15, 6, 9, 11.6, 112.2, 107.5, 4.7, 5.8, 4.00, 18.2, 3.2, 13.0, 8.0, 4.5, 54.5, 56.8, 8.3, 103.13, 5.4, 376
447, Ashton Hagans , POR, 24, 14, 2, 12, 16.9, 107.0, 107.5, -0.6, 24.4, 1.78, 34.2, 3.6, 10.8, 7.1, 19.2, 45.0, 49.4, 14.0, 96.48, 6.3, 474
447, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 107.8, 115.2, -7.3, 12.5, 3.00, 12.0, 1.2, 11.8, 6.0, 4.0, 59.8, 59.7, 24.0, 98.20, 11.1, 166
447, Jay Huff , DEN, 26, 14, 11, 3, 2.6, 84.8, 101.2, -16.4, 6.3, 1.00, 6.7, 2.9, 23.1, 13.5, 6.7, 70.8, 73.8, 16.5, 107.07, 14.2, 79
447, Jett Howard , ORL, 20, 14, 7, 7, 3.7, 95.7, 98.3, -2.6, 10.3, 1.50, 10.0, 2.0, 7.0, 4.6, 6.7, 45.7, 46.4, 21.3, 107.13, 5.0, 116
447, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 109.1, 104.0, 5.1, 3.0, 0.67, 6.5, 11.5, 23.6, 18.1, 9.7, 63.2, 66.4, 12.9, 100.77, 9.6, 198
447, Udoka Azubuike , PHX, 24, 14, 10, 4, 7.7, 108.8, 126.0, -17.2, 3.9, 0.75, 8.8, 10.2, 18.3, 14.3, 11.8, 72.7, 65.2, 11.9, 101.73, 7.0, 228
453, Cole Swider , MIA, 24, 13, 5, 8, 6.2, 101.8, 108.0, -6.2, 8.9, 0.57, 8.5, 1.1, 8.1, 4.3, 14.9, 57.1, 58.5, 22.4, 97.67, 7.7, 165
453, DaQuan Jeffries , NYK, 26, 13, 8, 5, 2.6, 87.1, 95.8, -8.7, 10.0, 2.00, 11.1, 0.0, 12.5, 6.0, 5.6, 39.3, 37.0, 20.5, 100.23, 3.3, 70
453, Dylan Windler , ATL, 27, 13, 7, 6, 4.5, 116.4, 98.4, 18.0, 18.8, 9.00, 34.6, 1.9, 10.8, 7.1, 3.8, 62.5, 62.5, 12.9, 101.48, 9.0, 122
453, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 108.2, 108.3, -0.1, 16.7, 2.57, 26.5, 2.1, 9.6, 6.2, 10.3, 40.8, 46.2, 13.8, 98.29, 5.8, 330
457, Boban Marjanovic , HOU, 35, 12, 8, 4, 4.6, 98.4, 119.7, -21.3, 10.3, 2.00, 12.1, 11.5, 31.5, 21.7, 6.1, 45.8, 50.1, 21.2, 106.49, 12.2, 122
457, Brandon Williams , DAL, 24, 12, 7, 5, 4.9, 93.8, 114.7, -20.9, 32.4, 4.00, 29.3, 4.2, 6.3, 5.1, 7.3, 40.9, 44.7, 20.0, 104.80, 7.6, 129
457, Daishen Nix , MIN, 22, 12, 9, 3, 3.3, 117.8, 101.2, 16.6, 6.7, 1.00, 7.7, 0.0, 2.7, 1.2, 7.7, 52.5, 50.6, 23.3, 107.42, 6.7, 90
457, Emoni Bates , CLE, 20, 12, 6, 6, 8.2, 93.1, 122.8, -29.7, 11.9, 3.50, 14.6, 1.0, 11.0, 5.8, 4.2, 44.6, 43.9, 18.5, 98.47, 4.7, 202
457, Jules Bernard , WAS, 24, 12, 1, 11, 7.1, 111.4, 108.8, 2.6, 18.3, 2.75, 19.0, 6.7, 5.6, 6.2, 6.9, 52.4, 52.7, 20.7, 103.24, 8.4, 185
457, Noah Clowney , BKN, 19, 12, 4, 8, 8.5, 110.2, 119.0, -8.7, 12.5, 1.80, 22.0, 6.7, 14.6, 10.4, 12.2, 58.3, 63.8, 13.2, 100.04, 8.6, 215
457, Terquavion Smith , PHI, 21, 12, 4, 8, 5.8, 118.2, 117.9, 0.3, 18.9, 2.50, 18.2, 0.0, 3.0, 1.4, 7.3, 55.0, 55.7, 23.8, 113.36, 8.8, 165
464, Hunter Tyson , DEN, 23, 11, 8, 3, 2.9, 101.4, 101.5, -0.1, 4.2, 0.50, 7.1, 3.2, 25.8, 14.5, 14.3, 36.4, 36.4, 17.6, 103.21, 0.4, 70
464, Javon Freeman-Liberty , TOR, 24, 11, 1, 10, 13.4, 100.6, 110.6, -10.0, 14.0, 1.88, 21.7, 2.5, 13.6, 7.8, 11.6, 38.5, 48.2, 15.0, 104.37, 6.3, 319
464, Jermaine Samuels Jr. , HOU, 25, 11, 6, 5, 4.8, 105.1, 115.5, -10.4, 4.8, 0.00, 14.3, 4.1, 18.0, 11.1, 0.0, 72.7, 75.8, 9.2, 105.42, 10.6, 117
464, Johnny Juzang , UTA, 23, 11, 3, 8, 13.7, 113.0, 118.6, -5.6, 4.4, 1.25, 8.8, 1.3, 8.3, 4.8, 7.0, 60.4, 60.4, 14.3, 99.17, 5.2, 316
464, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 99.1, 99.2, -0.1, 10.8, 2.00, 22.2, 6.8, 16.7, 11.8, 11.1, 29.2, 29.2, 10.6, 104.36, 1.3, 110
464, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 117.7, 121.1, -3.4, 8.9, 2.00, 12.5, 22.7, 12.9, 17.6, 6.3, 52.6, 57.6, 17.1, 96.39, 14.1, 130
464, Nate Hinton , HOU, 24, 11, 6, 5, 5.2, 112.9, 100.8, 12.1, 13.0, 3.00, 20.0, 5.3, 13.2, 9.6, 6.7, 67.5, 69.8, 16.1, 110.14, 11.4, 132
464, Tosan Evbuomwan , DET, 23, 11, 0, 11, 18.0, 101.2, 119.8, -18.6, 6.2, 1.33, 11.8, 5.2, 14.1, 9.4, 8.8, 54.3, 56.4, 13.1, 99.01, 6.3, 404
472, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 127.7, 114.0, 13.7, 6.0, 1.67, 9.3, 6.1, 9.8, 7.9, 5.6, 44.6, 44.8, 18.8, 98.52, 5.4, 213
472, Ish Wainright , PHX, 29, 10, 2, 8, 6.1, 78.7, 86.0, -7.3, 3.0, 0.50, 3.6, 3.8, 16.9, 9.7, 7.1, 43.8, 46.2, 16.9, 108.59, 9.0, 141
472, Kendall Brown , IND, 20, 10, 6, 4, 3.6, 81.3, 97.4, -16.2, 19.0, 4.00, 23.5, 5.0, 3.0, 4.1, 5.9, 55.6, 60.1, 13.3, 104.30, 8.2, 80
472, Ryan Rollins , MIL, 21, 10, 1, 9, 6.6, 120.8, 82.0, 38.8, 20.0, 1.57, 22.0, 3.2, 11.8, 7.9, 14.0, 56.0, 63.1, 23.2, 108.92, 16.8, 149
472, Scotty Pippen Jr. , MEM, 23, 10, 2, 8, 23.2, 104.3, 105.6, -1.3, 34.3, 2.29, 30.2, 4.1, 10.0, 7.0, 13.2, 59.9, 61.9, 20.5, 99.76, 12.2, 483
472, Vit Krejci , ATL, 23, 10, 4, 6, 22.8, 122.9, 117.8, 5.1, 12.8, 4.00, 33.3, 0.8, 5.6, 2.9, 8.3, 56.3, 58.1, 8.8, 95.11, 4.1, 454
478, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 97.4, 112.5, -15.0, 18.7, 2.80, 26.4, 4.1, 5.8, 4.9, 9.4, 56.1, 57.6, 12.8, 99.74, 8.3, 271
478, Ja Morant , MEM, 24, 9, 6, 3, 35.3, 111.0, 111.1, -0.2, 38.4, 2.70, 24.5, 1.9, 13.4, 7.7, 9.1, 51.2, 57.0, 29.6, 101.08, 15.7, 675
478, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 98.7, 118.4, -19.8, 14.3, 3.00, 21.4, 7.7, 14.8, 10.6, 7.1, 61.1, 65.8, 13.3, 94.99, 9.0, 75
478, Jaylen Nowell , MEM, 24, 9, 3, 6, 17.3, 108.2, 108.8, -0.6, 14.5, 3.20, 20.8, 1.8, 6.7, 4.2, 6.5, 43.6, 45.3, 16.2, 101.14, 4.9, 329
478, Justin Champagnie , WAS, 22, 9, 2, 7, 13.7, 104.9, 121.1, -16.2, 10.6, 1.00, 14.1, 7.7, 13.6, 10.3, 14.1, 52.4, 57.1, 18.2, 102.82, 9.1, 263
478, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 100.0, 105.8, -5.8, 8.5, 1.00, 16.7, 6.5, 9.5, 8.0, 16.7, 34.4, 34.4, 12.8, 100.42, 1.5, 139
478, Kobe Bufkin , ATL, 20, 9, 6, 3, 9.9, 105.7, 102.6, 3.1, 25.0, 3.00, 25.4, 2.2, 11.9, 7.3, 8.5, 41.9, 42.6, 20.3, 103.24, 7.9, 192
478, Leonard Miller , MIN, 20, 9, 8, 1, 3.3, 89.9, 104.5, -14.7, 27.8, 5.00, 29.4, 6.5, 35.7, 20.3, 5.9, 68.2, 68.2, 16.0, 107.88, 17.7, 69
478, Seth Lundy , ATL, 23, 9, 2, 7, 5.8, 102.7, 114.4, -11.7, 0.0, 0.00, 0.0, 2.2, 11.8, 7.2, 5.0, 32.4, 37.3, 16.8, 102.49, -0.2, 111
487, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 104.1, 105.1, -1.0, 0.0, 0.00, 0.0, 2.5, 2.7, 2.6, 16.7, 30.0, 30.0, 14.5, 97.20, -4.7, 73
487, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 98.1, 109.8, -11.7, 6.7, 0.50, 10.0, 0.0, 21.7, 10.6, 20.0, 16.7, 29.1, 14.8, 108.13, 4.5, 53
487, Jared Rhoden , DET, 24, 8, 1, 7, 9.0, 113.0, 117.4, -4.5, 8.3, 0.80, 12.9, 1.7, 18.8, 10.5, 16.1, 64.3, 66.3, 16.2, 101.36, 8.4, 154
487, Jordan Miller , LAC, 24, 8, 5, 3, 3.5, 95.2, 119.7, -24.4, 0.0, 0.00, 0.0, 10.3, 5.7, 7.8, 9.1, 61.1, 65.8, 15.3, 105.56, 8.4, 63
487, Matt Hurt , MEM, 23, 8, 2, 6, 14.2, 98.7, 104.8, -6.0, 6.2, 2.00, 9.8, 7.0, 6.0, 6.5, 4.9, 42.6, 45.3, 13.4, 98.34, 5.4, 233
487, Micah Potter , UTA, 25, 8, 2, 6, 10.9, 107.3, 118.3, -10.9, 3.3, 1.00, 10.0, 4.3, 15.6, 9.9, 10.0, 76.7, 79.7, 9.0, 97.25, 8.6, 177
487, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 114.9, 98.9, 15.9, 6.5, 0.00, 7.7, 16.7, 22.9, 19.3, 0.0, 50.0, 55.3, 20.5, 108.21, 16.5, 94
487, R.J. Hampton , MIA, 23, 8, 3, 5, 9.5, 118.4, 107.8, 10.6, 12.7, 2.67, 30.8, 2.6, 4.5, 3.6, 11.5, 32.1, 33.6, 9.8, 98.50, 0.3, 158
487, Xavier Moon , LAC, 29, 8, 5, 3, 4.4, 73.7, 123.0, -49.3, 27.8, 1.25, 22.7, 5.4, 8.6, 6.9, 18.2, 41.7, 42.7, 20.7, 102.37, 4.3, 76
496, Colin Castleton , LAL, 23, 7, 3, 4, 5.1, 95.9, 124.3, -28.4, 16.7, 3.00, 18.8, 12.1, 15.2, 13.6, 6.3, 70.0, 76.5, 15.9, 98.75, 11.8, 74
496, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 86.4, 130.6, -44.2, 22.7, 5.00, 22.7, 0.0, 0.0, 0.0, 4.5, 43.3, 44.1, 17.2, 100.67, 2.7, 88
496, DeJon Jarreau , MEM, 26, 7, 2, 5, 17.1, 98.8, 105.9, -7.1, 28.2, 2.75, 29.7, 4.0, 27.5, 14.4, 10.8, 31.3, 34.5, 17.7, 100.14, 9.1, 246
496, Jahmi'us Ramsey , TOR, 22, 7, 0, 7, 17.3, 100.4, 110.8, -10.4, 10.3, 1.14, 13.6, 3.3, 13.0, 8.5, 11.9, 51.2, 53.8, 18.0, 102.87, 8.5, 259
496, Jalen Slawson , SAC, 24, 7, 5, 2, 4.1, 89.7, 112.3, -22.6, 10.5, 1.00, 22.2, 3.3, 20.0, 11.7, 22.2, 60.0, 60.0, 10.0, 95.63, 6.9, 58
