  PLAYER TEAM AGE GP W L MIN OFFRTG DEFRTG NETRTG AST% AST/TO AST RATIO OREB% DREB% REB% TO RATIO EFG% TS% USG% PACE PIE POSS
311 Chimezie Metu DET 27 43 23 20 14.0 106.6 112.6 -6.0 7.8 0.89 12.2 5.2 17.9 11.9 13.7 53.5 59.5 16.4 100.49 9.5 1268
311 Chuma Okeke ORL 25 43 22 21 9.8 99.9 107.8 -8.0 7.4 1.27 13.0 4.0 14.4 8.9 10.3 46.3 46.8 13.0 97.15 6.6 849
311 Evan Mobley CLE 22 43 26 17 30.7 109.9 109.2 0.6 15.6 1.73 17.9 7.5 22.7 15.4 10.4 60.6 62.9 20.0 100.45 14.5 2760
311 Ish Smith CHA 35 43 6 37 17.2 101.7 119.2 -17.5 26.8 3.09 41.2 1.4 9.4 5.1 13.4 43.0 43.5 11.9 100.59 5.7 1549
311 JaVale McGee SAC 36 43 26 17 7.6 108.0 111.7 -3.6 7.0 0.47 7.9 11.0 22.9 16.9 16.9 60.9 61.6 20.9 104.74 12.3 722
311 Jae Crowder MIL 33 43 24 19 23.2 112.8 114.8 -1.9 7.9 3.11 18.6 2.2 11.5 6.8 6.0 55.5 56.9 11.1 101.84 6.1 2117
311 Jalen McDaniels TOR 26 43 10 33 9.9 100.8 114.4 -13.6 9.4 1.04 12.3 2.9 11.6 7.2 11.8 39.0 41.8 18.0 101.73 3.8 900
311 Jericho Sims NYK 25 43 28 15 13.1 108.1 110.3 -2.2 5.9 1.50 23.5 9.2 15.4 12.3 15.7 70.4 70.7 6.0 93.78 7.6 1097
311 Josh Richardson MIA 30 43 24 19 25.6 108.7 113.7 -5.0 14.4 2.92 20.7 1.7 9.4 5.6 7.1 53.9 57.3 15.9 98.56 8.0 2267
311 Patrick Williams CHI 22 43 19 24 27.3 114.3 115.5 -1.2 7.7 1.16 12.9 3.9 10.5 7.1 11.1 52.5 55.3 16.3 97.59 6.6 2393
321 Desmond Bane MEM 25 42 14 28 34.4 108.2 115.4 -7.2 27.2 2.05 19.5 2.3 10.4 6.2 9.5 55.2 58.9 27.3 100.82 12.8 3038
321 Killian Hayes DET 22 42 7 35 24.0 106.5 117.6 -11.1 26.8 4.02 36.8 1.1 10.7 5.9 9.2 45.2 47.4 14.7 102.49 7.7 2149
323 Omer Yurtseven UTA 25 41 15 26 9.2 103.5 115.7 -12.2 7.9 0.70 11.0 11.9 24.9 18.0 15.6 56.4 57.4 16.6 101.42 10.3 797
324 Alex Len SAC 30 40 21 19 9.2 116.0 101.3 14.7 12.8 1.68 25.5 10.4 18.0 14.1 15.2 61.6 62.6 11.9 101.85 9.7 781
324 Cody Zeller NOP 31 40 24 16 7.6 115.1 106.8 8.3 14.5 2.40 28.1 13.6 18.7 16.1 11.7 42.5 48.2 11.8 104.53 7.8 664
324 GG Jackson MEM 19 40 11 29 24.1 102.4 110.7 -8.2 7.6 0.79 7.2 4.2 10.9 7.5 9.2 52.5 56.4 23.0 100.09 9.4 2002
324 Julian Phillips CHI 20 40 20 20 8.1 112.1 111.7 0.4 5.2 1.30 12.1 3.5 7.7 5.5 9.3 49.4 52.1 12.1 100.90 3.0 675
324 Nassir Little PHX 24 40 24 16 11.1 104.0 112.4 -8.4 7.0 1.62 13.3 3.1 12.1 7.7 8.2 55.6 58.5 12.7 101.42 7.4 943
324 Richaun Holmes WAS 30 40 13 27 13.9 108.1 115.8 -7.7 6.2 1.04 11.6 11.5 19.8 15.5 11.1 56.1 59.3 14.1 102.35 9.1 1182
330 Cam Whitmore HOU 19 39 16 23 18.0 109.1 110.4 -1.3 4.3 0.53 4.0 4.6 15.7 9.9 7.6 54.6 56.5 25.8 104.07 11.6 1512
330 Gary Payton II GSW 31 39 23 16 15.3 113.6 109.7 3.9 9.9 1.91 19.0 6.8 9.9 8.3 9.9 59.2 59.7 12.5 104.13 7.6 1293
330 Jacob Gilyard BKN 25 39 12 27 17.1 106.3 117.8 -11.5 29.4 4.59 43.2 1.1 5.6 3.2 9.4 58.6 58.9 11.3 97.38 7.9 1357
330 Malcolm Brogdon POR 31 39 15 24 28.7 110.7 114.5 -3.7 30.1 3.57 26.1 2.4 10.8 6.5 7.3 52.2 56.0 22.6 99.51 12.2 2326
330 Mason Plumlee LAC 34 39 25 14 14.3 117.9 116.1 1.8 10.1 1.54 18.5 9.9 24.7 17.7 12.1 61.5 65.5 14.5 100.04 11.4 1161
330 Sandro Mamukelashvili SAS 24 39 8 31 6.9 110.4 105.0 5.4 18.0 3.40 23.9 10.1 18.4 14.0 7.0 53.4 56.0 16.1 105.05 11.4 588
336 Kobe Brown LAC 24 38 25 13 7.9 110.3 120.2 -9.9 7.5 2.43 18.9 3.2 12.5 7.7 7.8 49.2 49.3 10.1 99.34 3.4 619
336 Nikola Jovic MIA 20 38 19 19 18.6 116.2 105.9 10.3 14.0 2.11 22.0 3.3 18.6 11.1 10.4 55.5 56.6 16.4 98.16 8.6 1442
338 Bismack Biyombo OKC 31 37 18 19 20.5 110.7 114.7 -3.9 9.1 1.26 22.0 7.7 17.7 12.7 17.4 55.3 55.2 10.5 99.29 6.2 1566
338 Bruno Fernando ATL 25 37 18 19 14.0 110.2 111.5 -1.4 9.1 0.91 13.4 10.9 20.5 15.8 14.6 59.0 61.5 17.3 98.92 10.4 1063
338 Luke Kennard MEM 27 37 13 24 25.3 106.4 115.3 -8.8 20.7 2.53 25.6 1.2 10.6 5.8 10.1 61.8 64.2 16.6 99.68 10.0 1943
338 Maxi Kleber DAL 32 37 23 14 20.3 116.5 112.9 3.6 9.5 2.38 25.6 3.1 12.5 8.0 10.8 52.4 54.8 9.5 101.72 5.0 1597
338 Thomas Bryant MIA 26 37 21 16 11.3 112.4 111.3 1.1 8.0 1.16 10.9 9.1 23.0 16.1 9.5 57.6 62.7 18.5 99.05 11.8 858
343 A.J. Lawson DAL 23 36 23 13 7.0 111.4 106.9 4.5 7.6 1.40 10.7 4.1 8.6 6.3 7.6 54.6 55.9 17.7 107.52 7.9 572
343 Bol Bol PHX 24 36 23 13 11.3 110.9 109.6 1.3 5.8 1.07 9.4 7.4 19.3 13.8 8.8 69.0 70.0 15.7 100.40 13.2 855
343 Davis Bertans CHA 31 36 18 18 14.3 107.0 113.0 -6.1 8.1 2.64 12.7 1.3 8.5 4.7 4.8 54.7 58.0 16.5 99.41 7.1 1078
343 De'Anthony Melton PHI 25 36 23 13 27.8 121.9 111.9 10.0 14.2 2.82 20.6 2.7 11.0 6.8 7.3 49.9 54.0 17.6 101.25 7.9 2115
343 Eugene Omoruyi WAS 27 36 4 32 7.9 96.7 112.7 -16.0 16.0 1.50 14.8 9.0 15.2 11.9 9.9 51.7 55.0 21.4 108.23 9.8 632
343 Jalen Wilson BKN 23 36 11 25 13.8 114.2 115.0 -0.8 10.1 2.64 18.8 7.1 12.4 9.6 7.1 49.6 54.7 13.4 96.63 7.4 1004
343 Luka Samanic UTA 24 36 13 23 7.0 108.1 109.5 -1.4 5.1 0.60 6.9 4.6 19.7 12.5 11.5 42.1 47.8 19.3 106.42 6.7 559
343 Reggie Bullock Jr. HOU 33 36 21 15 9.6 108.8 110.9 -2.1 4.9 1.63 13.7 1.6 16.2 8.9 8.4 56.8 57.1 9.9 101.20 6.7 728
343 Sasha Vezenkov SAC 28 36 19 17 12.5 113.3 112.4 1.0 4.9 1.33 8.0 6.5 12.8 9.6 6.0 56.8 57.9 17.1 102.98 8.7 959
343 Trent Forrest ATL 25 36 18 18 10.8 105.0 114.4 -9.4 29.9 4.72 43.4 2.5 10.1 6.1 9.2 37.6 41.8 12.3 98.91 6.8 799
343 Tyler Herro MIA 24 36 19 17 33.6 112.0 112.7 -0.7 21.4 2.05 17.3 1.5 14.1 7.8 8.4 52.7 54.9 26.9 98.97 11.6 2491
354 Furkan Korkmaz PHI 26 35 22 13 8.6 116.5 110.2 6.4 10.8 2.50 21.2 1.3 8.7 4.9 8.5 48.7 51.9 12.6 104.27 6.1 653
354 Markelle Fultz ORL 25 35 21 14 21.5 109.0 106.7 2.3 20.1 2.60 24.7 6.0 9.3 7.6 9.5 47.2 48.2 17.9 99.27 8.6 1559
354 Olivier-Maxence Prosper DAL 21 35 21 14 7.5 102.6 112.9 -10.3 10.5 4.00 17.2 6.3 15.7 10.8 4.3 40.0 46.1 14.3 105.18 7.4 581
354 Skylar Mays LAL 26 35 13 22 12.2 103.9 115.0 -11.1 29.3 4.20 31.3 2.1 8.4 5.0 7.5 44.9 46.8 18.0 99.39 8.8 882
358 Damian Jones CLE 28 34 22 12 7.3 97.4 111.7 -14.3 9.3 1.08 14.1 7.4 17.8 12.5 13.1 61.5 66.0 14.9 96.53 11.3 506
358 Danuel House Jr. PHI 30 34 21 13 15.0 109.9 107.7 2.3 7.5 1.47 16.4 3.0 8.1 5.5 11.1 51.9 57.5 11.6 101.74 5.3 1077
358 DeAndre Jordan DEN 35 34 23 11 11.3 106.6 115.7 -9.1 10.0 1.13 15.8 12.9 23.7 18.4 13.9 62.4 61.0 15.0 97.40 11.3 782
358 Joel Embiid PHI 30 34 26 8 34.0 120.6 110.5 10.1 31.2 1.53 15.5 7.8 24.1 16.3 10.1 56.0 64.5 38.6 101.01 22.6 2429
358 Lamar Stevens MEM 26 34 19 15 13.1 102.7 105.1 -2.3 8.7 0.96 8.6 5.7 14.7 10.2 9.0 49.5 53.1 21.8 99.52 11.2 923
358 Yuta Watanabe MEM 29 34 18 16 13.7 107.4 114.7 -7.3 4.5 0.79 9.5 2.3 8.8 5.6 12.0 46.1 47.4 12.9 99.95 3.0 969
364 Dominick Barlow SAS 20 33 7 26 12.7 113.3 117.8 -4.5 11.4 4.00 20.2 9.8 16.7 13.0 5.1 50.9 54.8 13.9 101.20 8.4 888
364 Jared Butler WAS 23 33 5 28 12.4 106.5 110.0 -3.4 33.5 2.30 32.9 1.4 7.6 4.5 14.3 54.0 57.2 19.2 101.56 9.9 861
364 Jeremiah Robinson-Earl NOP 23 33 18 15 9.3 107.6 107.7 -0.1 9.3 1.54 15.9 6.6 14.9 10.8 10.3 55.8 58.3 14.0 102.45 9.4 654
364 Lester Quinones GSW 23 33 20 13 11.2 109.6 108.8 0.8 12.1 2.06 17.8 4.8 13.2 8.8 8.6 50.0 52.3 16.2 101.48 6.5 785
364 Orlando Robinson MIA 23 33 18 15 9.1 114.3 109.4 4.9 16.3 1.89 25.2 10.1 19.2 14.8 13.3 55.6 59.6 14.5 97.97 9.8 608
364 Svi Mykhailiuk BOS 26 33 26 7 8.9 118.0 104.5 13.5 9.7 2.44 16.8 2.7 9.0 5.9 6.9 51.5 52.0 15.5 98.60 6.7 601
364 Taylor Hendricks UTA 20 33 11 22 20.8 109.1 117.7 -8.6 4.2 0.95 8.5 5.5 16.3 10.9 8.9 53.6 55.6 13.5 102.05 6.7 1458
364 Tre Mann CHA 23 33 18 15 22.3 105.3 112.1 -6.8 24.8 2.52 28.6 2.4 14.1 8.3 11.3 53.6 55.6 18.3 96.80 10.5 1491
364 Wesley Matthews ATL 37 33 10 23 12.0 109.9 115.3 -5.5 7.7 2.75 16.5 2.0 10.7 6.2 6.0 48.4 51.6 11.7 101.66 4.8 831
373 Bones Hyland LAC 23 32 18 14 13.6 107.3 112.3 -5.1 24.6 1.82 23.1 0.9 6.8 3.9 12.7 45.2 47.0 23.2 99.51 6.0 905
373 Patrick Baldwin Jr. WAS 21 32 6 26 10.3 101.9 106.2 -4.3 8.2 1.43 13.7 3.4 19.8 11.4 9.6 40.0 42.8 15.4 104.94 6.0 726
373 Shaedon Sharpe POR 20 32 8 24 33.1 105.8 116.0 -10.3 13.8 1.31 14.5 3.6 11.6 7.3 11.1 47.5 52.4 22.0 99.67 8.0 2190
376 Kevin Knox II DET 24 31 4 27 18.1 109.4 117.2 -7.8 5.7 1.05 9.6 3.0 10.8 6.6 9.2 54.6 57.0 15.7 103.16 6.2 1208
376 Lindy Waters III OKC 26 31 21 10 6.4 102.4 108.2 -5.8 12.6 2.67 17.6 1.9 12.4 7.2 6.6 58.7 59.0 16.0 100.59 8.1 420
376 Ousmane Dieng OKC 20 31 19 12 11.0 110.3 109.5 0.8 13.7 1.94 20.5 2.9 11.1 7.1 10.6 51.0 54.0 16.0 99.76 7.2 707
376 Rayan Rupert POR 19 31 5 26 12.0 106.2 115.0 -8.8 13.9 1.95 23.8 4.0 13.1 8.1 12.2 46.9 50.3 13.7 101.01 5.5 786
380 Jarace Walker IND 20 30 15 15 10.5 118.4 114.9 3.5 13.6 2.47 23.6 3.5 15.3 9.3 9.6 49.5 51.4 15.3 104.44 7.5 686
380 Patty Mills MIA 35 30 14 16 13.2 111.6 108.1 3.5 10.9 2.06 18.8 2.1 6.6 4.2 9.1 44.8 46.9 15.1 100.28 4.5 829
380 Terry Taylor CHI 24 30 12 18 5.9 107.5 104.6 2.9 7.2 1.43 18.2 8.5 10.3 9.4 12.7 54.1 54.8 10.8 100.52 5.7 374
383 Jake LaRavia MEM 22 29 5 24 20.6 101.6 112.1 -10.5 11.7 1.52 12.7 6.4 9.4 7.8 8.3 44.3 50.3 19.4 99.50 7.6 1236
383 Jarred Vanderbilt LAL 24 29 14 15 20.0 113.6 109.4 4.2 7.7 1.29 18.7 7.3 16.4 12.0 14.5 55.3 57.8 11.1 103.85 7.7 1253
383 Robert Covington PHI 33 29 20 9 16.8 115.6 103.6 12.1 6.4 2.18 16.8 6.4 12.7 9.7 7.7 53.6 58.0 10.4 98.87 7.9 998
383 Thaddeus Young PHX 35 29 9 20 14.0 116.8 117.8 -1.0 18.2 4.23 31.1 10.4 13.5 12.0 7.3 61.7 60.5 12.7 98.58 9.7 835
383 Thanasis Antetokounmpo MIL 31 29 19 10 4.7 100.7 110.7 -10.0 14.7 1.17 26.4 5.0 4.3 4.6 22.6 50.0 48.4 12.3 101.63 1.1 288
388 Cody Martin CHA 28 28 7 21 26.9 106.4 116.9 -10.5 19.2 2.36 27.6 2.4 12.4 7.2 11.7 44.4 46.0 15.7 98.10 6.6 1541
388 Justin Minaya POR 25 28 2 26 7.7 98.9 103.6 -4.7 6.1 1.29 14.8 5.7 8.9 7.2 11.5 36.6 38.2 10.0 98.17 3.0 438
388 Maxwell Lewis LAL 21 28 14 14 3.2 72.8 104.7 -31.9 10.4 0.63 17.9 1.1 2.2 1.6 28.6 23.3 23.3 10.7 105.29 -2.5 195
391 Ricky Council IV PHI 22 27 10 17 8.7 111.5 112.1 -0.5 7.1 2.75 7.7 5.1 12.2 8.4 2.8 52.6 59.8 22.5 102.91 11.5 504
392 Brandon Boston Jr. LAC 22 26 15 11 8.5 104.8 123.3 -18.5 5.0 0.64 5.6 4.8 8.6 6.7 8.7 46.9 49.7 22.4 99.08 4.7 457
392 Cory Joseph GSW 32 26 10 16 11.4 114.2 117.2 -3.0 17.4 3.50 34.7 1.9 8.3 5.0 9.9 46.1 47.0 10.8 102.20 4.2 633
392 Jontay Porter TOR 24 26 6 20 13.8 105.8 115.0 -9.2 22.6 2.86 30.9 7.1 15.3 11.2 10.8 48.1 51.4 15.5 103.94 9.3 779
392 Josh Minott MIN 21 26 20 6 2.7 97.6 101.3 -3.7 9.1 2.00 10.5 3.9 13.7 8.7 5.3 48.1 57.3 18.3 110.86 12.3 166
392 Neemias Queta BOS 24 26 22 4 11.4 128.9 108.8 20.1 6.1 1.40 12.0 15.3 19.6 17.5 8.5 61.4 63.6 14.5 97.70 10.8 599
397 Brice Sensabaugh UTA 20 25 6 19 16.8 110.1 123.8 -13.8 13.8 1.08 17.1 2.5 14.8 8.5 15.8 44.3 48.4 19.7 101.48 5.6 885
397 Evan Fournier DET 31 25 7 18 17.4 97.1 108.1 -11.0 13.2 2.00 15.6 0.9 9.3 5.0 7.8 43.5 47.0 19.0 101.74 6.1 923
397 Kira Lewis Jr. UTA 22 25 10 15 8.1 98.2 106.4 -8.2 24.2 2.50 24.8 3.5 5.9 4.7 9.9 37.5 43.4 18.4 103.29 7.2 435
397 Monte Morris MIN 28 25 16 9 14.6 111.4 105.4 6.0 20.6 9.00 28.7 1.5 9.3 5.2 3.2 47.1 49.0 15.7 99.26 9.1 755
397 Nathan Mensah CHA 25 25 3 22 12.3 94.9 114.5 -19.6 4.3 0.64 15.8 8.7 12.7 10.5 24.6 42.9 49.6 6.8 99.71 0.7 633
397 P.J. Tucker LAC 38 25 10 15 15.6 109.4 112.2 -2.8 4.1 1.50 20.0 5.9 12.2 9.1 13.3 46.2 48.4 5.3 98.61 2.8 796
397 Zach LaVine CHI 29 25 10 15 34.9 109.9 115.3 -5.4 17.2 1.88 17.3 0.9 13.4 7.2 9.2 53.1 57.8 23.8 97.91 11.0 1780
404 Collin Gillespie DEN 24 24 15 9 9.4 111.7 109.2 2.5 16.4 1.93 23.5 0.4 8.5 4.5 12.2 57.2 58.6 16.6 99.78 7.1 470
404 Derrick Rose MEM 35 24 6 18 16.6 103.9 107.7 -3.8 31.0 2.52 27.3 1.7 8.9 5.3 10.8 50.6 54.0 22.2 101.51 10.8 844
404 Jalen Pickett DEN 24 24 17 7 4.8 102.9 106.3 -3.4 22.5 2.00 29.0 0.9 8.9 5.2 14.5 54.5 56.1 16.6 99.23 6.4 242
404 Matt Ryan NOP 26 24 13 11 15.6 109.4 106.8 2.6 6.3 0.94 11.2 1.5 8.0 4.8 11.8 62.1 64.3 14.8 103.52 6.5 809
404 Stanley Umude DET 24 24 4 20 12.8 104.1 113.8 -9.7 5.3 0.79 9.1 2.7 13.0 8.1 11.6 58.3 64.7 15.0 103.78 7.2 659
409 Colby Jones SAC 21 23 12 11 6.3 105.4 109.5 -4.1 14.7 2.33 18.4 7.8 11.7 9.6 7.9 38.0 38.3 17.4 98.36 3.9 296
409 Isaiah Livers WAS 25 23 1 22 20.4 106.1 125.4 -19.3 7.1 1.56 15.2 3.0 7.3 5.0 9.7 44.0 46.0 12.2 103.54 2.6 1011
409 Mitchell Robinson NYK 26 23 13 10 28.1 116.9 113.7 3.2 3.1 0.60 8.8 17.1 18.1 17.6 14.6 58.2 56.0 10.0 97.13 8.8 1304
412 Harry Giles III LAL 25 22 10 12 4.5 110.1 123.8 -13.7 8.8 1.00 9.0 10.6 16.3 13.3 9.0 49.0 50.3 23.7 103.20 7.7 208
412 Jamal Cain MIA 25 22 11 11 11.5 107.0 108.6 -1.6 5.7 1.25 9.3 6.0 8.6 7.3 7.4 50.0 54.4 16.2 100.05 6.9 525
412 LaMelo Ball CHA 22 22 7 15 32.3 111.8 120.2 -8.4 39.5 2.12 24.3 3.8 12.2 7.8 11.5 51.5 56.1 31.5 103.00 13.3 1522
412 Leaky Black CHA 24 22 1 21 9.9 104.9 113.1 -8.2 11.3 3.60 26.1 3.5 13.8 8.5 7.2 52.6 55.4 10.1 99.38 6.9 450
412 Markieff Morris DAL 34 22 13 9 7.9 103.4 118.3 -14.9 10.0 1.20 15.4 2.2 14.9 8.4 12.8 49.1 50.2 15.5 103.13 6.5 379
412 Tari Eason HOU 22 22 12 10 21.8 112.6 103.1 9.4 8.7 1.35 10.8 8.8 20.3 14.5 8.0 51.3 52.8 18.8 101.43 13.1 1011
418 Admiral Schofield ORL 27 21 14 7 3.8 89.6 97.6 -8.0 15.0 1.50 17.1 2.5 14.8 8.9 11.4 47.9 46.2 16.3 101.35 5.8 164
418 Garrett Temple TOR 37 21 4 17 7.1 102.5 108.5 -6.0 15.4 2.67 24.2 5.3 14.0 9.6 9.1 56.4 61.1 13.8 101.87 10.0 319
418 Ibou Badji POR 21 21 5 16 10.3 95.3 113.3 -18.0 9.3 0.93 24.5 8.5 14.7 11.5 26.4 65.0 63.3 7.8 100.63 3.6 446
418 Jalen Hood-Schifino LAL 20 21 10 11 5.2 88.9 111.9 -23.0 12.9 0.89 11.1 1.7 9.6 5.7 12.5 24.4 31.6 24.2 103.50 -1.8 235
418 Saben Lee PHX 24 21 12 9 8.5 105.8 101.1 4.8 25.9 3.75 27.3 5.3 11.0 8.4 7.3 35.8 47.7 18.9 102.08 9.9 377
423 Aleksej Pokusevski CHA 22 20 11 9 12.7 101.7 119.8 -18.1 14.3 2.00 20.7 5.0 15.8 10.2 10.3 45.1 48.9 15.7 97.15 8.0 517
423 Gui Santos GSW 21 20 14 6 7.9 112.2 109.3 2.9 9.2 1.57 15.9 8.5 16.7 12.6 10.1 60.2 66.2 14.4 101.79 10.4 337
423 Luka Garza MIN 25 20 15 5 5.0 99.6 113.4 -13.8 5.1 0.60 4.1 10.9 11.8 11.3 6.8 51.8 55.5 26.9 106.87 8.1 225
423 Marcus Smart MEM 30 20 7 13 30.2 108.5 109.2 -0.8 21.1 1.39 21.0 0.9 7.3 4.1 15.1 51.9 55.2 22.5 102.65 8.3 1289
423 Ryan Arcidiacono NYK 30 20 15 5 2.3 82.1 80.0 2.1 13.3 2.00 33.3 0.0 13.8 7.5 16.7 0.0 0.0 7.4 100.99 0.8 95
428 Braxton Key DEN 27 19 13 6 3.1 96.9 103.1 -6.3 23.1 9.00 31.0 4.9 21.7 13.2 3.4 47.1 50.9 14.7 104.03 13.0 127
428 Charles Bassey SAS 23 19 3 16 10.8 105.1 116.7 -11.6 13.6 1.40 26.9 10.2 26.5 17.8 19.2 72.5 73.9 11.0 105.69 11.6 455
428 Jerome Robinson GSW 27 19 14 5 3.6 108.5 93.2 15.3 9.4 2.50 12.2 1.3 5.3 3.3 4.9 34.5 38.9 19.9 105.31 2.2 153
428 Mark Williams CHA 22 19 7 12 26.8 115.2 116.4 -1.2 5.9 1.29 10.0 14.3 20.9 17.6 7.7 64.9 67.5 16.2 100.03 12.9 1056
428 Moses Brown POR 24 19 4 15 8.8 103.7 118.8 -15.1 5.7 0.75 7.9 15.0 24.5 19.2 10.5 47.1 43.5 16.6 100.79 6.3 350
428 Wendell Moore Jr. MIN 22 19 15 4 2.8 88.9 110.5 -21.6 5.1 0.67 12.5 0.0 12.7 6.3 18.8 45.5 45.5 9.9 113.96 5.2 126
434 AJ Griffin ATL 20 18 8 10 7.4 109.7 119.5 -9.8 4.2 0.67 7.1 1.4 10.1 5.4 10.7 38.9 40.3 15.6 107.79 1.8 298
434 Nate Williams HOU 25 18 9 9 5.5 114.4 106.6 7.7 9.0 3.50 14.3 8.8 5.4 7.1 4.1 51.4 54.5 16.3 103.84 8.0 216
434 Onuralp Bitim CHI 25 18 8 10 12.5 106.8 114.9 -8.1 8.3 1.86 14.8 2.5 10.5 6.5 8.0 50.8 51.7 13.8 99.80 5.1 469
434 Trey Jemison MEM 24 18 3 15 19.5 108.7 111.8 -3.1 7.0 0.73 12.4 10.6 11.7 11.1 17.1 59.0 61.9 13.6 97.35 6.4 700
438 Chris Livingston MIL 20 17 11 6 4.2 109.0 117.4 -8.4 8.6 1.25 17.9 3.2 19.4 11.6 14.3 47.2 50.3 13.5 103.92 4.7 156
438 Jay Huff DEN 26 17 13 4 2.6 89.9 102.0 -12.1 8.0 2.00 11.8 2.3 19.6 11.2 5.9 65.4 68.4 14.3 109.52 10.3 99
438 Kenneth Lofton Jr. UTA 21 17 5 12 6.3 103.4 106.3 -2.9 20.0 1.75 19.7 1.6 15.5 7.8 11.3 38.4 41.3 21.0 106.14 4.3 237
438 Taj Gibson DET 38 17 7 10 10.4 103.8 109.6 -5.8 6.6 1.80 22.5 5.6 11.4 8.5 12.5 34.0 36.7 7.7 101.13 1.1 369
438 Theo Maledon PHX 22 17 5 12 12.5 107.8 121.6 -13.8 17.4 1.56 23.0 1.6 9.3 5.3 14.8 32.1 38.5 17.3 104.35 2.9 463
443 Ashton Hagans POR 24 16 2 14 17.3 106.5 108.6 -2.1 24.2 1.68 32.4 3.9 10.6 7.2 19.3 48.4 52.4 15.1 96.80 6.8 555
443 DaQuan Jeffries NYK 26 16 10 6 2.8 89.4 92.7 -3.3 18.5 1.67 19.2 0.0 9.8 4.7 11.5 41.2 39.1 19.8 102.26 4.0 94
443 Devonte' Graham SAS 29 16 4 12 8.9 116.8 104.3 12.6 21.1 3.83 29.9 1.3 13.7 7.2 7.8 53.3 56.2 15.7 102.54 9.9 303
443 Dylan Windler ATL 27 16 9 7 5.1 111.1 105.7 5.4 15.3 9.00 27.3 1.3 12.5 7.6 3.0 67.4 67.4 12.8 101.55 10.3 171
443 Joe Harris DET 32 16 4 12 10.6 104.9 119.4 -14.5 7.9 2.50 18.5 1.7 5.7 3.7 7.4 48.7 48.9 10.4 104.06 2.2 371
443 Noah Clowney BKN 19 16 7 9 10.3 112.6 112.6 0.0 7.5 1.50 14.8 6.3 16.8 11.1 9.8 50.0 53.0 13.1 99.42 7.2 341
443 Robin Lopez MIL 36 16 10 6 4.0 95.8 115.9 -20.1 8.7 2.00 15.4 4.5 3.0 3.8 7.7 42.1 45.3 13.9 104.19 2.6 143
450 Ben Simmons BKN 27 15 7 8 23.9 109.6 113.0 -3.4 30.6 3.19 44.3 8.0 24.1 15.8 13.9 58.1 57.1 12.6 102.24 11.9 759
450 Cole Swider MIA 24 15 6 9 5.5 102.4 109.5 -7.2 8.5 0.50 8.2 1.1 8.0 4.3 16.3 55.6 56.9 22.7 98.07 6.8 170
450 Jules Bernard WAS 24 15 2 13 7.4 108.3 106.8 1.5 16.9 3.25 18.6 5.3 8.0 6.5 5.7 51.0 51.4 19.3 102.73 8.2 242
450 Otto Porter Jr. TOR 30 15 6 9 11.6 112.2 107.5 4.7 5.8 4.00 18.2 3.2 13.0 8.0 4.5 54.5 56.8 8.3 103.13 5.4 376
454 Hunter Tyson DEN 23 14 10 4 2.9 105.5 102.3 3.2 6.7 1.00 9.5 2.6 19.0 11.1 9.5 52.9 52.9 20.0 105.72 3.9 91
454 James Bouknight CHA 23 14 0 14 5.8 107.8 115.2 -7.3 12.5 3.00 12.0 1.2 11.8 6.0 4.0 59.8 59.7 24.0 98.20 11.1 166
454 Javon Freeman-Liberty TOR 24 14 1 13 16.9 106.1 119.4 -13.3 12.7 1.83 19.1 3.3 14.7 8.7 10.4 45.1 52.1 16.6 100.68 7.2 494
454 Jett Howard ORL 20 14 7 7 3.7 95.7 98.3 -2.6 10.3 1.50 10.0 2.0 7.0 4.6 6.7 45.7 46.4 21.3 107.13 5.0 116
454 Johnny Juzang UTA 23 14 3 11 15.0 113.3 114.7 -1.4 7.1 1.83 13.3 2.4 7.6 5.0 7.2 54.5 54.9 14.5 97.55 4.9 429
454 Olivier Sarr OKC 25 14 7 7 6.8 109.1 104.0 5.1 3.0 0.67 6.5 11.5 23.6 18.1 9.7 63.2 66.4 12.9 100.77 9.6 198
454 Tosan Evbuomwan DET 23 14 1 13 19.7 100.5 118.2 -17.6 5.5 1.43 12.0 4.8 12.3 8.3 8.4 54.5 57.1 11.4 98.75 5.6 563
454 Udoka Azubuike PHX 24 14 10 4 7.7 108.8 126.0 -17.2 3.9 0.75 8.8 10.2 18.3 14.3 11.8 72.7 65.2 11.9 101.73 7.0 228
454 Vit Krejci ATL 23 14 7 7 25.8 120.9 118.2 2.8 10.3 2.82 28.7 1.6 6.8 3.9 10.2 60.9 61.9 9.0 96.02 4.2 726
463 Emoni Bates CLE 20 13 7 6 7.8 95.2 122.6 -27.4 11.1 3.50 14.6 1.0 10.8 5.7 4.2 44.6 43.9 18.1 98.07 4.5 207
463 Scotty Pippen Jr. MEM 23 13 2 11 23.4 102.5 112.8 -10.3 31.3 1.81 26.8 3.3 10.1 6.5 14.8 59.1 61.9 21.2 100.28 10.5 640
463 Trevelin Queen ORL 27 13 5 8 12.5 108.2 108.3 -0.1 16.7 2.57 26.5 2.1 9.6 6.2 10.3 40.8 46.2 13.8 98.29 5.8 330
466 Boban Marjanovic HOU 35 12 8 4 4.6 98.4 119.7 -21.3 10.3 2.00 12.1 11.5 31.5 21.7 6.1 45.8 50.1 21.2 106.49 12.2 122
