IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
455, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 99.1, 99.2, -0.1, 10.8, 2.00, 22.2, 6.8, 16.7, 11.8, 11.1, 29.2, 29.2, 10.6, 104.36, 1.3, 110
455, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 117.7, 121.1, -3.4, 8.9, 2.00, 12.5, 22.7, 12.9, 17.6, 6.3, 52.6, 57.6, 17.1, 96.39, 14.1, 130
455, Nate Hinton , HOU, 24, 11, 6, 5, 5.2, 112.9, 100.8, 12.1, 13.0, 3.00, 20.0, 5.3, 13.2, 9.6, 6.7, 67.5, 69.8, 16.1, 110.14, 11.4, 132
465, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 127.7, 114.0, 13.7, 6.0, 1.67, 9.3, 6.1, 9.8, 7.9, 5.6, 44.6, 44.8, 18.8, 98.52, 5.4, 213
465, Ryan Rollins , MIL, 21, 10, 1, 9, 6.6, 120.8, 82.0, 38.8, 20.0, 1.57, 22.0, 3.2, 11.8, 7.9, 14.0, 56.0, 63.1, 23.2, 108.92, 16.8, 149
467, Boban Marjanovic , HOU, 35, 9, 5, 4, 5.3, 96.2, 116.8, -20.6, 11.8, 2.00, 13.8, 13.0, 32.7, 23.2, 6.9, 47.6, 48.6, 20.7, 107.15, 13.3, 106
467, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 97.4, 112.5, -15.0, 18.7, 2.80, 26.4, 4.1, 5.8, 4.9, 9.4, 56.1, 57.6, 12.8, 99.74, 8.3, 271
467, Ja Morant , MEM, 24, 9, 6, 3, 35.3, 111.0, 111.1, -0.2, 38.4, 2.70, 24.5, 1.9, 13.4, 7.7, 9.1, 51.2, 57.0, 29.6, 101.08, 15.7, 675
467, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 98.7, 118.4, -19.8, 14.3, 3.00, 21.4, 7.7, 14.8, 10.6, 7.1, 61.1, 65.8, 13.3, 94.99, 9.0, 75
467, Jaylen Nowell , MEM, 24, 9, 3, 6, 17.3, 108.2, 108.8, -0.6, 14.5, 3.20, 20.8, 1.8, 6.7, 4.2, 6.5, 43.6, 45.3, 16.2, 101.14, 4.9, 329
467, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 100.0, 105.8, -5.8, 8.5, 1.00, 16.7, 6.5, 9.5, 8.0, 16.7, 34.4, 34.4, 12.8, 100.42, 1.5, 139
467, Kobe Bufkin , ATL, 20, 9, 6, 3, 9.9, 105.7, 102.6, 3.1, 25.0, 3.00, 25.4, 2.2, 11.9, 7.3, 8.5, 41.9, 42.6, 20.3, 103.24, 7.9, 192
467, Noah Clowney , BKN, 19, 9, 4, 5, 9.1, 109.8, 127.1, -17.3, 14.0, 2.67, 25.0, 7.3, 13.0, 9.9, 9.4, 63.9, 70.3, 12.4, 100.72, 9.0, 174
467, Seth Lundy , ATL, 23, 9, 2, 7, 5.8, 102.7, 114.4, -11.7, 0.0, 0.00, 0.0, 2.2, 11.8, 7.2, 5.0, 32.4, 37.3, 16.8, 102.49, -0.2, 111
476, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 104.1, 105.1, -1.0, 0.0, 0.00, 0.0, 2.5, 2.7, 2.6, 16.7, 30.0, 30.0, 14.5, 97.20, -4.7, 73
476, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 98.1, 109.8, -11.7, 6.7, 0.50, 10.0, 0.0, 21.7, 10.6, 20.0, 16.7, 29.1, 14.8, 108.13, 4.5, 53
476, Jules Bernard , WAS, 24, 8, 1, 7, 4.5, 100.0, 91.3, 8.8, 17.2, 2.50, 23.8, 5.7, 7.3, 6.4, 9.5, 38.5, 39.6, 14.8, 109.74, 5.1, 84
476, Kendall Brown , IND, 20, 8, 4, 4, 3.6, 83.9, 95.0, -11.1, 11.8, 0.00, 18.2, 6.3, 0.0, 3.6, 0.0, 50.0, 57.9, 11.5, 102.89, 4.9, 62
476, Matt Hurt , MEM, 23, 8, 2, 6, 14.2, 98.7, 104.8, -6.0, 6.2, 2.00, 9.8, 7.0, 6.0, 6.5, 4.9, 42.6, 45.3, 13.4, 98.34, 5.4, 233
476, Onuralp Bitim , CHI, 24, 8, 4, 4, 12.0, 108.9, 102.0, 6.8, 4.5, 1.00, 9.4, 2.1, 9.5, 6.0, 9.4, 54.2, 56.3, 13.1, 97.23, 6.1, 192
476, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 114.9, 98.9, 15.9, 6.5, 0.00, 7.7, 16.7, 22.9, 19.3, 0.0, 50.0, 55.3, 20.5, 108.21, 16.5, 94
476, R.J. Hampton , WAS, 23, 8, 3, 5, 9.5, 118.4, 107.8, 10.6, 12.7, 2.67, 30.8, 2.6, 4.5, 3.6, 11.5, 32.1, 33.6, 9.8, 98.50, 0.3, 158
476, Scotty Pippen Jr. , MEM, 23, 8, 1, 7, 22.6, 104.6, 109.8, -5.2, 32.4, 2.40, 30.3, 4.2, 10.4, 7.2, 12.6, 58.5, 61.5, 20.0, 97.97, 11.2, 370
485, Colin Castleton , LAL, 23, 7, 3, 4, 5.1, 95.9, 124.3, -28.4, 16.7, 3.00, 18.8, 12.1, 15.2, 13.6, 6.3, 70.0, 76.5, 15.9, 98.75, 11.8, 74
485, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 86.4, 130.6, -44.2, 22.7, 5.00, 22.7, 0.0, 0.0, 0.0, 4.5, 43.3, 44.1, 17.2, 100.67, 2.7, 88
485, Ish Wainright , PHX, 29, 7, 1, 6, 6.6, 76.0, 76.7, -0.7, 0.0, 0.00, 0.0, 0.0, 17.6, 8.0, 5.0, 50.0, 53.0, 17.1, 108.27, 14.8, 104
485, Leonard Miller , MIN, 20, 7, 6, 1, 3.7, 89.8, 105.4, -15.5, 21.4, 3.00, 20.0, 3.7, 36.0, 19.2, 6.7, 68.2, 68.2, 19.0, 106.50, 18.5, 59
489, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 118.8, 92.5, 26.3, 11.6, 0.00, 23.8, 2.1, 8.2, 5.8, 0.0, 34.6, 44.8, 12.2, 103.26, 6.9, 117
489, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 101.1, 110.6, -9.6, 13.8, 1.00, 17.4, 6.4, 12.2, 9.4, 17.4, 50.0, 50.1, 17.8, 113.53, 4.4, 94
489, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 80.3, 100.0, -19.7, 25.8, 1.00, 21.6, 2.7, 15.7, 8.1, 21.6, 23.8, 23.8, 20.0, 101.51, 0.0, 122
489, James Johnson , IND, 37, 6, 2, 4, 5.3, 122.9, 111.6, 11.3, 18.8, 3.00, 40.0, 3.2, 12.5, 7.3, 13.3, 33.3, 43.6, 11.1, 105.59, 4.6, 70
489, Jared Rhoden , DET, 24, 6, 1, 5, 7.1, 129.0, 110.9, 18.2, 11.8, 1.33, 21.1, 3.6, 10.0, 7.4, 15.8, 59.1, 63.1, 15.3, 104.64, 6.6, 93
489, Javon Freeman-Liberty , TOR, 24, 6, 1, 5, 9.8, 106.4, 120.0, -13.6, 12.2, 1.67, 17.2, 3.1, 14.1, 8.6, 10.3, 52.9, 62.0, 17.1, 102.36, 9.1, 125
489, Johnny Juzang , UTA, 22, 6, 2, 4, 9.2, 109.6, 109.2, 0.5, 9.3, 4.00, 16.0, 3.1, 8.6, 5.7, 4.0, 35.0, 35.0, 15.7, 96.78, 3.2, 114
489, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 128.9, 100.0, 28.9, 11.8, 2.00, 18.2, 0.0, 10.0, 5.1, 9.1, 71.4, 76.1, 18.4, 97.91, 11.9, 45
489, Jordan Miller , LAC, 24, 6, 5, 1, 3.6, 95.9, 131.9, -36.0, 0.0, 0.00, 0.0, 9.1, 7.7, 8.3, 12.5, 75.0, 79.9, 14.3, 106.71, 9.1, 49
489, Robert Williams III , POR, 26, 6, 2, 4, 19.8, 101.6, 114.9, -13.3, 6.5, 0.71, 12.2, 8.0, 22.7, 14.8, 17.1, 65.4, 68.4, 12.2, 101.25, 11.3, 252
489, Sidy Cissoko , SAS, 19, 6, 1, 5, 5.3, 104.1, 83.8, 20.3, 0.0, 0.00, 0.0, 0.0, 17.1, 8.1, 11.1, 16.7, 38.7, 10.5, 111.20, 5.7, 74
489, Tosan Evbuomwan , DET, 23, 6, 0, 6, 15.0, 100.0, 114.9, -14.9, 9.7, 6.00, 24.0, 8.2, 9.4, 8.7, 4.0, 47.2, 47.2, 9.2, 98.46, 5.0, 182
501, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 121.3, 121.1, 0.2, 10.8, 4.00, 26.7, 2.1, 11.1, 6.5, 6.7, 16.7, 25.3, 11.1, 100.14, 0.7, 89
501, Gabe Vincent , LAL, 27, 5, 2, 3, 25.5, 102.2, 103.7, -1.5, 17.2, 7.50, 30.0, 1.5, 2.3, 1.9, 4.0, 40.6, 41.1, 11.5, 100.97, 3.6, 269
501, Jalen Slawson , SAC, 24, 5, 3, 2, 3.7, 86.8, 123.7, -36.8, 16.7, 1.00, 28.6, 0.0, 20.0, 10.8, 28.6, 66.7, 66.7, 11.6, 97.57, 7.6, 38
501, TyTy Washington Jr. , MIL, 22, 5, 3, 2, 4.1, 75.0, 84.8, -9.8, 10.0, 0.50, 10.0, 0.0, 5.6, 2.5, 20.0, 21.4, 21.4, 18.0, 109.07, -1.8, 48
505, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 60.6, 137.9, -77.3, 0.0, 0.00, 0.0, 13.3, 0.0, 6.9, 12.5, 16.7, 29.1, 21.1, 102.86, -4.7, 33
505, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 81.5, 122.8, -41.3, 15.0, 3.00, 21.4, 5.1, 4.3, 4.7, 7.1, 43.8, 53.9, 12.5, 108.07, 6.0, 81
505, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 89.0, 100.0, -11.0, 36.4, 1.33, 15.4, 2.5, 21.1, 11.5, 11.5, 55.3, 54.1, 27.8, 118.13, 16.4, 73
505, Isaiah Mobley , CLE, 24, 4, 0, 4, 8.5, 93.9, 113.6, -19.7, 23.8, 5.00, 38.5, 0.0, 25.0, 10.3, 7.7, 50.0, 50.0, 11.1, 93.68, 8.5, 66
505, Jordan Walsh , BOS, 20, 4, 4, 0, 8.3, 121.5, 78.3, 43.3, 6.7, 1.00, 22.2, 6.3, 22.0, 15.1, 22.2, 20.0, 20.0, 9.0, 97.45, 4.5, 65
505, Keon Johnson , BKN, 22, 4, 0, 4, 12.8, 123.3, 144.2, -20.9, 8.3, 0.75, 9.7, 5.4, 5.1, 5.3, 12.9, 47.4, 59.8, 22.2, 97.31, 6.6, 103
505, Marques Bolden , CHA, 25, 4, 2, 2, 3.9, 118.4, 102.9, 15.5, 0.0, 0.00, 0.0, 0.0, 14.3, 9.1, 50.0, 0.0, 0.0, 5.3, 111.27, -1.3, 38
505, Vit Krejci , ATL, 23, 4, 2, 2, 12.5, 117.5, 124.2, -6.7, 19.0, 8.00, 47.1, 2.0, 5.4, 3.4, 5.9, 37.5, 37.5, 7.7, 92.01, 4.6, 97
513, Adama Sanogo , CHI, 22, 3, 0, 3, 3.5, 79.2, 9.1, 70.1, 0.0, 0.00, 0.0, 15.4, 33.3, 24.0, 20.0, 100, 92.6, 17.9, 104.04, 157.1, 24
513, Amari Bailey , CHA, 20, 3, 0, 3, 4.9, 112.5, 116.1, -3.6, 8.3, 1.00, 10.0, 14.3, 0.0, 6.9, 10.0, 28.6, 31.7, 25.0, 101.93, 0.0, 32
513, Darius Bazley , PHI, 23, 3, 0, 3, 3.3, 121.1, 126.3, -5.3, 22.2, 2.00, 50.0, 0.0, 14.3, 7.7, 25.0, 0.0, 0.0, 9.5, 93.22, 2.0, 19
513, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 110.0, 80.0, 30.0, 0.0, 0.00, 0.0, 0.0, 8.3, 5.6, 0.0, 50.0, 52.1, 15.0, 103.11, 2.6, 20
513, JD Davison , BOS, 21, 3, 3, 0, 2.0, 78.6, 73.3, 5.2, 0.0, 0.00, 0.0, 16.7, 10.0, 12.5, 0.0, 0.0, 53.2, 12.5, 116.58, 14.7, 14
513, Jeff Dowtin Jr. , PHI, 26, 3, 0, 3, 16.4, 117.3, 103.1, 14.3, 21.6, 2.67, 38.1, 0.0, 4.9, 2.8, 14.3, 80.0, 80.0, 11.4, 95.33, 12.0, 98
513, Justin Champagnie , WAS, 22, 3, 0, 3, 5.5, 111.4, 102.9, 8.6, 9.1, 1.00, 8.3, 0.0, 7.1, 3.1, 8.3, 55.0, 55.0, 28.2, 102.54, 12.1, 35
513, Lindell Wigginton , MIL, 25, 3, 3, 0, 2.5, 64.7, 131.3, -66.5, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 14.3, 40.0, 51.0, 41.2, 103.80, 2.9, 17
513, Mamadi Diakite , SAS, 27, 3, 2, 1, 5.3, 100.0, 84.8, 15.2, 25.0, 0.00, 20.0, 5.9, 11.8, 8.8, 0.0, 80.0, 78.5, 22.2, 99.31, 25.2, 33
513, Pete Nance , CLE, 24, 3, 1, 2, 2.5, 64.3, 53.8, 10.4, 0.0, 0.00, 0.0, 0.0, 20.0, 9.1, 0.0, 0.0, 0.0, 14.3, 87.37, -9.5, 14
513, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 46.2, 121.4, -75.3, 0.0, 0.00, 0.0, 0.0, 40.0, 16.7, 0.0, 50.0, 50.0, 15.4, 108.60, 15.9, 13
513, T.J. Warren , MIN, 30, 3, 1, 2, 16.8, 115.7, 97.2, 18.6, 5.4, 1.00, 10.5, 3.3, 12.2, 7.3, 10.5, 56.7, 56.7, 13.2, 101.69, 6.7, 108
513, Taze Moore , POR, 25, 3, 1, 2, 3.4, 121.4, 111.5, 9.9, 11.1, 1.00, 14.3, 0.0, 0.0, 0.0, 14.3, 60.0, 60.0, 18.8, 127.27, 6.0, 28
513, Usman Garuba , GSW, 22, 3, 2, 1, 2.6, 85.0, 129.4, -44.4, 33.3, 0.00, 50.0, 8.3, 0.0, 5.3, 0.0, 0.0, 0.0, 4.2, 113.85, -1.8, 20
527, Alondes Williams , MIA, 24, 2, 2, 0, 4.7, 52.2, 95.2, -43.1, 0.0, 0.00, 0.0, 0.0, 11.1, 5.6, 25.0, 0.0, 0.0, 16.7, 112.38, -10.2, 23
527, Danny Green , PHI, 36, 2, 1, 1, 9.2, 114.6, 120.5, -5.9, 5.6, 0.00, 33.3, 0.0, 11.1, 5.6, 0.0, 0.0, 0.0, 4.3, 104.07, 1.2, 41
527, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 110.9, 153.7, -42.8, 14.3, 0.00, 33.3, 0.0, 19.0, 7.8, 0.0, 20.0, 25.5, 9.4, 109.08, 3.5, 55
527, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 75.0, 60.0, 15.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 101.25, -16.7, 4
527, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 81.8, 50.0, 31.8, 33.3, 1.00, 25.0, 18.2, 0.0, 12.5, 25.0, 50.0, 50.0, 18.8, 106.11, 26.1, 11
527, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 91.7, 104.5, -12.9, 0.0, 0.00, 0.0, 11.1, 0.0, 4.2, 57.1, 33.3, 33.3, 25.9, 107.53, -7.6, 24
527, Justin Jackson , MIN, 28, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.14, 0.0, 2
527, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 142.9, 133.3, 9.5, 20.0, 1.00, 20.0, 0.0, 28.6, 20.0, 20.0, 66.7, 66.7, 28.6, 115.04, 5.3, 14
527, Micah Potter , UTA, 25, 2, 1, 1, 3.6, 40.0, 146.2, -106.2, 0.0, 0.00, 0.0, 0.0, 66.7, 25.0, 0.0, 0.0, 0.0, 6.3, 92.48, 10.0, 15
527, Mouhamadou Gueye , TOR, 25, 2, 0, 2, 4.8, 91.3, 95.2, -3.9, 0.0, 0.00, 0.0, 23.1, 11.8, 16.7, 0.0, 25.0, 25.0, 13.8, 109.05, 7.0, 23
527, Mouhamed Gueye , ATL, 21, 2, 2, 0, 2.2, 10.0, 127.3, -117.3, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 114.98, -11.1, 10
527, Pat Spencer , GSW, 27, 2, 0, 2, 1.7, 33.3, 100.0, -66.7, 100, 0.00, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.97, 20.0, 6
527, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 106.7, 143.8, -37.1, 27.3, 3.00, 37.5, 6.7, 0.0, 4.0, 12.5, 50.0, 50.0, 14.7, 100.43, 3.4, 30
527, Wenyen Gabriel , MEM, 26, 2, 0, 2, 17.0, 87.9, 83.8, 4.1, 12.5, 0.67, 13.3, 5.3, 18.9, 12.0, 20.0, 50.0, 39.2, 17.3, 94.87, 5.7, 66
527, Xavier Moon , LAC, 29, 2, 2, 0, 5.8, 76.9, 137.5, -60.6, 42.9, 3.00, 50.0, 0.0, 18.2, 9.5, 16.7, 50.0, 50.0, 11.1, 103.90, 7.2, 26
542, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 100.0, 100.0, 0.0, 25.0, 0.00, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.4, 113.45, -7.4, 13
542, DeJon Jarreau , MEM, 26, 1, 0, 1, 28.1, 98.2, 108.5, -10.2, 29.4, 2.50, 31.3, 0.0, 40.0, 17.5, 12.5, 38.9, 38.9, 17.5, 99.13, 13.6, 57
542, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 160.0, 100.0, 60.0, 50.0, 0.00, 50.0, 0.0, 0.0, 0.0, 0.0, 150.0, 150.0, 20.0, 103.53, 20.7, 5
542, Izaiah Brockington , NOP, 24, 1, 1, 0, 3.4, 150.0, 100.0, 50.0, 0.0, 0.00, 0.0, 12.5, 16.7, 14.3, 0.0, 40.0, 40.0, 38.5, 120.59, 12.8, 8
542, Jahmi'us Ramsey , TOR, 22, 1, 0, 1, 5.3, 83.3, 141.7, -58.3, 33.3, 0.00, 25.0, 11.1, 7.7, 9.1, 0.0, 33.3, 33.3, 18.8, 109.71, 11.4, 12
542, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 120.0, 100.0, 20.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 90.57, -8.0, 5
542, Jason Preston , UTA, 24, 1, 0, 1, 1.2, 0.0, 0.0, 0.0, 0.0, 0.00, 0.0, 50.0, 0.0, 20.0, 100.0, 0.0, 0.0, 25.0, 136.22, 25.0, 3
542, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 150.0, -150.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108.00, 0.0, 1
542, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 81.3, 88.2, -7.0, 0.0, 0.00, 0.0, 0.0, 9.1, 4.5, 0.0, 0.0, 0.0, 22.2, 106.55, -15.0, 16
542, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 183.3, 100.0, 83.3, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.48, 0.0, 6
542, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 128.6, 62.5, 66.1, 100, 0.00, 50.0, 50.0, 0.0, 28.6, 0.0, 0.0, 53.2, 22.2, 102.37, 35.7, 7
542, Mason Jones , SAC, 25, 1, 0, 1, 13.0, 103.8, 63.0, 40.9, 36.4, 0.00, 50.0, 5.9, 20.0, 12.5, 0.0, 0.0, 12.9, 12.1, 97.85, 12.9, 26
542, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 100.0, 188.9, -88.9, 33.3, 0.00, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.78, -4.5, 8
