IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS_OFF_TO, 2ND_PTS, FBPS, PITP, OPP_PTS_OFF_TO, OPP_2ND_PTS, OPP_FBPS, OPP_PITP, BLK, BLKA, PF, PFD
451, Brandon Williams , DAL, 24, 12, 7, 5, 4.9, 0.1, 0.0, 0.0, 1.0, 1.7, 1.8, 2.0, 6.0, 0.1, 0.2, 0.2, 0.9
451, Nate Williams , HOU, 25, 12, 4, 8, 6.5, 0.2, 0.5, 0.2, 2.2, 1.2, 1.9, 1.5, 6.5, 0.0, 0.4, 0.8, 0.3
451, Terquavion Smith , PHI, 21, 12, 4, 8, 5.8, 0.6, 0.5, 0.4, 0.7, 2.2, 2.3, 1.8, 6.8, 0.0, 0.3, 0.3, 0.3
455, Aleksej Pokusevski , CHA, 22, 11, 9, 2, 6.2, 0.0, 0.5, 0.0, 0.5, 2.9, 0.9, 2.7, 6.4, 0.2, 0.0, 0.5, 0.3
455, Cole Swider , MIA, 24, 11, 4, 7, 5.0, 0.5, 0.0, 0.6, 0.7, 2.1, 1.1, 0.8, 4.9, 0.1, 0.0, 0.2, 0.1
455, Daishen Nix , MIN, 22, 11, 8, 3, 3.3, 0.4, 0.0, 0.6, 0.5, 0.5, 1.1, 1.3, 3.3, 0.0, 0.2, 0.1, 0.2
455, Dylan Windler , ATL, 27, 11, 6, 5, 3.2, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.1, 3.1, 0.0, 0.0, 0.3, 0.0
455, Emoni Bates , CLE, 20, 11, 6, 5, 8.0, 0.6, 0.0, 0.2, 0.4, 3.9, 2.6, 3.5, 6.7, 0.2, 0.2, 0.5, 0.5
455, Hunter Tyson , DEN, 23, 11, 8, 3, 2.9, 0.5, 0.0, 0.0, 0.2, 0.7, 0.5, 0.7, 2.7, 0.0, 0.0, 0.6, 0.0
455, Jermaine Samuels Jr. , HOU, 25, 11, 6, 5, 4.8, 0.0, 0.2, 0.5, 1.5, 1.2, 1.2, 1.2, 5.3, 0.1, 0.1, 0.4, 0.3
455, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 0.0, 0.0, 0.2, 0.4, 1.8, 1.5, 0.8, 3.6, 0.1, 0.2, 1.0, 0.0
455, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 0.0, 1.1, 0.0, 1.8, 3.4, 2.3, 1.3, 5.5, 0.1, 0.3, 0.4, 0.9
455, Nate Hinton , HOU, 24, 11, 6, 5, 5.2, 0.2, 0.5, 0.6, 0.5, 1.3, 0.9, 1.5, 5.1, 0.2, 0.2, 0.9, 0.3
465, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 0.3, 0.8, 0.8, 0.8, 2.3, 3.9, 2.1, 9.0, 0.1, 0.4, 0.3, 0.1
465, Ryan Rollins , MIL, 21, 10, 1, 9, 6.6, 1.7, 0.7, 0.6, 2.0, 1.5, 1.8, 1.6, 4.8, 0.3, 0.2, 0.7, 1.4
467, Boban Marjanovic , HOU, 35, 9, 5, 4, 5.3, 0.2, 1.1, 0.0, 2.0, 2.8, 1.3, 3.0, 5.3, 0.1, 0.1, 0.4, 0.9
467, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 0.3, 0.7, 0.0, 1.8, 4.9, 5.4, 4.0, 13.3, 0.3, 0.1, 1.3, 0.7
467, Ja Morant , MEM, 24, 9, 6, 3, 35.3, 2.6, 1.7, 3.3, 13.8, 13.0, 10.3, 11.7, 38.0, 0.6, 1.8, 2.1, 5.3
467, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 0.0, 0.2, 0.4, 0.7, 2.3, 0.6, 1.6, 3.3, 0.1, 0.1, 0.3, 0.1
467, Jaylen Nowell , MEM, 24, 9, 3, 6, 17.3, 0.6, 0.4, 0.4, 2.0, 4.0, 5.6, 4.4, 18.2, 0.0, 0.0, 1.4, 0.4
467, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 0.0, 0.2, 0.2, 0.7, 3.7, 0.8, 3.2, 6.9, 0.0, 0.2, 0.6, 0.0
467, Kobe Bufkin , ATL, 20, 9, 6, 3, 9.9, 0.9, 0.6, 0.3, 1.1, 2.8, 2.6, 3.1, 10.2, 0.1, 0.4, 0.7, 0.2
467, Noah Clowney , BKN, 19, 9, 4, 5, 9.1, 0.4, 1.1, 0.2, 2.2, 2.7, 4.4, 2.9, 8.7, 0.1, 0.2, 0.7, 0.6
467, Seth Lundy , ATL, 23, 9, 2, 7, 5.8, 0.3, 0.3, 0.3, 0.0, 3.6, 1.9, 1.8, 8.0, 0.0, 0.2, 0.7, 0.3
476, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 0.0, 0.0, 0.4, 0.0, 1.8, 0.5, 0.8, 3.0, 0.3, 0.1, 0.6, 0.1
476, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 0.3, 0.0, 0.0, 0.3, 1.4, 1.4, 0.8, 3.3, 0.3, 0.0, 0.3, 0.1
476, Jules Bernard , WAS, 24, 8, 1, 7, 4.5, 0.5, 0.4, 0.0, 0.5, 2.3, 1.1, 2.0, 4.0, 0.1, 0.1, 0.5, 0.4
476, Kendall Brown , IND, 20, 8, 4, 4, 3.6, 0.3, 0.3, 0.0, 0.8, 1.1, 0.5, 1.5, 3.0, 0.0, 0.0, 0.5, 0.5
476, Matt Hurt , MEM, 23, 8, 2, 6, 14.2, 1.1, 0.9, 0.0, 1.0, 6.1, 5.8, 2.8, 14.8, 0.4, 0.1, 1.0, 0.6
476, Onuralp Bitim , CHI, 24, 8, 4, 4, 12.0, 0.4, 1.0, 0.0, 0.3, 4.0, 4.3, 0.4, 8.8, 0.1, 0.3, 0.8, 0.6
476, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 0.4, 0.3, 0.3, 2.3, 1.5, 0.9, 2.9, 4.8, 0.1, 0.5, 0.4, 0.6
476, R.J. Hampton , WAS, 23, 8, 3, 5, 9.5, 0.1, 0.0, 0.5, 0.8, 4.3, 2.5, 3.6, 9.8, 0.0, 0.1, 1.0, 0.1
476, Scotty Pippen Jr. , MEM, 23, 8, 1, 7, 22.6, 1.0, 1.0, 2.0, 3.0, 9.3, 7.0, 8.5, 20.8, 0.5, 0.3, 2.6, 2.5
485, Colin Castleton , LAL, 23, 7, 3, 4, 5.1, 0.6, 0.3, 0.3, 1.7, 2.4, 2.1, 0.6, 6.3, 0.0, 0.0, 1.0, 0.3
485, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 0.9, 0.0, 0.4, 0.3, 4.0, 3.1, 0.9, 7.1, 0.1, 0.0, 0.6, 0.1
485, Ish Wainright , PHX, 29, 7, 1, 6, 6.6, 0.0, 0.0, 0.7, 0.0, 2.1, 0.3, 2.4, 4.0, 0.1, 0.0, 0.6, 0.3
485, Leonard Miller , MIN, 20, 7, 6, 1, 3.7, 0.0, 0.3, 0.0, 1.4, 1.0, 0.4, 1.7, 4.0, 0.1, 0.1, 0.4, 0.0
489, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 0.0, 0.3, 0.3, 1.0, 4.0, 2.2, 1.8, 8.7, 0.2, 0.2, 0.7, 0.7
489, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 0.3, 0.3, 1.2, 1.3, 3.5, 2.3, 5.8, 12.3, 0.7, 0.2, 0.8, 0.8
489, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 1.0, 0.3, 0.7, 1.3, 3.2, 2.0, 3.3, 9.0, 0.0, 0.3, 0.5, 0.2
489, James Johnson , IND, 37, 6, 2, 4, 5.3, 0.0, 0.0, 0.0, 0.3, 2.0, 2.0, 2.2, 4.3, 0.2, 0.2, 1.2, 0.2
489, Jared Rhoden , DET, 24, 6, 1, 5, 7.1, 0.5, 0.3, 0.3, 1.3, 4.3, 3.0, 1.7, 6.7, 0.3, 0.2, 0.7, 0.3
489, Javon Freeman-Liberty , TOR, 24, 6, 1, 5, 9.8, 2.0, 0.8, 1.2, 2.0, 4.0, 4.7, 2.7, 8.7, 0.2, 0.0, 0.7, 1.0
489, Johnny Juzang , UTA, 22, 6, 2, 4, 9.2, 0.5, 0.3, 0.0, 1.3, 2.0, 2.5, 2.0, 9.3, 0.0, 0.0, 0.3, 0.2
489, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 0.7, 0.0, 0.0, 0.3, 0.3, 1.2, 0.0, 3.3, 0.0, 0.0, 0.0, 0.2
489, Jordan Miller , LAC, 24, 6, 5, 1, 3.6, 0.0, 0.3, 0.3, 1.0, 2.3, 2.5, 2.0, 6.0, 0.0, 0.0, 0.3, 0.2
489, Robert Williams III , POR, 26, 6, 2, 4, 19.8, 0.0, 3.0, 0.0, 4.3, 7.5, 4.3, 8.2, 20.7, 1.2, 0.7, 2.8, 1.3
489, Sidy Cissoko , SAS, 19, 6, 1, 5, 5.3, 0.3, 0.0, 0.7, 0.3, 2.0, 1.7, 2.0, 5.0, 0.0, 0.2, 0.3, 0.3
489, Tosan Evbuomwan , DET, 23, 6, 0, 6, 15.0, 1.2, 0.3, 0.0, 1.3, 6.7, 4.3, 4.7, 15.7, 0.2, 0.2, 1.0, 0.5
501, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 0.0, 0.0, 0.0, 0.0, 2.6, 2.6, 1.6, 10.4, 0.0, 0.0, 0.8, 0.2
501, Gabe Vincent , LAL, 27, 5, 2, 3, 25.5, 0.4, 0.0, 0.4, 2.4, 9.8, 8.6, 4.4, 19.2, 0.0, 0.2, 2.4, 0.6
501, Jalen Slawson , SAC, 24, 5, 3, 2, 3.7, 0.0, 0.0, 0.4, 0.8, 2.4, 1.8, 1.0, 6.0, 0.2, 0.0, 0.6, 0.0
501, TyTy Washington Jr. , MIL, 22, 5, 3, 2, 4.1, 0.6, 0.0, 0.0, 0.0, 2.6, 0.4, 1.4, 1.6, 0.0, 0.0, 0.0, 0.2
505, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 0.0, 0.5, 0.0, 0.5, 3.8, 1.3, 0.5, 4.0, 0.0, 0.3, 0.3, 0.3
505, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 0.0, 0.0, 0.0, 1.0, 3.5, 7.5, 0.5, 10.5, 0.0, 0.0, 0.8, 0.8
505, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 0.5, 0.0, 0.5, 4.0, 3.8, 3.3, 5.8, 12.0, 0.3, 0.0, 0.3, 0.8
505, Isaiah Mobley , CLE, 24, 4, 0, 4, 8.5, 0.0, 0.0, 0.5, 1.0, 2.5, 1.0, 1.5, 4.5, 0.0, 0.0, 0.8, 0.0
505, Jordan Walsh , BOS, 20, 4, 4, 0, 8.3, 0.0, 0.0, 0.5, 0.5, 2.0, 0.8, 3.3, 5.0, 0.3, 0.0, 1.3, 0.0
505, Keon Johnson , BKN, 22, 4, 0, 4, 12.8, 1.5, 1.3, 0.0, 1.0, 2.3, 5.8, 5.0, 15.0, 0.3, 0.3, 1.0, 1.8
505, Marques Bolden , CHA, 25, 4, 2, 2, 3.9, 0.0, 0.0, 0.0, 0.0, 1.3, 0.8, 1.8, 4.0, 0.0, 0.0, 0.5, 0.3
505, Vit Krejci , ATL, 23, 4, 2, 2, 12.5, 0.0, 0.0, 0.0, 0.0, 6.3, 3.3, 5.5, 15.5, 0.3, 0.3, 0.5, 0.3
513, Adama Sanogo , CHI, 22, 3, 0, 3, 3.5, 0.0, 0.7, 0.0, 2.0, 0.7, 0.0, 0.7, 0.7, 0.0, 0.0, 0.0, 0.7
513, Amari Bailey , CHA, 20, 3, 0, 3, 4.9, 0.0, 0.7, 0.7, 0.7, 2.0, 0.0, 1.7, 3.3, 0.0, 0.0, 0.0, 0.3
513, Darius Bazley , PHI, 23, 3, 0, 3, 3.3, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0, 1.3, 4.7, 0.0, 0.3, 0.0, 0.0
513, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 0.0, 0.0, 0.0, 0.7, 0.7, 0.7, 0.0, 2.7, 0.0, 0.0, 0.3, 0.3
513, JD Davison , BOS, 21, 3, 3, 0, 2.0, 0.0, 0.7, 0.0, 0.0, 0.0, 1.0, 0.7, 2.7, 0.0, 0.0, 0.0, 0.3
513, Jeff Dowtin Jr. , PHI, 26, 3, 0, 3, 16.4, 0.7, 0.7, 1.7, 1.3, 5.7, 5.7, 2.0, 17.3, 0.3, 0.3, 0.0, 0.3
513, Justin Champagnie , WAS, 22, 3, 0, 3, 5.5, 0.7, 0.0, 1.3, 2.7, 0.7, 2.3, 1.3, 6.0, 0.3, 0.3, 0.0, 0.0
513, Lindell Wigginton , MIL, 25, 3, 3, 0, 2.5, 0.0, 0.0, 0.0, 1.3, 2.7, 1.7, 3.3, 4.0, 0.0, 0.0, 0.3, 0.3
513, Mamadi Diakite , SAS, 27, 3, 2, 1, 5.3, 0.0, 0.3, 0.7, 2.7, 0.0, 1.7, 1.3, 4.0, 0.3, 0.0, 0.3, 1.0
513, Pete Nance , CLE, 24, 3, 1, 2, 2.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0
513, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.3, 1.0, 2.7, 0.3, 0.0, 0.0, 0.0
513, T.J. Warren , MIN, 30, 3, 1, 2, 16.8, 1.3, 1.3, 0.0, 2.0, 4.0, 4.0, 4.3, 21.3, 0.0, 0.0, 2.0, 0.0
513, Taze Moore , POR, 25, 3, 1, 2, 3.4, 0.7, 0.0, 0.7, 2.0, 2.0, 0.7, 1.3, 2.7, 0.0, 0.0, 0.7, 0.3
513, Usman Garuba , GSW, 22, 3, 2, 1, 2.6, 0.0, 0.0, 0.0, 0.0, 1.0, 1.3, 1.7, 2.7, 0.0, 0.3, 0.7, 0.0
527, Alondes Williams , MIA, 24, 2, 2, 0, 4.7, 0.0, 0.0, 0.0, 0.0, 4.5, 0.5, 4.0, 6.0, 0.0, 0.5, 0.0, 0.0
527, Danny Green , PHI, 36, 2, 1, 1, 9.2, 0.0, 0.0, 0.0, 0.0, 4.0, 2.5, 2.5, 9.0, 0.0, 0.0, 0.5, 0.0
527, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 0.0, 1.0, 0.0, 1.0, 1.5, 7.0, 3.5, 14.0, 0.5, 0.5, 0.0, 0.5
527, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
527, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0
527, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 0.0, 0.0, 0.0, 1.0, 4.0, 3.5, 1.0, 9.0, 0.5, 0.5, 0.0, 0.0
527, Justin Jackson , MIN, 28, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
527, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 4.0, 0.0, 0.0, 1.5, 0.0
527, Micah Potter , UTA, 25, 2, 1, 1, 3.6, 0.0, 0.0, 0.0, 0.0, 1.5, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0
527, Mouhamadou Gueye , TOR, 25, 2, 0, 2, 4.8, 0.0, 0.0, 0.0, 1.0, 1.0, 2.5, 1.0, 6.0, 1.5, 0.0, 1.0, 0.5
527, Mouhamed Gueye , ATL, 21, 2, 2, 0, 2.2, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 3.0, 0.0, 0.0, 0.5, 0.0
527, Pat Spencer , GSW, 27, 2, 0, 2, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0
527, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 0.0, 0.0, 0.0, 1.0, 3.5, 2.0, 5.5, 12.0, 0.0, 0.0, 1.0, 0.0
527, Wenyen Gabriel , MEM, 26, 2, 0, 2, 17.0, 0.0, 1.0, 1.0, 4.0, 5.0, 3.0, 3.0, 10.0, 0.0, 0.5, 1.5, 2.0
527, Xavier Moon , LAC, 29, 2, 2, 0, 5.8, 0.0, 0.0, 0.0, 1.0, 5.5, 1.0, 2.0, 9.0, 0.0, 0.0, 0.5, 0.0
542, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 10.0, 0.0, 0.0, 0.0, 0.0
542, DeJon Jarreau , MEM, 26, 1, 0, 1, 28.1, 2.0, 0.0, 2.0, 4.0, 6.0, 5.0, 10.0, 14.0, 0.0, 1.0, 1.0, 0.0
542, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0
542, Izaiah Brockington , NOP, 24, 1, 1, 0, 3.4, 0.0, 0.0, 2.0, 4.0, 0.0, 3.0, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0
542, Jahmi'us Ramsey , TOR, 22, 1, 0, 1, 5.3, 0.0, 0.0, 0.0, 2.0, 2.0, 10.0, 2.0, 10.0, 0.0, 0.0, 0.0, 0.0
542, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0
542, Jason Preston , UTA, 24, 1, 0, 1, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
542, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
542, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0
542, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0
542, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0
542, Mason Jones , SAC, 25, 1, 0, 1, 13.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0
542, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 10.0, 0.0, 0.0, 2.0, 0.0
