IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
205, Chris Boucher, TOR, 50, 16, 34, 48.4, 41.6, 88.4, 47.1, 13.6, 36.7, 37.1, 17.2, 21.9, 78.7, 11.5, 31.4, 42.9, 27.3, 14.9, 6.3, 4.9, 4.8, 19.8, 19.4, 114.1, -1.9
205, Simone Fontecchio, UTA, 50, 25, 25, 46.7, 43.1, 88.7, 48.5, 13.3, 35.0, 38.1, 16.4, 21.0, 78.1, 9.9, 30.6, 40.6, 28.7, 12.5, 7.7, 6.7, 5.5, 19.7, 17.8, 115.8, -0.4
205, Isaiah Jackson, IND, 50, 30, 20, 45.7, 40.8, 83.4, 48.9, 10.0, 28.3, 35.5, 21.5, 28.1, 76.5, 11.5, 29.0, 40.5, 22.1, 15.8, 7.8, 4.9, 6.4, 19.0, 22.9, 113.1, 0.5
205, Jalen Johnson, ATL, 50, 25, 25, 46.3, 42.8, 88.6, 48.2, 13.8, 36.6, 37.7, 16.1, 20.4, 78.8, 10.7, 32.2, 42.9, 27.0, 13.4, 7.6, 5.3, 4.8, 19.4, 16.5, 115.4, 1.3
205, Caleb Martin, MIA, 50, 28, 22, 49.6, 40.9, 88.1, 46.5, 14.2, 39.0, 36.5, 16.0, 19.9, 80.4, 9.7, 33.6, 43.3, 27.3, 13.9, 6.3, 5.6, 3.2, 20.1, 18.0, 112.1, -1.1
205, Bryce McGowens, CHA, 50, 9, 41, 48.2, 42.5, 87.1, 48.7, 13.6, 34.6, 39.2, 17.6, 21.7, 81.1, 10.8, 35.6, 46.4, 28.2, 14.1, 7.8, 4.8, 4.5, 18.5, 18.8, 116.1, 11.5
205, Kelly Olynyk, UTA, 50, 25, 25, 47.1, 42.1, 88.5, 47.6, 14.0, 36.8, 38.1, 18.2, 24.0, 75.9, 11.7, 28.6, 40.3, 27.1, 12.4, 9.0, 6.0, 5.6, 19.8, 20.2, 116.5, 2.7
205, Jakob Poeltl, TOR, 50, 21, 29, 47.7, 43.9, 90.4, 48.6, 14.4, 35.8, 40.2, 12.0, 15.6, 76.6, 9.7, 32.5, 42.1, 28.4, 13.5, 6.8, 5.4, 5.2, 18.0, 16.3, 114.2, 0.6
205, Christian Wood, LAL, 50, 28, 22, 47.2, 40.1, 89.7, 44.8, 13.5, 37.5, 36.1, 16.0, 19.8, 80.4, 9.9, 30.7, 40.6, 25.1, 12.5, 8.5, 3.8, 5.9, 21.0, 16.8, 109.7, -0.2
214, Andre Jackson Jr., MIL, 49, 30, 19, 46.9, 43.3, 87.1, 49.7, 12.8, 32.1, 40.0, 20.5, 25.4, 80.5, 9.9, 30.9, 40.8, 26.4, 11.8, 7.5, 3.9, 4.6, 17.1, 23.0, 119.9, 6.0
214, Luke Kornet, BOS, 49, 38, 11, 49.5, 41.7, 92.0, 45.4, 13.8, 37.9, 36.3, 14.1, 18.0, 78.2, 11.8, 31.2, 42.9, 25.9, 11.9, 6.3, 4.7, 6.2, 16.2, 16.5, 111.4, -7.8
214, Dereck Lively II, DAL, 49, 29, 20, 47.4, 43.7, 91.2, 48.0, 14.3, 36.9, 38.7, 14.0, 18.5, 75.4, 11.0, 31.5, 42.5, 28.9, 13.1, 6.8, 4.1, 5.6, 19.2, 16.8, 115.7, -5.4
214, Trey Lyles, SAC, 49, 29, 20, 47.5, 39.8, 85.9, 46.3, 12.9, 33.8, 38.3, 20.0, 24.6, 81.5, 9.3, 30.1, 39.4, 24.9, 12.6, 7.6, 5.0, 4.7, 20.3, 20.7, 112.5, -5.7
214, Sam Merrill, CLE, 49, 32, 17, 48.5, 39.4, 86.2, 45.7, 12.5, 33.9, 36.8, 17.2, 22.0, 78.2, 9.2, 33.4, 42.6, 23.4, 12.3, 6.9, 5.0, 4.2, 18.8, 18.6, 108.5, -3.0
214, Donovan Mitchell, CLE, 49, 33, 16, 47.9, 39.5, 87.4, 45.2, 11.3, 31.9, 35.3, 16.4, 21.0, 78.4, 10.5, 32.8, 43.3, 23.6, 14.4, 7.3, 5.1, 5.2, 19.0, 17.3, 106.7, -9.5
214, Royce O'Neale, BKN, 49, 20, 29, 47.8, 40.0, 87.4, 45.8, 12.9, 36.0, 35.9, 20.2, 24.7, 81.8, 10.3, 33.5, 43.9, 24.5, 13.2, 6.8, 4.4, 5.3, 18.5, 20.6, 113.2, 0.9
214, Trendon Watford, BKN, 49, 19, 30, 48.3, 40.6, 86.3, 47.1, 14.2, 38.1, 37.2, 18.7, 23.7, 79.0, 9.7, 29.9, 39.6, 25.7, 12.9, 8.2, 5.7, 4.0, 19.2, 19.6, 114.2, 2.1
222, Spencer Dinwiddie, BKN, 48, 19, 29, 48.4, 42.8, 91.0, 47.0, 13.0, 34.0, 38.3, 17.2, 21.1, 81.9, 10.6, 36.2, 46.8, 26.0, 11.1, 6.1, 4.3, 6.0, 18.6, 18.2, 115.8, 0.9
222, Scoot Henderson, POR, 48, 16, 32, 48.4, 44.1, 87.8, 50.2, 12.4, 34.7, 35.8, 20.1, 24.4, 82.7, 11.2, 33.4, 44.6, 28.9, 14.5, 9.1, 6.4, 4.4, 19.3, 21.0, 120.7, 12.3
222, KJ Martin, PHI, 48, 24, 24, 47.5, 41.0, 84.5, 48.6, 11.4, 33.7, 34.0, 21.4, 27.3, 78.4, 12.8, 32.0, 44.8, 26.5, 16.9, 6.6, 6.3, 5.2, 19.5, 23.2, 114.9, 2.8
222, Larry Nance Jr., NOP, 48, 28, 20, 47.7, 39.1, 86.3, 45.3, 12.4, 38.4, 32.3, 17.5, 21.2, 82.4, 10.7, 32.2, 42.8, 25.1, 15.5, 7.3, 5.3, 4.3, 18.3, 17.6, 108.0, -4.1
222, David Roddy, MEM, 48, 15, 33, 47.7, 41.5, 85.8, 48.4, 13.0, 34.4, 37.8, 18.0, 23.3, 77.2, 9.8, 35.3, 45.1, 26.3, 14.5, 8.1, 6.7, 5.7, 18.2, 19.9, 113.9, 9.1
222, Jalen Smith, IND, 48, 28, 20, 47.0, 44.2, 88.1, 50.2, 11.9, 29.7, 40.1, 20.0, 25.2, 79.5, 11.2, 31.2, 42.4, 25.0, 13.8, 7.0, 5.6, 4.7, 16.7, 21.7, 120.4, 1.7
222, Amen Thompson, HOU, 48, 21, 27, 46.3, 38.6, 83.3, 46.4, 12.1, 33.3, 36.4, 20.6, 26.5, 77.8, 9.4, 32.7, 42.1, 24.0, 15.0, 7.9, 6.6, 4.6, 18.0, 21.0, 110.0, 1.0
222, James Wiseman, DET, 48, 7, 41, 46.2, 42.7, 86.2, 49.5, 11.5, 30.2, 38.1, 21.9, 27.4, 79.9, 10.0, 33.0, 43.0, 26.8, 12.6, 9.0, 5.1, 5.0, 19.3, 20.8, 118.7, 11.5
230, Patrick Beverley, PHI, 47, 27, 20, 48.3, 39.7, 88.0, 45.1, 11.9, 34.8, 34.2, 20.2, 25.7, 78.5, 11.8, 33.6, 45.4, 25.4, 14.4, 6.2, 5.6, 5.9, 21.0, 22.0, 111.4, 0.8
230, Jimmy Butler, MIA, 47, 24, 23, 49.2, 41.2, 87.6, 47.0, 13.3, 36.6, 36.4, 16.3, 21.1, 77.6, 9.5, 33.8, 43.3, 26.9, 14.2, 6.8, 5.1, 3.8, 20.0, 18.2, 112.0, -3.7
230, Gradey Dick, TOR, 47, 16, 31, 46.9, 44.2, 88.0, 50.2, 12.2, 34.5, 35.3, 17.8, 22.3, 79.8, 11.2, 34.4, 45.6, 27.3, 14.2, 8.2, 5.1, 3.6, 18.6, 19.1, 118.3, 13.0
230, Kevin Love, MIA, 47, 26, 21, 48.5, 40.2, 86.7, 46.4, 12.7, 36.8, 34.4, 17.0, 22.0, 77.0, 9.1, 34.3, 43.4, 27.0, 13.4, 6.8, 5.7, 2.4, 20.9, 18.3, 110.1, -4.9
230, Kris Murray, POR, 47, 10, 37, 48.6, 40.1, 84.4, 47.6, 11.9, 33.1, 35.9, 18.5, 24.6, 75.1, 10.7, 32.1, 42.7, 25.3, 16.3, 9.4, 6.1, 4.3, 18.5, 19.9, 110.6, 2.1
230, Cameron Payne, MIL, 47, 30, 17, 46.9, 42.0, 88.5, 47.5, 10.8, 32.8, 33.0, 20.9, 25.4, 82.4, 12.0, 31.4, 43.3, 24.8, 12.4, 6.6, 4.0, 4.5, 18.7, 23.1, 115.8, 0.9
230, Lonnie Walker IV, BKN, 47, 20, 27, 47.3, 39.2, 84.2, 46.5, 11.9, 33.7, 35.2, 21.2, 25.9, 81.8, 9.6, 31.5, 41.1, 23.6, 13.6, 7.5, 4.4, 4.4, 17.2, 20.5, 111.4, -3.9
230, Blake Wesley, SAS, 47, 12, 35, 46.1, 42.4, 85.7, 49.4, 11.8, 31.7, 37.1, 17.7, 23.0, 77.0, 10.3, 34.4, 44.7, 25.0, 13.8, 7.6, 5.3, 5.1, 16.3, 18.5, 114.2, 9.3
230, Grant Williams, DAL, 47, 24, 23, 47.6, 44.1, 88.9, 49.6, 12.3, 33.8, 36.5, 17.3, 23.0, 75.5, 10.7, 35.1, 45.8, 28.0, 13.5, 6.9, 3.6, 4.7, 20.6, 19.2, 117.9, 4.4
239, Jose Alvarado, NOP, 46, 31, 15, 48.1, 37.2, 85.2, 43.6, 12.8, 37.2, 34.4, 18.6, 23.5, 79.4, 10.4, 31.2, 41.6, 24.5, 16.4, 6.5, 5.3, 4.7, 20.0, 19.4, 105.8, -12.0
239, Chris Duarte, SAC, 46, 27, 19, 48.7, 42.0, 87.8, 47.9, 13.2, 35.2, 37.3, 18.3, 22.9, 79.8, 10.0, 33.2, 43.2, 26.1, 13.6, 6.8, 5.0, 3.7, 18.2, 19.9, 115.5, 3.0
239, Kyrie Irving, DAL, 46, 28, 18, 47.5, 42.7, 89.9, 47.6, 12.8, 35.5, 36.1, 17.6, 22.9, 76.9, 11.3, 33.2, 44.5, 28.4, 12.7, 6.9, 4.1, 5.1, 19.0, 18.2, 115.9, -3.7
239, Jonathan Isaac, ORL, 46, 29, 17, 48.8, 36.8, 83.7, 44.0, 11.9, 34.4, 34.5, 17.3, 22.9, 75.5, 9.7, 28.4, 38.1, 22.7, 16.6, 7.8, 5.4, 7.2, 22.6, 20.6, 102.7, -9.7
239, Doug McDermott, SAS, 46, 10, 36, 46.3, 44.3, 90.0, 49.3, 15.1, 35.5, 42.5, 15.4, 21.0, 73.5, 11.6, 33.7, 45.3, 27.4, 11.6, 8.1, 3.7, 5.8, 19.7, 17.6, 119.2, 10.3
239, Kristaps Porzingis, BOS, 46, 35, 11, 47.3, 41.0, 92.9, 44.1, 13.4, 37.6, 35.7, 13.3, 17.5, 75.7, 11.4, 32.3, 43.7, 25.3, 11.3, 6.5, 3.2, 7.4, 18.9, 15.7, 108.7, -12.7
239, Julius Randle, NYK, 46, 29, 17, 48.5, 41.9, 88.1, 47.6, 13.3, 34.9, 38.0, 16.2, 20.9, 77.4, 10.3, 29.9, 40.2, 27.1, 13.0, 7.0, 5.2, 4.0, 21.1, 18.1, 113.3, -6.5
239, Landry Shamet, WAS, 46, 6, 40, 46.2, 44.2, 86.2, 51.3, 11.6, 32.0, 36.3, 18.8, 24.5, 76.9, 10.0, 35.5, 45.4, 27.4, 12.5, 7.3, 5.9, 3.7, 18.0, 20.2, 118.8, 9.5
247, Deandre Ayton, POR, 45, 12, 33, 49.1, 43.9, 89.6, 49.0, 11.6, 33.1, 35.0, 15.9, 20.3, 78.5, 11.0, 33.1, 44.1, 28.3, 14.1, 9.0, 6.3, 4.4, 17.3, 18.3, 115.3, 7.0
247, Mo Bamba, PHI, 45, 23, 22, 49.3, 38.7, 85.6, 45.2, 12.7, 36.8, 34.6, 21.1, 26.6, 79.3, 12.0, 35.8, 47.8, 25.9, 14.6, 7.1, 5.7, 6.2, 18.8, 22.2, 111.2, 3.4
247, MarJon Beauchamp, MIL, 45, 29, 16, 46.4, 41.2, 87.2, 47.3, 11.1, 32.9, 33.7, 21.3, 26.1, 81.6, 10.1, 31.6, 41.7, 25.2, 12.4, 7.0, 5.5, 4.5, 17.9, 21.6, 114.8, 1.2
247, Daniel Gafford, WAS, 45, 9, 36, 46.2, 45.1, 92.0, 49.0, 12.6, 32.6, 38.7, 17.7, 23.1, 76.8, 13.3, 35.4, 48.7, 29.8, 13.7, 6.7, 5.0, 6.8, 15.9, 18.8, 120.5, 7.3
247, AJ Green, MIL, 45, 31, 14, 48.2, 40.4, 86.0, 47.0, 14.3, 38.1, 37.5, 19.9, 24.1, 82.7, 10.4, 31.2, 41.6, 24.8, 12.9, 7.9, 3.8, 3.5, 16.1, 21.3, 115.0, -0.4
247, Quentin Grimes, NYK, 45, 29, 16, 49.3, 40.8, 89.2, 45.7, 12.2, 35.9, 34.0, 15.6, 21.5, 72.5, 11.1, 33.7, 44.9, 25.1, 13.3, 7.3, 6.6, 4.0, 19.2, 19.0, 109.4, -0.3
247, Isaiah Stewart, DET, 45, 9, 36, 47.8, 42.3, 88.6, 47.8, 10.9, 31.2, 35.1, 19.1, 23.3, 81.7, 9.4, 31.0, 40.4, 25.7, 11.3, 8.7, 5.9, 5.2, 17.3, 21.2, 114.7, 4.1
247, Dalen Terry, CHI, 45, 21, 24, 48.2, 39.0, 82.9, 47.1, 14.1, 35.3, 40.1, 18.2, 23.6, 77.3, 8.9, 29.0, 37.9, 25.7, 15.4, 6.9, 4.9, 5.1, 20.6, 21.2, 110.4, -3.3
255, Oshae Brissett, BOS, 44, 37, 7, 48.0, 40.8, 89.3, 45.7, 10.9, 35.8, 30.6, 16.5, 21.1, 78.0, 10.2, 31.3, 41.5, 25.6, 11.2, 6.3, 4.2, 5.1, 18.6, 19.0, 109.0, -8.5
255, Gary Harris, ORL, 44, 29, 15, 48.6, 40.6, 84.6, 48.0, 11.4, 32.1, 35.7, 17.0, 22.3, 76.3, 8.9, 30.1, 39.1, 24.0, 15.0, 7.7, 4.9, 5.2, 22.7, 21.4, 109.6, -4.3
255, Justin Holiday, DEN, 44, 28, 16, 48.1, 41.4, 86.4, 47.9, 11.8, 31.3, 37.6, 17.6, 23.2, 75.6, 10.5, 32.4, 42.9, 25.6, 13.7, 7.2, 4.3, 5.9, 17.7, 19.7, 112.1, -1.5
255, Khris Middleton, MIL, 44, 28, 16, 46.6, 42.1, 90.9, 46.4, 11.3, 32.5, 34.6, 17.9, 22.1, 81.0, 10.9, 31.9, 42.8, 23.9, 10.6, 6.5, 4.1, 5.4, 19.1, 19.1, 113.4, -6.9
255, P.J. Washington, CHA, 44, 9, 35, 48.0, 43.9, 87.0, 50.5, 14.0, 35.2, 39.7, 18.9, 24.3, 77.9, 10.1, 35.4, 45.5, 28.0, 13.6, 6.5, 4.9, 4.8, 18.5, 19.8, 120.7, 10.8
260, Nicolas Batum, PHI, 43, 25, 18, 48.7, 41.6, 88.3, 47.2, 11.4, 33.0, 34.5, 18.7, 23.3, 80.2, 11.0, 32.4, 43.4, 26.5, 13.7, 5.8, 5.7, 6.4, 18.9, 20.3, 113.4, -6.6
260, Alec Burks, DET, 43, 7, 36, 46.5, 43.3, 87.2, 49.7, 11.5, 30.2, 38.1, 20.8, 25.9, 80.3, 10.2, 32.7, 42.8, 25.8, 11.3, 8.1, 5.7, 5.2, 19.8, 20.0, 118.9, 9.6
260, Darius Garland, CLE, 43, 25, 18, 48.4, 40.3, 87.9, 45.9, 12.3, 33.3, 36.9, 16.8, 21.6, 77.7, 11.3, 32.1, 43.4, 24.8, 13.5, 8.1, 5.8, 4.9, 19.2, 18.4, 109.7, -3.6
260, Talen Horton-Tucker, UTA, 43, 12, 31, 47.8, 43.1, 89.9, 47.9, 15.4, 39.0, 39.5, 15.9, 21.4, 74.5, 11.4, 31.1, 42.6, 28.3, 13.0, 8.0, 5.9, 6.5, 18.9, 20.1, 117.4, 4.7
260, De'Andre Hunter, ATL, 43, 20, 23, 47.2, 43.7, 88.1, 49.6, 13.6, 36.1, 37.5, 17.5, 21.7, 80.6, 11.6, 32.0, 43.6, 27.3, 14.6, 7.5, 4.8, 4.6, 19.3, 18.5, 118.5, 0.9
260, Craig Porter Jr., CLE, 43, 27, 16, 49.4, 40.6, 86.9, 46.7, 13.4, 36.7, 36.6, 18.1, 21.7, 83.5, 8.3, 30.1, 38.4, 24.6, 11.2, 7.7, 4.3, 4.4, 17.3, 17.8, 112.7, 0.2
260, Josh Richardson, MIA, 43, 24, 19, 48.6, 41.6, 87.4, 47.5, 13.8, 38.2, 36.0, 16.6, 21.7, 76.3, 9.6, 33.9, 43.5, 27.7, 13.6, 7.4, 4.7, 2.9, 20.1, 19.4, 113.5, 4.7
260, Ben Sheppard, IND, 43, 23, 20, 45.5, 41.9, 82.5, 50.8, 10.4, 27.8, 37.5, 21.2, 27.8, 76.4, 9.7, 30.9, 40.6, 22.9, 14.0, 6.5, 5.3, 5.4, 18.2, 21.7, 115.4, -2.7
260, Anfernee Simons, POR, 43, 11, 32, 48.9, 44.9, 88.8, 50.6, 12.8, 34.5, 37.0, 17.4, 22.2, 78.6, 10.4, 33.5, 43.9, 29.1, 13.4, 8.3, 6.2, 3.7, 16.7, 19.9, 119.9, 9.9
260, Ish Smith, CHA, 43, 6, 37, 47.8, 44.1, 85.7, 51.4, 13.6, 34.7, 39.3, 17.9, 22.7, 79.2, 8.3, 37.3, 45.6, 29.4, 13.5, 6.8, 5.4, 4.8, 16.7, 18.1, 119.8, 18.1
260, Patrick Williams, CHI, 43, 19, 24, 49.1, 42.2, 87.4, 48.3, 14.2, 38.6, 36.7, 16.3, 21.5, 75.7, 9.6, 33.2, 42.7, 29.3, 13.5, 6.9, 5.7, 4.6, 17.8, 19.3, 114.9, 0.6
271, Kessler Edwards, SAC, 42, 26, 16, 46.7, 39.1, 83.7, 46.7, 10.3, 34.5, 29.9, 17.0, 21.6, 78.9, 8.6, 34.3, 42.9, 22.1, 15.1, 7.4, 4.6, 4.8, 17.7, 15.8, 105.5, 7.2
271, Dante Exum, DAL, 42, 25, 17, 47.0, 41.6, 89.0, 46.7, 13.6, 36.3, 37.5, 16.9, 21.5, 78.5, 11.3, 31.7, 43.0, 26.2, 13.4, 5.7, 3.8, 4.4, 20.1, 18.4, 113.6, -8.4
271, Killian Hayes, DET, 42, 7, 35, 46.9, 43.8, 88.3, 49.6, 11.5, 30.7, 37.4, 18.8, 23.0, 81.6, 9.4, 33.4, 42.9, 26.5, 11.9, 8.1, 5.7, 4.9, 17.3, 20.3, 117.9, 11.4
271, Trey Murphy III, NOP, 42, 27, 15, 48.0, 38.8, 87.0, 44.6, 13.0, 38.5, 33.8, 15.3, 19.4, 79.1, 9.9, 32.2, 42.1, 25.8, 14.2, 6.6, 5.6, 5.3, 18.3, 17.8, 105.9, -10.1
271, Chris Paul, GSW, 42, 22, 20, 47.7, 40.0, 88.5, 45.2, 12.1, 35.9, 33.6, 18.8, 23.3, 80.5, 11.3, 32.8, 44.1, 24.9, 13.4, 6.8, 4.6, 3.5, 18.2, 20.6, 110.8, -2.6
271, Nick Smith Jr., CHA, 42, 8, 34, 49.5, 41.9, 86.5, 48.4, 13.5, 35.7, 37.9, 19.0, 24.0, 79.0, 11.5, 38.9, 50.4, 27.5, 14.3, 6.5, 5.8, 4.4, 17.1, 19.7, 116.2, 13.9
277, Wendell Carter Jr., ORL, 41, 23, 18, 49.0, 40.1, 84.4, 47.5, 11.9, 32.3, 37.0, 17.0, 21.1, 80.8, 8.6, 31.3, 39.9, 24.2, 15.8, 8.7, 4.2, 3.8, 20.2, 19.3, 109.1, -1.5
277, Keon Ellis, SAC, 41, 25, 16, 47.8, 40.2, 84.3, 47.6, 12.3, 32.9, 37.5, 20.1, 24.0, 83.8, 9.2, 30.9, 40.2, 25.6, 13.8, 6.9, 5.1, 4.6, 17.2, 19.5, 112.8, -4.3
277, Draymond Green, GSW, 41, 24, 17, 46.3, 40.2, 87.5, 45.9, 13.6, 37.3, 36.4, 18.0, 22.7, 79.3, 10.1, 32.2, 42.3, 25.9, 13.0, 7.4, 4.7, 4.4, 18.4, 18.7, 111.9, -3.8
277, Jock Landale, HOU, 41, 19, 22, 46.5, 34.7, 83.1, 41.8, 9.7, 32.3, 30.0, 21.7, 27.3, 79.4, 10.1, 31.4, 41.6, 21.3, 13.8, 8.7, 5.8, 5.2, 19.3, 21.3, 100.9, -8.8
277, Jordan McLaughlin, MIN, 41, 25, 16, 46.2, 34.8, 78.5, 44.3, 10.2, 30.3, 33.7, 18.0, 23.9, 75.4, 9.5, 34.4, 43.9, 21.2, 18.2, 6.8, 4.6, 5.3, 18.4, 18.8, 97.8, -7.3
277, Julian Strawther, DEN, 41, 28, 13, 47.1, 41.7, 88.2, 47.3, 13.3, 32.9, 40.3, 19.5, 24.7, 78.9, 11.6, 34.3, 45.9, 26.0, 11.4, 6.6, 6.3, 5.5, 17.5, 21.5, 116.2, 11.0
283, Jordan Goodwin, PHX, 40, 23, 17, 48.4, 39.5, 87.9, 45.0, 12.4, 35.3, 35.1, 17.2, 22.7, 75.6, 11.1, 29.8, 40.9, 24.1, 12.7, 8.8, 5.0, 7.4, 21.5, 18.7, 108.6, 1.9
283, JaVale McGee, SAC, 40, 24, 16, 45.2, 38.7, 83.1, 46.6, 12.5, 31.2, 39.9, 18.6, 24.9, 74.7, 9.9, 30.1, 40.0, 22.6, 12.2, 8.3, 3.3, 5.9, 17.9, 21.2, 108.5, -0.1
283, Chuma Okeke, ORL, 40, 19, 21, 49.5, 39.9, 85.9, 46.5, 10.0, 34.0, 29.6, 17.7, 23.8, 74.5, 8.9, 35.3, 44.2, 22.2, 12.8, 7.1, 4.0, 5.0, 18.7, 21.3, 107.6, 6.6
283, Julian Phillips, CHI, 40, 20, 20, 47.8, 38.1, 81.3, 46.8, 11.1, 36.1, 30.7, 25.5, 31.6, 80.8, 9.5, 33.8, 43.3, 26.8, 13.3, 7.0, 6.5, 6.2, 19.7, 22.5, 112.7, 0.6
283, Cam Reddish, LAL, 40, 22, 18, 46.6, 42.7, 88.2, 48.4, 13.5, 34.9, 38.6, 12.8, 16.6, 76.9, 10.0, 32.4, 42.5, 26.5, 14.8, 8.9, 4.4, 5.2, 18.7, 15.9, 111.6, 0.4
288, Keita Bates-Diop, PHX, 39, 23, 16, 48.4, 41.0, 88.6, 46.2, 13.6, 35.0, 38.9, 18.4, 23.3, 79.1, 11.3, 29.9, 41.2, 24.6, 11.9, 8.5, 5.4, 7.5, 21.1, 18.2, 113.9, 3.4
288, Bradley Beal, PHX, 39, 23, 16, 47.8, 43.2, 90.2, 47.9, 14.4, 37.2, 38.7, 14.3, 18.9, 75.4, 10.5, 29.9, 40.4, 27.9, 13.0, 8.2, 4.4, 4.7, 17.7, 17.5, 115.1, -1.7
288, Malcolm Brogdon, POR, 39, 15, 24, 48.2, 43.0, 88.5, 48.6, 10.5, 33.1, 31.7, 17.7, 22.4, 78.9, 11.0, 32.8, 43.8, 27.2, 13.7, 8.0, 6.0, 4.9, 18.5, 19.8, 114.2, 3.5
288, Torrey Craig, CHI, 39, 16, 23, 49.3, 42.6, 87.4, 48.8, 15.6, 39.7, 39.4, 18.0, 22.4, 80.5, 9.9, 35.0, 45.0, 30.0, 13.5, 5.8, 4.3, 4.2, 19.4, 19.4, 118.9, 9.9
288, Jalen McDaniels, TOR, 39, 10, 29, 47.0, 41.0, 87.7, 46.7, 11.2, 33.2, 33.8, 16.3, 21.3, 76.6, 11.9, 33.7, 45.6, 25.0, 13.9, 8.6, 5.6, 5.5, 18.3, 19.2, 109.6, 7.8
288, Pascal Siakam, TOR, 39, 15, 24, 47.8, 43.3, 89.1, 48.6, 13.1, 33.5, 39.2, 15.7, 19.3, 81.7, 9.4, 33.3, 42.7, 27.2, 13.0, 6.7, 5.1, 4.7, 19.1, 18.4, 115.5, -0.3
288, Cody Zeller, NOP, 39, 23, 16, 45.9, 38.1, 84.0, 45.3, 12.6, 37.6, 33.6, 17.4, 23.7, 73.1, 11.6, 33.0, 44.6, 25.3, 16.3, 5.0, 5.9, 2.4, 19.5, 19.9, 106.1, -8.8
295, Desmond Bane, MEM, 38, 14, 24, 47.6, 40.3, 86.1, 46.7, 14.2, 35.7, 39.7, 18.7, 23.6, 79.4, 9.5, 33.8, 43.3, 25.4, 13.9, 7.9, 7.1, 5.9, 18.6, 20.3, 113.4, 4.9
295, Anthony Gill, WAS, 38, 6, 32, 45.0, 37.2, 82.9, 44.9, 11.6, 36.6, 31.8, 17.3, 22.4, 77.4, 12.5, 28.5, 41.0, 23.3, 19.0, 8.7, 5.5, 6.1, 20.5, 16.5, 103.4, -14.6
295, Shake Milton, MIN, 38, 27, 11, 46.2, 39.9, 86.0, 46.4, 11.8, 33.1, 35.5, 16.6, 21.0, 78.9, 10.4, 32.4, 42.8, 25.9, 13.5, 7.2, 6.2, 6.0, 20.7, 18.5, 108.1, 2.6
295, Evan Mobley, CLE, 38, 24, 14, 47.6, 39.3, 89.0, 44.1, 12.1, 32.8, 37.0, 16.7, 21.6, 77.3, 11.5, 33.0, 44.4, 24.3, 13.4, 8.0, 5.1, 5.3, 18.1, 17.9, 107.5, -1.6
295, Jericho Sims, NYK, 38, 24, 14, 51.6, 43.1, 93.2, 46.3, 13.2, 37.8, 34.8, 12.4, 17.1, 72.5, 13.4, 32.2, 45.6, 26.9, 13.2, 8.0, 6.5, 4.1, 17.5, 16.6, 111.8, 3.3
295, Cam Whitmore, HOU, 38, 16, 22, 46.1, 39.1, 84.1, 46.5, 12.6, 34.4, 36.6, 19.9, 26.8, 74.4, 10.1, 33.0, 43.1, 24.1, 13.9, 8.0, 6.3, 5.2, 18.6, 21.6, 110.7, 2.4
301, Troy Brown Jr., MIN, 37, 28, 9, 47.4, 40.5, 89.9, 45.0, 10.9, 30.2, 36.0, 19.4, 24.3, 80.0, 10.8, 30.4, 41.2, 24.1, 11.2, 7.2, 5.3, 5.8, 20.1, 21.1, 111.3, -0.1
301, Jae Crowder, MIL, 37, 21, 16, 47.1, 43.8, 88.7, 49.3, 13.2, 34.0, 38.9, 15.5, 19.1, 81.1, 9.1, 35.6, 44.7, 28.0, 12.8, 6.0, 3.5, 4.2, 19.5, 17.5, 116.2, 2.9
301, Johnny Davis, WAS, 37, 4, 33, 45.2, 41.5, 83.1, 49.9, 11.8, 32.2, 36.7, 18.0, 23.2, 77.6, 10.0, 36.4, 46.4, 26.1, 16.6, 7.1, 7.8, 4.7, 17.0, 18.9, 112.8, 10.7
301, Jacob Gilyard, MEM, 37, 10, 27, 49.2, 42.7, 86.6, 49.3, 13.9, 34.8, 40.0, 18.7, 23.5, 79.5, 11.7, 37.3, 49.0, 28.3, 15.0, 8.0, 7.4, 5.0, 16.6, 19.5, 118.1, 11.7
301, Nassir Little, PHX, 37, 22, 15, 47.3, 39.8, 87.9, 45.3, 11.2, 33.4, 33.6, 21.1, 28.0, 75.3, 11.7, 31.5, 43.2, 22.7, 12.7, 9.4, 4.8, 7.4, 18.0, 19.9, 112.0, 8.2
301, Kyle Lowry, MIA, 37, 21, 16, 49.0, 41.2, 85.6, 48.1, 13.5, 36.6, 36.9, 16.0, 20.9, 76.7, 8.7, 33.6, 42.4, 26.3, 15.3, 7.6, 5.4, 3.5, 20.5, 18.8, 111.9, -0.6
301, Sandro Mamukelashvili, SAS, 37, 8, 29, 45.2, 36.5, 79.1, 46.1, 13.1, 33.0, 39.5, 17.7, 21.5, 82.1, 8.8, 34.2, 43.0, 23.0, 16.9, 6.7, 6.3, 4.2, 19.2, 15.7, 103.6, -5.0
