IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS, FGM, FGA, FG%, 3PM, 3PA, 3P%, FTM, FTA, FT%, OREB, DREB, REB, AST, TOV, STL, BLK, PF, FP, DD2, TD3, plus_minus
489, Jett Howard , ORL, 20, 14, 7, 7, 3.7, 1.6, 0.6, 1.6, 34.8, 0.4, 1.3, 27.8, 0.1, 0.3, 50.0, 0.1, 0.3, 0.4, 0.2, 0.1, 0.0, 0.1, 0.2, 2.5, 0.0, 0.0, -0.1
490, Jermaine Samuels Jr. , HOU, 25, 11, 6, 5, 4.8, 1.6, 0.7, 1.0, 72.7, 0.0, 0.2, 0.0, 0.2, 0.2, 100, 0.2, 0.8, 1.0, 0.2, 0.0, 0.1, 0.1, 0.4, 3.7, 0.0, 0.0, -1.0
491, Jordan Miller , LAC, 24, 8, 5, 3, 3.5, 1.6, 0.6, 1.1, 55.6, 0.1, 0.3, 50.0, 0.3, 0.3, 100, 0.4, 0.3, 0.6, 0.0, 0.1, 0.0, 0.0, 0.3, 2.3, 0.0, 0.0, -1.6
492, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 1.6, 0.5, 2.1, 22.2, 0.1, 0.7, 13.3, 0.6, 1.0, 60.0, 0.1, 0.5, 0.6, 0.4, 0.4, 0.1, 0.1, 0.6, 3.2, 0.0, 0.0, -2.6
492, Jalen Pickett , DEN, 24, 21, 15, 6, 5.2, 1.6, 0.6, 1.4, 40.0, 0.3, 1.0, 31.8, 0.1, 0.2, 75.0, 0.0, 0.5, 0.5, 0.7, 0.4, 0.1, 0.0, 0.5, 3.4, 0.0, 0.0, -0.4
494, Josh Minott , MIN, 21, 24, 18, 6, 2.8, 1.6, 0.5, 1.1, 44.4, 0.1, 0.3, 25.0, 0.5, 0.6, 85.7, 0.1, 0.4, 0.5, 0.2, 0.1, 0.1, 0.2, 0.3, 3.3, 0.0, 0.0, 0.2
495, Seth Lundy , ATL, 23, 9, 2, 7, 5.8, 1.6, 0.4, 1.9, 23.5, 0.3, 1.4, 23.1, 0.3, 0.4, 75.0, 0.1, 0.7, 0.8, 0.0, 0.1, 0.0, 0.0, 0.7, 2.4, 0.0, 0.0, -1.4
495, Terry Taylor , CHI, 24, 27, 11, 16, 6.4, 1.6, 0.7, 1.4, 51.4, 0.1, 0.3, 22.2, 0.1, 0.1, 66.7, 0.6, 0.7, 1.3, 0.3, 0.3, 0.1, 0.1, 0.6, 4.0, 0.0, 0.0, 0.6
497, Ibou Badji , POR, 21, 19, 5, 14, 10.8, 1.5, 0.6, 1.0, 63.2, 0.0, 0.0, 0.0, 0.3, 0.5, 50.0, 1.0, 1.5, 2.5, 0.7, 0.7, 0.1, 1.1, 2.2, 8.3, 0.0, 0.0, -4.3
498, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 1.5, 0.5, 2.5, 20.0, 0.0, 1.5, 0.0, 0.5, 1.0, 50.0, 0.0, 2.0, 2.0, 1.5, 0.0, 0.0, 0.5, 0.0, 7.7, 0.0, 0.0, -11.0
499, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 1.4, 0.6, 1.0, 55.6, 0.1, 0.4, 25.0, 0.2, 0.2, 100, 0.3, 0.4, 0.8, 0.3, 0.1, 0.0, 0.1, 0.3, 3.1, 0.0, 0.0, -1.8
500, Garrett Temple , TOR, 37, 16, 4, 12, 4.3, 1.4, 0.5, 1.3, 38.1, 0.1, 0.6, 22.2, 0.3, 0.4, 83.3, 0.3, 0.4, 0.7, 0.4, 0.3, 0.2, 0.0, 0.4, 3.1, 0.0, 0.0, -0.6
501, Kessler Edwards , SAC, 23, 42, 26, 16, 4.6, 1.4, 0.5, 1.3, 40.7, 0.3, 0.8, 36.4, 0.1, 0.1, 66.7, 0.1, 0.6, 0.7, 0.2, 0.0, 0.1, 0.1, 0.4, 3.2, 0.0, 0.0, -0.7
502, Jerome Robinson , GSW, 27, 17, 12, 5, 3.8, 1.4, 0.5, 1.5, 32.0, 0.1, 0.8, 14.3, 0.4, 0.6, 60.0, 0.1, 0.2, 0.3, 0.3, 0.1, 0.0, 0.2, 0.2, 2.7, 0.0, 0.0, 1.4
503, Jay Huff , DEN, 26, 14, 11, 3, 2.6, 1.4, 0.5, 0.9, 58.3, 0.2, 0.6, 37.5, 0.1, 0.1, 100, 0.1, 0.6, 0.7, 0.1, 0.1, 0.1, 0.0, 0.5, 2.5, 0.0, 0.0, -1.1
504, Jason Preston , UTA, 24, 3, 1, 2, 8.8, 1.3, 0.7, 2.0, 33.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.3, 2.3, 2.3, 0.7, 0.0, 0.0, 0.3, 7.0, 0.0, 0.0, 3.3
504, Kendall Brown , IND, 20, 9, 5, 4, 3.5, 1.3, 0.4, 0.8, 57.1, 0.0, 0.1, 0.0, 0.4, 0.7, 66.7, 0.2, 0.0, 0.2, 0.3, 0.1, 0.0, 0.0, 0.4, 2.0, 0.0, 0.0, -0.6
506, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 1.3, 0.5, 1.1, 42.9, 0.0, 0.0, 0.0, 0.4, 0.5, 75.0, 1.2, 1.4, 2.6, 0.4, 0.6, 0.2, 0.6, 2.6, 6.8, 0.0, 0.0, -5.3
507, Amari Bailey , CHA, 20, 4, 0, 4, 4.1, 1.3, 0.5, 1.8, 28.6, 0.0, 0.8, 0.0, 0.3, 0.5, 50.0, 0.5, 0.0, 0.5, 0.3, 0.3, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.5
507, Dylan Windler , ATL, 27, 12, 6, 6, 3.3, 1.3, 0.4, 0.9, 45.5, 0.4, 0.8, 50.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.6, 0.0, 0.0, 0.0, 0.3, 2.6, 0.0, 0.0, -0.1
507, R.J. Hampton , MIA, 23, 8, 3, 5, 9.5, 1.3, 0.5, 1.8, 28.6, 0.1, 1.0, 12.5, 0.1, 0.3, 50.0, 0.3, 0.5, 0.8, 1.0, 0.4, 0.0, 0.0, 1.0, 3.3, 0.0, 0.0, 2.6
510, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 1.2, 0.6, 1.8, 31.3, 0.1, 0.3, 33.3, 0.0, 0.0, 0.0, 0.4, 0.7, 1.1, 0.4, 0.4, 0.1, 0.0, 0.6, 3.1, 0.0, 0.0, -0.8
511, Justin Minaya , POR, 24, 24, 2, 22, 8.0, 1.1, 0.4, 1.5, 25.0, 0.2, 1.0, 20.8, 0.2, 0.3, 50.0, 0.5, 0.6, 1.1, 0.4, 0.3, 0.3, 0.2, 0.5, 4.1, 0.0, 0.0, -1.4
511, Robin Lopez , MIL, 35, 16, 10, 6, 4.0, 1.1, 0.4, 1.2, 36.8, 0.1, 0.5, 25.0, 0.1, 0.1, 100, 0.2, 0.1, 0.3, 0.3, 0.1, 0.1, 0.2, 0.4, 2.5, 0.0, 0.0, -1.4
513, Chris Livingston , MIL, 20, 16, 10, 6, 4.3, 1.1, 0.4, 1.0, 43.8, 0.1, 0.2, 33.3, 0.1, 0.1, 100, 0.1, 0.8, 0.9, 0.3, 0.3, 0.1, 0.0, 0.7, 2.8, 0.0, 0.0, -0.8
514, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 1.0, 0.3, 1.5, 16.7, 0.0, 0.5, 0.0, 0.5, 0.5, 100, 0.5, 0.0, 0.5, 0.0, 0.3, 0.0, 0.0, 0.3, 1.4, 0.0, 0.0, -5.0
514, Braxton Key , DEN, 27, 17, 12, 5, 3.2, 1.0, 0.4, 0.9, 37.5, 0.1, 0.2, 25.0, 0.2, 0.4, 66.7, 0.2, 0.6, 0.8, 0.5, 0.1, 0.1, 0.1, 0.3, 3.2, 0.0, 0.0, -0.4
514, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 1.0, 0.3, 0.7, 50.0, 0.0, 0.0, 0.0, 0.3, 0.7, 50.0, 0.0, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 1.4, 0.0, 0.0, 2.0
514, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 1.0, 0.2, 1.8, 11.1, 0.2, 1.6, 12.5, 0.4, 0.4, 100, 0.2, 1.0, 1.2, 0.8, 0.2, 0.0, 0.0, 0.8, 3.4, 0.0, 0.0, -0.2
514, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 1.0, 0.5, 1.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 5.5, 0.0, 0.0, 2.0
514, JD Davison , BOS, 21, 5, 5, 0, 1.7, 1.0, 0.2, 0.4, 50.0, 0.2, 0.4, 50.0, 0.4, 0.4, 100, 0.2, 0.4, 0.6, 0.0, 0.0, 0.0, 0.0, 0.2, 1.7, 0.0, 0.0, 0.4
514, James Johnson , IND, 37, 6, 2, 4, 5.3, 1.0, 0.3, 1.0, 33.3, 0.0, 0.2, 0.0, 0.3, 0.3, 100, 0.2, 0.5, 0.7, 1.0, 0.3, 0.7, 0.2, 1.2, 5.5, 0.0, 0.0, 1.5
514, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 1.0, 0.5, 1.5, 33.3, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 2.0, 0.0, 0.5, 0.0, 1.1, 0.0, 0.0, -0.5
514, Mason Jones , SAC, 25, 1, 0, 1, 13.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 50.0, 1.0, 3.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0, 0.0, 10.0
514, Mouhamadou Gueye , TOR, 25, 2, 0, 2, 4.8, 1.0, 0.5, 2.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 1.0, 2.5, 0.0, 0.0, 0.0, 1.5, 1.0, 8.5, 0.0, 0.0, 0.5
514, Sidy Cissoko , SAS, 19, 6, 1, 5, 5.3, 1.0, 0.2, 1.0, 16.7, 0.0, 0.7, 0.0, 0.7, 0.7, 100, 0.0, 1.0, 1.0, 0.0, 0.2, 0.5, 0.0, 0.3, 3.5, 0.0, 0.0, 2.5
514, Taj Gibson , DET, 38, 16, 7, 9, 10.3, 1.0, 0.4, 1.4, 30.4, 0.0, 0.4, 0.0, 0.1, 0.1, 100, 0.6, 1.1, 1.8, 0.6, 0.3, 0.1, 0.4, 1.8, 5.1, 0.0, 0.0, -1.5
526, Thanasis Antetokounmpo , MIL, 31, 28, 18, 10, 4.8, 0.9, 0.5, 0.9, 50.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.2, 0.4, 0.5, 0.4, 0.2, 0.1, 0.8, 2.6, 0.0, 0.0, -1.1
527, DaQuan Jeffries , NYK, 26, 13, 8, 5, 2.6, 0.8, 0.4, 1.1, 35.7, 0.1, 0.5, 14.3, 0.0, 0.2, 0.0, 0.0, 0.4, 0.4, 0.2, 0.1, 0.0, 0.0, 0.2, 1.5, 0.0, 0.0, -0.6
528, Admiral Schofield , ORL, 26, 18, 11, 7, 3.4, 0.8, 0.3, 1.0, 33.3, 0.2, 0.6, 27.3, 0.0, 0.1, 0.0, 0.1, 0.5, 0.6, 0.3, 0.2, 0.0, 0.0, 0.4, 1.8, 0.0, 0.0, 0.1
529, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 0.8, 0.3, 1.3, 20.0, 0.3, 0.9, 28.6, 0.0, 0.0, 0.0, 0.1, 0.1, 0.3, 0.0, 0.3, 0.0, 0.3, 0.6, 1.6, 0.0, 0.0, -0.8
530, Hunter Tyson , DEN, 23, 11, 8, 3, 2.9, 0.7, 0.3, 1.0, 27.3, 0.2, 0.8, 22.2, 0.0, 0.0, 0.0, 0.1, 0.7, 0.8, 0.1, 0.2, 0.0, 0.0, 0.6, 1.7, 0.0, 0.0, 0.3
531, Jalen Slawson , SAC, 24, 6, 4, 2, 3.4, 0.7, 0.3, 0.5, 66.7, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.8, 0.3, 0.3, 0.0, 0.2, 0.7, 2.3, 0.0, 0.0, -2.5
531, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 0.7, 0.3, 0.7, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.7, 0.0, 0.0, 0.0, 0.3, 0.0, 2.5, 0.0, 0.0, -3.7
533, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 0.6, 0.3, 1.1, 25.0, 0.1, 0.4, 25.0, 0.0, 0.0, 0.0, 0.4, 0.9, 1.3, 0.4, 0.2, 0.1, 0.1, 1.0, 3.1, 0.0, 0.0, -0.8
534, TyTy Washington Jr. , MIL, 22, 5, 3, 2, 4.1, 0.6, 0.2, 1.4, 14.3, 0.2, 0.6, 33.3, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.4, 0.4, 0.0, 0.0, 1.9, 0.0, 0.0, -0.6
535, Wendell Moore Jr. , MIN, 22, 17, 13, 4, 2.9, 0.6, 0.3, 0.6, 50.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.1, 0.2, 0.3, 0.1, 0.2, 2.1, 0.0, 0.0, -1.2
536, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 0.5, 0.1, 0.8, 16.7, 0.0, 0.6, 0.0, 0.3, 0.3, 100, 0.0, 0.6, 0.6, 0.1, 0.3, 0.3, 0.3, 0.3, 2.7, 0.0, 0.0, -0.5
536, Jordan Walsh , BOS, 20, 4, 4, 0, 8.3, 0.5, 0.3, 1.3, 20.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.5, 2.3, 2.8, 0.5, 0.5, 0.5, 0.3, 1.3, 6.3, 0.0, 0.0, 6.3
538, Maxwell Lewis , LAL, 21, 24, 11, 13, 3.2, 0.3, 0.1, 0.5, 25.0, 0.0, 0.1, 33.3, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.3, 0.1, 0.0, 0.2, 0.6, 0.0, 0.0, -2.1
539, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0
539, Alondes Williams , MIA, 24, 2, 2, 0, 4.7, 0.0, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, -4.0
539, Andrew Funk , CHI, 24, 2, 1, 1, 1.3, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0
539, Danny Green , PHI, 36, 2, 1, 1, 9.2, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 3.5, 0.0, 0.0, 0.0
539, Darius Bazley , UTA, 23, 3, 0, 3, 3.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3, 0.7, 0.3, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, -0.3
539, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
539, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
539, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0
539, Justin Jackson , MIN, 28, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
539, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 0.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, -2.0
539, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0
539, Marques Bolden , CHA, 25, 4, 2, 2, 3.9, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.8, 0.0, 0.3, 0.0, 0.0, 0.5, 0.7, 0.0, 0.0, 2.5
539, Mouhamed Gueye , ATL, 21, 2, 2, 0, 2.2, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 1.5, 0.0, 0.0, -6.5
539, Pat Spencer , GSW, 27, 2, 0, 2, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, -2.0
539, Pete Nance , CLE, 24, 3, 1, 2, 2.5, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.7
539, Quenton Jackson , IND, 25, 1, 1, 0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, -6.0
539, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.5, 0.0, 0.0, -9.0
539, Ryan Arcidiacono , NYK, 29, 20, 15, 5, 2.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.2, 0.1, 0.1, 0.0, 0.3, 1.0, 0.0, 0.0, 0.1
539, Usman Garuba , GSW, 22, 3, 2, 1, 2.6, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.3, 0.3, 0.0, 0.3, 0.0, 0.7, 1.9, 0.0, 0.0, -1.7
