IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS_OFF_TO, 2ND_PTS, FBPS, PITP, OPP_PTS_OFF_TO, OPP_2ND_PTS, OPP_FBPS, OPP_PITP, BLK, BLKA, PF, PFD
146, Jaren Jackson Jr. , MEM, 24, 58, 19, 39, 32.1, 3.6, 2.2, 0.8, 11.3, 11.0, 9.5, 9.7, 31.4, 1.6, 1.8, 3.5, 5.8
146, Kris Dunn , UTA, 30, 58, 25, 33, 18.6, 0.8, 0.6, 0.7, 3.1, 6.9, 5.0, 7.5, 19.6, 0.4, 0.3, 1.9, 0.4
146, Marcus Sasser , DET, 23, 58, 10, 48, 16.5, 0.9, 0.5, 0.8, 2.3, 6.9, 5.0, 4.8, 18.4, 0.1, 0.3, 1.4, 0.9
146, Nic Claxton , BKN, 24, 58, 21, 37, 29.6, 1.5, 2.7, 1.1, 10.3, 9.2, 8.4, 10.4, 29.6, 2.1, 0.6, 2.5, 3.3
146, Nick Richards , CHA, 26, 58, 12, 46, 26.6, 0.9, 2.9, 0.9, 7.6, 9.6, 7.0, 8.3, 30.1, 1.2, 0.5, 2.7, 2.5
146, Russell Westbrook , LAC, 35, 58, 38, 20, 22.6, 1.5, 1.6, 2.0, 6.9, 7.5, 7.1, 8.6, 24.4, 0.4, 0.7, 1.8, 1.8
146, Tyrese Maxey , PHI, 23, 58, 36, 22, 37.3, 4.4, 1.6, 3.9, 10.8, 10.7, 10.9, 12.6, 40.6, 0.5, 1.3, 2.1, 4.1
159, Andrew Wiggins , GSW, 29, 57, 28, 29, 26.9, 1.5, 1.7, 1.3, 6.1, 10.5, 8.6, 8.3, 28.2, 0.5, 0.7, 2.2, 2.2
159, Bam Adebayo , MIA, 26, 57, 32, 25, 34.6, 2.4, 2.8, 1.6, 13.3, 10.8, 10.0, 9.5, 32.7, 1.0, 0.8, 2.4, 5.1
159, Cade Cunningham , DET, 22, 57, 8, 49, 33.6, 2.4, 1.1, 1.8, 8.9, 14.0, 9.2, 9.6, 36.8, 0.4, 1.4, 2.5, 3.0
159, Jaden McDaniels , MIN, 23, 57, 38, 19, 29.0, 1.7, 0.8, 1.7, 5.3, 9.7, 8.0, 7.4, 28.1, 0.5, 0.4, 3.1, 1.2
159, Jae'Sean Tate , HOU, 28, 57, 26, 31, 16.7, 0.7, 0.8, 0.4, 2.7, 4.9, 4.8, 3.8, 15.7, 0.2, 0.3, 2.2, 0.9
159, Jaxson Hayes , LAL, 23, 57, 31, 26, 11.7, 0.5, 0.7, 0.4, 3.2, 4.3, 4.1, 4.0, 12.7, 0.4, 0.2, 1.7, 1.1
159, Jordan Hawkins , NOP, 21, 57, 34, 23, 19.0, 1.4, 0.6, 1.5, 1.4, 6.5, 5.8, 5.9, 19.1, 0.1, 0.3, 1.2, 0.7
159, Miles Bridges , CHA, 25, 57, 14, 43, 37.6, 3.2, 1.9, 2.0, 10.3, 12.7, 10.8, 11.3, 41.6, 0.5, 1.0, 1.8, 2.5
159, T.J. McConnell , IND, 31, 57, 31, 26, 17.8, 1.1, 0.4, 0.5, 6.6, 6.3, 5.4, 5.1, 21.6, 0.1, 0.5, 1.1, 1.5
168, Al Horford , BOS, 37, 56, 44, 12, 26.8, 0.8, 1.0, 0.8, 2.9, 7.4, 6.8, 6.5, 26.5, 1.0, 0.1, 1.5, 0.4
168, Bruce Brown , TOR, 27, 56, 25, 31, 28.3, 1.7, 1.2, 2.6, 6.0, 10.5, 9.3, 8.1, 35.5, 0.3, 0.6, 2.3, 1.5
168, Davion Mitchell , SAC, 25, 56, 33, 23, 13.7, 0.5, 0.3, 0.6, 1.7, 5.0, 3.4, 3.0, 14.4, 0.1, 0.1, 1.2, 0.6
168, Zach Collins , SAS, 26, 56, 12, 44, 22.7, 1.2, 1.5, 0.3, 6.4, 9.4, 6.9, 7.0, 25.9, 0.7, 0.5, 3.1, 2.2
168, Zion Williamson , NOP, 23, 56, 34, 22, 30.9, 3.6, 2.9, 2.8, 17.6, 10.5, 8.8, 9.7, 30.2, 0.6, 1.7, 2.2, 5.0
173, Amir Coffey , LAC, 26, 55, 37, 18, 19.1, 1.0, 0.4, 1.4, 2.3, 7.1, 5.2, 7.2, 21.7, 0.1, 0.2, 1.4, 0.7
173, Caris LeVert , CLE, 29, 55, 33, 22, 28.2, 2.5, 1.2, 1.8, 6.1, 9.1, 8.0, 7.9, 27.3, 0.5, 0.7, 1.7, 2.1
173, Eric Gordon , PHX, 35, 55, 32, 23, 29.3, 1.8, 1.4, 1.2, 3.9, 11.8, 9.5, 8.4, 31.1, 0.5, 0.6, 1.3, 1.0
173, Ivica Zubac , LAC, 27, 55, 33, 22, 26.4, 1.3, 2.6, 0.4, 9.6, 8.2, 7.0, 7.7, 24.8, 1.2, 0.6, 2.7, 2.1
173, Jaylin Williams , OKC, 21, 55, 39, 16, 12.4, 0.6, 0.4, 0.2, 0.9, 3.9, 3.3, 2.6, 11.1, 0.4, 0.2, 1.4, 0.8
173, Kenrich Williams , OKC, 29, 55, 40, 15, 14.0, 0.6, 0.4, 0.5, 1.6, 4.7, 4.1, 3.3, 13.2, 0.1, 0.3, 1.4, 0.5
173, Malachi Flynn , DET, 25, 55, 26, 29, 11.1, 1.0, 0.4, 0.6, 1.2, 4.5, 3.6, 3.3, 12.4, 0.1, 0.2, 0.9, 0.6
173, Naji Marshall , NOP, 26, 55, 36, 19, 19.0, 1.2, 0.9, 0.9, 3.1, 6.2, 5.1, 6.1, 18.0, 0.2, 0.3, 1.4, 1.1
173, Santi Aldama , MEM, 23, 55, 21, 34, 26.0, 1.2, 1.2, 1.2, 4.5, 9.7, 7.5, 7.6, 25.2, 0.8, 0.5, 1.5, 1.5
173, Tyrese Haliburton , IND, 24, 55, 31, 24, 32.3, 2.8, 1.5, 2.3, 6.7, 10.1, 10.3, 9.8, 41.5, 0.7, 0.9, 1.0, 2.4
173, Walker Kessler , UTA, 22, 55, 26, 29, 23.4, 1.0, 2.3, 0.7, 7.2, 9.9, 7.4, 9.2, 23.7, 2.6, 0.5, 2.1, 1.3
184, Andrew Nembhard , IND, 24, 54, 32, 22, 24.1, 1.2, 1.0, 1.2, 4.4, 8.0, 7.4, 6.8, 27.3, 0.1, 0.3, 2.0, 1.3
184, Dean Wade , CLE, 27, 54, 36, 18, 20.5, 0.9, 0.6, 0.7, 0.5, 7.1, 4.6, 5.8, 20.1, 0.5, 0.1, 1.7, 0.7
184, Devin Booker , PHX, 27, 54, 33, 21, 35.9, 3.0, 1.9, 3.9, 9.0, 12.7, 10.7, 10.3, 35.7, 0.4, 0.8, 3.0, 5.3
184, Dwight Powell , DAL, 32, 54, 32, 22, 14.0, 0.5, 1.0, 0.1, 2.5, 4.3, 4.5, 4.5, 14.6, 0.4, 0.2, 1.9, 1.8
184, Goga Bitadze , ORL, 24, 54, 29, 25, 16.9, 0.9, 2.0, 0.2, 4.3, 5.4, 4.5, 4.6, 17.2, 1.3, 0.3, 1.9, 1.4
184, Jerami Grant , POR, 30, 54, 17, 37, 33.9, 3.4, 2.4, 2.2, 7.6, 12.4, 10.1, 11.5, 39.5, 0.6, 1.2, 2.2, 3.9
184, Joe Ingles , ORL, 36, 54, 35, 19, 17.2, 0.5, 0.6, 0.4, 0.9, 5.9, 4.7, 5.1, 17.6, 0.1, 0.1, 1.4, 0.5
184, Jordan Clarkson , UTA, 31, 54, 22, 32, 30.5, 1.8, 1.9, 1.5, 7.8, 12.2, 9.1, 11.5, 33.0, 0.1, 0.9, 1.5, 2.5
184, Josh Green , DAL, 23, 54, 31, 23, 26.6, 1.3, 0.6, 2.2, 3.5, 9.2, 8.3, 8.9, 29.0, 0.2, 0.5, 1.9, 1.4
184, Josh Okogie , PHX, 25, 54, 33, 21, 17.1, 1.0, 1.1, 0.6, 2.0, 7.0, 5.3, 5.3, 18.1, 0.4, 0.3, 1.2, 1.8
184, Kelly Oubre Jr. , PHI, 28, 54, 30, 24, 29.5, 2.5, 2.0, 2.7, 7.6, 8.9, 8.9, 9.7, 30.7, 0.5, 1.1, 3.0, 2.6
184, Max Christie , LAL, 21, 54, 28, 26, 15.6, 0.6, 0.2, 0.5, 1.5, 6.0, 4.9, 5.6, 16.1, 0.3, 0.4, 1.0, 0.5
184, Miles McBride , NYK, 23, 54, 33, 21, 15.1, 1.2, 1.1, 0.9, 1.8, 4.7, 3.4, 3.6, 13.9, 0.1, 0.3, 1.3, 0.8
184, Rui Hachimura , LAL, 26, 54, 29, 25, 25.8, 1.7, 0.9, 2.1, 6.4, 7.9, 7.8, 7.9, 28.0, 0.3, 0.6, 1.4, 1.3
198, Cam Thomas , BKN, 22, 53, 18, 35, 30.2, 2.3, 1.8, 2.3, 7.8, 9.4, 8.3, 10.5, 31.6, 0.2, 1.2, 2.1, 3.9
198, Duop Reath , POR, 27, 53, 15, 38, 17.7, 0.9, 1.8, 0.7, 3.8, 6.5, 5.7, 6.5, 20.5, 0.5, 0.5, 2.5, 1.4
198, Onyeka Okongwu , ATL, 23, 53, 23, 30, 25.8, 1.2, 2.3, 0.4, 7.2, 8.8, 7.7, 8.3, 29.2, 1.1, 0.5, 3.0, 1.7
198, RJ Barrett , TOR, 23, 53, 24, 29, 31.6, 3.0, 1.7, 4.0, 10.8, 10.5, 9.6, 10.7, 34.9, 0.4, 1.5, 2.2, 3.4
198, Trayce Jackson-Davis , GSW, 24, 53, 29, 24, 14.1, 0.8, 1.7, 0.5, 6.0, 5.0, 4.4, 3.9, 14.8, 0.9, 0.5, 1.6, 1.2
198, Zeke Nnaji , DEN, 23, 53, 37, 16, 9.8, 0.4, 1.0, 0.3, 2.1, 3.7, 3.6, 1.8, 10.0, 0.7, 0.4, 1.4, 1.4
204, Cameron Johnson , BKN, 28, 52, 19, 33, 27.7, 1.8, 1.3, 2.0, 4.2, 7.4, 7.9, 8.8, 27.4, 0.3, 0.6, 1.8, 1.7
204, Daniel Theis , LAC, 31, 52, 35, 17, 16.7, 0.6, 1.1, 0.5, 4.2, 5.2, 5.4, 5.4, 18.1, 0.8, 0.5, 2.2, 0.9
204, Dennis Smith Jr. , BKN, 26, 52, 19, 33, 19.5, 1.3, 1.1, 1.2, 3.9, 5.9, 5.4, 4.9, 18.0, 0.2, 0.4, 2.3, 0.9
204, Doug McDermott , IND, 32, 52, 14, 38, 14.7, 0.7, 0.8, 0.8, 0.7, 5.0, 4.7, 4.6, 15.6, 0.0, 0.1, 1.0, 0.3
204, Dyson Daniels , NOP, 21, 52, 30, 22, 21.9, 1.3, 0.5, 0.7, 3.0, 7.0, 6.3, 5.9, 21.3, 0.4, 0.2, 1.6, 0.7
204, Jalen Duren , DET, 20, 52, 12, 40, 29.9, 1.4, 3.6, 1.4, 11.8, 12.7, 8.2, 8.7, 33.4, 0.8, 0.8, 3.3, 2.4
204, Jamal Murray , DEN, 27, 52, 38, 14, 32.0, 3.0, 1.4, 2.0, 6.9, 11.1, 9.3, 9.9, 35.1, 0.6, 0.9, 1.8, 2.8
204, John Konchar , MEM, 27, 52, 17, 35, 20.6, 0.9, 0.6, 0.8, 1.8, 8.5, 5.2, 5.8, 21.0, 0.9, 0.2, 1.3, 0.7
204, Vince Williams Jr. , MEM, 23, 52, 18, 34, 27.6, 1.9, 1.5, 1.3, 3.3, 9.9, 7.9, 7.9, 28.8, 0.7, 0.4, 2.6, 2.6
213, CJ McCollum , NOP, 32, 51, 34, 17, 31.3, 3.0, 1.7, 3.0, 5.2, 9.5, 8.2, 8.8, 31.0, 0.7, 0.6, 2.0, 1.7
213, Caleb Houstan , ORL, 21, 51, 27, 24, 14.0, 0.6, 0.3, 0.6, 0.2, 4.9, 4.0, 4.0, 13.9, 0.1, 0.0, 1.1, 0.3
213, Day'Ron Sharpe , BKN, 22, 51, 20, 31, 15.5, 0.8, 2.6, 0.6, 5.6, 5.2, 4.1, 4.4, 14.6, 0.7, 0.5, 2.2, 1.9
213, Garrison Mathews , ATL, 27, 51, 23, 28, 13.4, 0.7, 0.5, 0.2, 0.1, 5.0, 3.8, 4.5, 13.8, 0.1, 0.1, 1.7, 1.0
213, Haywood Highsmith , MIA, 27, 51, 30, 21, 19.4, 0.9, 0.6, 0.6, 1.8, 7.0, 5.6, 5.4, 18.2, 0.5, 0.2, 1.8, 0.6
213, JT Thor , CHA, 21, 51, 12, 39, 12.4, 0.5, 0.6, 0.4, 1.2, 4.5, 3.4, 3.5, 13.0, 0.4, 0.3, 0.9, 0.2
213, Keita Bates-Diop , BKN, 28, 51, 29, 22, 12.9, 0.4, 0.5, 0.5, 1.9, 4.8, 3.2, 4.1, 13.0, 0.4, 0.3, 0.7, 0.5
213, Lauri Markkanen , UTA, 26, 51, 22, 29, 32.9, 2.5, 3.3, 2.0, 8.2, 12.5, 9.3, 11.9, 35.6, 0.5, 0.8, 1.9, 4.3
213, Moses Moody , GSW, 21, 51, 27, 24, 17.8, 1.3, 1.5, 1.0, 3.6, 6.1, 4.3, 6.1, 17.7, 0.5, 0.5, 1.3, 1.3
213, Quentin Grimes , DET, 23, 51, 32, 19, 20.1, 1.1, 1.0, 1.7, 1.5, 6.1, 5.7, 6.2, 20.4, 0.1, 0.3, 1.5, 0.7
213, Trae Young , ATL, 25, 51, 22, 29, 36.5, 3.6, 1.3, 2.4, 7.7, 12.3, 11.8, 13.7, 43.6, 0.2, 1.0, 2.1, 6.5
213, Ziaire Williams , MEM, 22, 51, 20, 31, 20.3, 1.1, 1.4, 1.0, 3.0, 7.8, 6.4, 6.6, 21.3, 0.2, 0.5, 1.7, 1.5
225, Bryce McGowens , CHA, 21, 50, 9, 41, 15.8, 0.8, 0.4, 1.0, 2.1, 5.4, 4.7, 3.9, 16.7, 0.1, 0.3, 1.4, 1.3
225, Caleb Martin , MIA, 28, 50, 28, 22, 27.4, 1.2, 1.4, 1.2, 4.4, 8.6, 7.5, 6.9, 24.6, 0.4, 0.6, 2.1, 1.7
225, Chris Boucher , TOR, 31, 50, 16, 34, 14.1, 1.0, 1.7, 1.2, 3.1, 4.3, 4.8, 4.1, 14.1, 0.5, 0.3, 1.4, 1.7
225, Christian Wood , LAL, 28, 50, 28, 22, 17.4, 0.7, 0.9, 0.7, 3.3, 6.6, 5.3, 6.0, 17.1, 0.7, 0.2, 1.4, 1.6
225, Isaiah Jackson , IND, 22, 50, 30, 20, 13.0, 1.1, 1.6, 0.6, 5.2, 5.0, 4.6, 3.7, 15.2, 1.0, 0.4, 2.4, 1.7
225, Jakob Poeltl , TOR, 28, 50, 21, 29, 26.4, 1.3, 2.3, 0.8, 9.6, 8.5, 7.2, 7.4, 27.8, 1.5, 0.7, 3.0, 2.0
225, Jalen Johnson , ATL, 22, 50, 25, 25, 34.0, 2.8, 1.8, 2.9, 9.7, 11.4, 10.0, 12.6, 37.5, 0.9, 0.9, 2.5, 2.2
225, KJ Martin , PHI, 23, 50, 26, 24, 11.6, 0.9, 0.6, 0.9, 2.7, 4.0, 4.0, 3.3, 13.0, 0.1, 0.4, 1.6, 0.5
225, Terry Rozier , MIA, 30, 50, 16, 34, 34.1, 2.7, 1.7, 2.4, 8.0, 11.2, 10.2, 10.5, 35.8, 0.3, 0.9, 1.7, 3.0
234, Andre Jackson Jr. , MIL, 22, 49, 30, 19, 10.4, 0.4, 0.4, 0.6, 1.1, 3.3, 3.4, 3.2, 11.9, 0.1, 0.0, 1.7, 0.2
234, Dereck Lively II , DAL, 20, 49, 29, 20, 24.2, 1.0, 1.8, 0.9, 8.2, 7.3, 6.8, 8.6, 25.5, 1.4, 0.4, 2.8, 1.4
234, Donovan Mitchell , CLE, 27, 49, 33, 16, 35.4, 4.1, 2.4, 4.8, 9.1, 11.5, 9.6, 10.1, 34.5, 0.5, 1.0, 2.2, 4.4
234, Luke Kornet , BOS, 28, 49, 38, 11, 15.2, 0.5, 1.7, 0.4, 4.4, 4.5, 4.0, 4.1, 14.2, 1.0, 0.2, 1.4, 1.1
234, Sam Merrill , CLE, 27, 49, 32, 17, 16.9, 1.3, 1.0, 1.0, 0.6, 5.7, 3.9, 4.8, 15.9, 0.1, 0.3, 1.1, 0.8
234, Trendon Watford , BKN, 23, 49, 19, 30, 11.5, 0.6, 0.9, 0.8, 3.6, 4.4, 3.4, 3.7, 10.7, 0.3, 0.3, 1.5, 1.0
234, Trey Lyles , SAC, 28, 49, 29, 20, 19.8, 0.8, 1.3, 0.4, 1.9, 6.9, 4.9, 5.1, 19.1, 0.3, 0.2, 1.6, 1.2
241, Amen Thompson , HOU, 21, 48, 21, 27, 20.0, 1.5, 1.4, 2.1, 6.2, 6.5, 4.8, 5.9, 20.0, 0.6, 0.5, 2.3, 1.8
241, Jalen Smith , IND, 24, 48, 28, 20, 17.8, 1.2, 2.1, 1.0, 5.7, 6.4, 6.1, 5.7, 21.8, 0.6, 0.2, 2.2, 1.6
241, James Wiseman , DET, 22, 48, 7, 41, 14.9, 0.9, 1.5, 0.8, 5.2, 6.0, 4.9, 4.7, 16.7, 0.6, 0.2, 2.1, 1.0
241, Jordan Goodwin , MEM, 25, 48, 26, 22, 16.3, 1.1, 0.9, 0.5, 2.5, 6.4, 3.9, 4.5, 16.5, 0.4, 0.5, 1.2, 0.7
241, Kyle Lowry , PHI, 37, 48, 25, 23, 28.2, 1.2, 0.7, 1.0, 1.9, 9.7, 7.2, 8.7, 27.0, 0.3, 0.3, 2.4, 1.8
241, Larry Nance Jr. , NOP, 31, 48, 28, 20, 18.9, 0.7, 1.0, 0.3, 3.3, 6.4, 5.1, 5.4, 18.2, 0.4, 0.3, 1.5, 1.2
241, Scoot Henderson , POR, 20, 48, 16, 32, 26.8, 1.9, 1.0, 1.7, 5.2, 11.0, 8.4, 10.1, 30.8, 0.2, 0.8, 3.1, 3.1
248, Blake Wesley , SAS, 21, 47, 12, 35, 13.3, 1.3, 0.6, 1.2, 3.0, 4.4, 4.2, 3.9, 15.1, 0.1, 0.2, 1.5, 0.8
248, Gradey Dick , TOR, 20, 47, 16, 31, 18.4, 1.0, 0.8, 1.6, 2.0, 7.4, 5.9, 6.0, 21.7, 0.0, 0.3, 1.4, 0.7
248, Jimmy Butler , MIA, 34, 47, 24, 23, 34.1, 3.2, 2.3, 2.5, 9.9, 11.1, 9.7, 10.0, 33.3, 0.4, 1.1, 1.2, 5.3
248, Kevin Love , MIA, 35, 47, 26, 21, 17.5, 1.5, 1.6, 0.5, 2.4, 5.8, 3.9, 4.2, 17.2, 0.2, 0.2, 1.8, 2.0
248, Kris Murray , POR, 23, 47, 10, 37, 17.8, 1.0, 0.7, 0.9, 2.4, 7.1, 4.9, 6.4, 17.8, 0.3, 0.4, 1.2, 0.7
248, Lonnie Walker IV , BKN, 25, 47, 20, 27, 17.7, 2.0, 1.0, 2.0, 2.9, 6.7, 5.0, 5.4, 17.6, 0.3, 0.4, 1.4, 0.8
248, Vasilije Micic , CHA, 30, 47, 30, 17, 17.2, 0.8, 0.4, 0.6, 2.9, 5.9, 6.2, 4.9, 17.4, 0.1, 0.5, 1.0, 1.0
255, Chris Duarte , SAC, 26, 46, 27, 19, 12.8, 0.7, 0.6, 0.3, 1.1, 4.9, 2.9, 2.9, 13.0, 0.1, 0.2, 1.5, 0.8
255, Jonathan Isaac , ORL, 26, 46, 29, 17, 15.1, 1.0, 1.7, 0.5, 3.3, 4.7, 3.2, 4.1, 12.7, 1.2, 0.3, 1.0, 1.2
255, Jose Alvarado , NOP, 25, 46, 31, 15, 17.5, 1.2, 1.2, 1.0, 2.3, 5.6, 4.5, 5.2, 16.2, 0.3, 0.4, 1.5, 0.8
255, Julius Randle , NYK, 29, 46, 29, 17, 35.4, 3.0, 4.0, 3.0, 12.2, 11.7, 8.8, 11.7, 35.7, 0.3, 1.4, 2.7, 4.8
255, Kristaps Porzingis , BOS, 28, 46, 35, 11, 29.8, 1.9, 2.5, 1.1, 8.8, 8.2, 8.7, 8.9, 28.8, 1.8, 0.3, 2.7, 5.2
255, Kyrie Irving , DAL, 31, 46, 28, 18, 34.3, 3.0, 2.3, 3.2, 9.6, 10.3, 10.7, 10.0, 36.9, 0.5, 0.7, 1.8, 3.1
255, Landry Shamet , WAS, 27, 46, 6, 40, 15.8, 1.0, 0.6, 1.0, 2.0, 5.2, 4.7, 4.6, 19.4, 0.2, 0.5, 1.7, 1.0
255, Nicolas Batum , PHI, 35, 46, 27, 19, 24.6, 0.6, 0.8, 0.1, 1.3, 7.3, 7.1, 6.7, 26.9, 0.7, 0.0, 2.0, 0.5
263, AJ Green , MIL, 24, 45, 31, 14, 10.3, 0.3, 0.4, 0.3, 0.2, 3.6, 3.1, 1.9, 8.9, 0.0, 0.0, 0.9, 0.3
263, Dalen Terry , CHI, 21, 45, 21, 24, 10.0, 0.6, 0.3, 0.6, 1.2, 3.6, 2.4, 2.7, 8.8, 0.2, 0.1, 1.2, 0.5
263, Deandre Ayton , POR, 25, 45, 12, 33, 32.3, 2.4, 3.5, 0.9, 11.2, 12.8, 9.1, 10.8, 36.4, 0.8, 0.8, 2.1, 1.4
263, Isaiah Stewart , DET, 22, 45, 9, 36, 31.2, 1.2, 2.2, 0.6, 5.1, 13.0, 8.7, 8.2, 34.7, 0.8, 0.4, 2.2, 1.8
263, MarJon Beauchamp , MIL, 23, 45, 29, 16, 13.1, 0.8, 0.5, 0.8, 1.6, 4.6, 4.5, 3.7, 14.0, 0.1, 0.4, 1.2, 0.4
263, Mo Bamba , PHI, 25, 45, 23, 22, 12.1, 0.6, 1.2, 0.2, 2.2, 3.7, 3.2, 4.3, 11.4, 0.9, 0.3, 1.7, 0.7
269, Gary Harris , ORL, 29, 44, 29, 15, 23.4, 0.8, 0.5, 0.8, 2.0, 7.5, 6.5, 6.6, 23.5, 0.3, 0.1, 1.7, 0.8
269, Justin Holiday , DEN, 34, 44, 28, 16, 14.5, 0.7, 0.5, 0.8, 0.7, 4.6, 3.8, 4.8, 15.6, 0.1, 0.0, 1.2, 0.2
269, Khris Middleton , MIL, 32, 44, 28, 16, 26.2, 1.6, 1.5, 1.2, 3.9, 7.5, 8.0, 7.1, 28.3, 0.3, 0.4, 2.5, 2.0
269, Marvin Bagley III , WAS, 25, 44, 4, 40, 21.2, 1.9, 3.6, 0.8, 8.8, 8.2, 6.1, 6.6, 25.6, 0.6, 0.8, 1.8, 2.2
269, OG Anunoby , NYK, 26, 44, 26, 18, 34.1, 2.6, 1.4, 3.4, 6.4, 10.9, 9.3, 9.7, 34.8, 0.7, 0.8, 2.3, 1.6
269, Oshae Brissett , BOS, 25, 44, 37, 7, 11.2, 0.6, 0.8, 0.7, 1.8, 3.3, 2.9, 3.3, 12.1, 0.1, 0.1, 1.0, 1.1
269, Seth Curry , CHA, 33, 44, 25, 19, 14.0, 0.8, 0.9, 0.5, 1.0, 4.8, 4.3, 4.4, 14.2, 0.1, 0.2, 0.9, 0.6
269, Shake Milton , NYK, 27, 44, 29, 15, 12.7, 1.0, 0.6, 0.9, 2.3, 4.5, 3.9, 4.2, 13.0, 0.1, 0.4, 1.1, 1.0
269, Troy Brown Jr. , DET, 24, 44, 28, 16, 11.2, 0.6, 0.5, 0.3, 0.9, 4.5, 3.1, 3.5, 12.9, 0.0, 0.1, 0.7, 0.4
278, Anfernee Simons , POR, 24, 43, 11, 32, 34.7, 3.1, 1.1, 3.0, 7.1, 14.1, 10.0, 12.0, 39.3, 0.1, 1.2, 2.2, 2.8
278, Ben Sheppard , IND, 22, 43, 23, 20, 12.6, 0.8, 0.4, 1.0, 1.2, 4.0, 3.9, 4.0, 15.3, 0.0, 0.2, 1.4, 0.4
278, Craig Porter Jr. , CLE, 24, 43, 27, 16, 13.4, 1.1, 0.6, 0.8, 3.4, 5.6, 3.0, 3.8, 12.6, 0.3, 0.3, 0.9, 1.1
278, Danilo Gallinari , MIL, 35, 43, 14, 29, 13.2, 0.5, 0.8, 0.2, 1.5, 4.2, 4.2, 3.0, 15.6, 0.1, 0.2, 1.0, 1.7
278, Darius Garland , CLE, 24, 43, 25, 18, 33.2, 2.6, 1.6, 2.0, 7.0, 11.7, 9.5, 9.3, 31.6, 0.1, 0.9, 1.7, 3.0
278, De'Andre Hunter , ATL, 26, 43, 20, 23, 28.4, 2.2, 1.3, 1.5, 4.7, 10.0, 9.1, 9.1, 31.8, 0.3, 0.4, 2.7, 3.3
278, Ish Smith , CHA, 35, 43, 6, 37, 17.2, 0.5, 0.2, 0.4, 2.0, 6.5, 4.3, 4.9, 19.5, 0.1, 0.2, 1.1, 0.3
278, Josh Richardson , MIA, 30, 43, 24, 19, 25.6, 1.4, 0.7, 1.2, 3.3, 8.9, 7.3, 6.1, 25.9, 0.3, 0.2, 1.8, 1.2
278, Patrick Williams , CHI, 22, 43, 19, 24, 27.3, 1.6, 1.3, 1.1, 3.5, 8.9, 7.3, 8.4, 26.5, 0.8, 0.7, 2.0, 1.2
278, Talen Horton-Tucker , UTA, 23, 43, 12, 31, 19.6, 1.2, 0.7, 1.6, 4.4, 8.0, 6.0, 5.8, 19.6, 0.4, 0.4, 1.8, 1.6
288, Bojan Bogdanovic , NYK, 34, 42, 10, 32, 29.5, 2.1, 1.5, 2.6, 4.9, 11.8, 8.7, 8.1, 35.1, 0.1, 0.9, 2.0, 2.5
288, Chris Paul , GSW, 38, 42, 22, 20, 26.9, 1.3, 1.2, 0.4, 1.9, 8.8, 8.0, 7.2, 27.0, 0.1, 0.2, 1.8, 1.1
288, Dante Exum , DAL, 28, 42, 25, 17, 19.2, 1.5, 0.7, 1.5, 4.5, 5.0, 5.8, 5.4, 19.5, 0.1, 0.4, 1.5, 1.5
288, Kessler Edwards , SAC, 23, 42, 26, 16, 4.6, 0.4, 0.3, 0.1, 0.4, 1.6, 1.0, 0.9, 4.6, 0.1, 0.1, 0.4, 0.2
288, Killian Hayes , DET, 22, 42, 7, 35, 24.0, 1.0, 0.4, 0.7, 2.9, 9.8, 7.2, 6.8, 28.3, 0.5, 0.3, 1.8, 1.3
288, Mike Muscala , OKC, 32, 42, 11, 31, 12.6, 0.3, 0.4, 0.1, 0.9, 4.7, 3.7, 3.9, 15.1, 0.3, 0.2, 1.1, 0.7
288, Nick Smith Jr. , CHA, 19, 42, 8, 34, 15.0, 1.0, 0.5, 0.6, 1.3, 5.2, 4.2, 4.1, 15.0, 0.2, 0.2, 1.3, 0.3
288, Trey Murphy III , NOP, 23, 42, 27, 15, 27.5, 2.1, 1.1, 2.9, 3.4, 7.5, 6.7, 7.3, 26.3, 0.5, 0.2, 1.2, 1.5
296, Draymond Green , GSW, 34, 41, 24, 17, 26.7, 1.1, 1.1, 0.4, 4.7, 9.3, 6.8, 8.4, 26.0, 0.9, 0.4, 3.1, 2.5
296, Jaden Springer , BOS, 21, 41, 26, 15, 10.1, 0.7, 0.6, 0.8, 1.8, 2.7, 2.7, 3.1, 11.1, 0.3, 0.4, 1.4, 0.8
296, Jock Landale , HOU, 28, 41, 19, 22, 10.3, 0.6, 1.0, 0.2, 2.0, 3.6, 2.7, 3.0, 9.4, 0.4, 0.3, 1.1, 0.7
296, Jordan McLaughlin , MIN, 27, 41, 25, 16, 9.6, 0.9, 0.5, 0.3, 0.8, 2.6, 2.5, 2.6, 8.7, 0.2, 0.1, 0.6, 0.5
296, Julian Strawther , DEN, 21, 41, 28, 13, 12.1, 0.6, 0.4, 0.9, 1.6, 5.0, 3.5, 3.4, 12.6, 0.2, 0.2, 1.2, 0.8
296, Keon Ellis , SAC, 24, 41, 25, 16, 13.1, 0.5, 0.4, 0.8, 0.8, 4.5, 3.1, 2.8, 13.7, 0.4, 0.1, 1.5, 0.7
296, Wendell Carter Jr. , ORL, 24, 41, 23, 18, 26.3, 1.2, 2.4, 0.6, 5.8, 9.1, 6.2, 8.0, 24.6, 0.5, 0.4, 2.3, 2.8
